sample=212
orig_idx	token_id	token_str	shap_value
22	6440	rich	2.03434
78	638	trying	1.02089
125	638	trying	0.960957
11	12322	views	0.914237
58	10696	havoc	0.839281
104	3492	recent	0.836572
122	195	up	0.824892
114	12407	cultures	0.761083
100	3721	tragic	0.595887
63	10696	havoc	0.588651
3	16092	catches	0.534143
26	25	films	0.533823
27	209	which	0.521101
81	258	out	0.514924
67	158	there	0.495856
50	1065	seen	0.442496
45	17	not	0.380282
111	78	people	0.377463
7	126	with	0.27623
52	544	all	0.268186
74	126	with	0.258589
32	7	to	0.246723
83	5521	china	0.242742
126	7	to	0.233626
56	245	full	0.220288
48	4092	powered	0.216349
29	9321	blockbusters	0.210973
4	31	the	0.20593
123	7	to	0.199654
8	31	the	0.188696
80	114	get	0.186658
93	245	full	0.177433
37	5825	sign	0.160518
62	31	the	0.151921
79	7	to	0.139754
107	31	the	0.12258
120	31	the	0.111661
53	604	before	0.111414
13	9	a	0.111258
15	513	pretty	0.0964604
71	31	the	0.0885536
86	9	a	0.0865315
18	18	.	0.0801432
34	18	.	0.0707336
99	9	a	0.0705413
36	9	a	0.0693001
46	9	a	0.0681979
106	18	.	0.0629106
61	18	.	0.0574272
47	304	high	0.0557415
118	18	.	0.0430151
2	3528	immediately	-0.0394205
42	15	because	-0.0416117
112	376	from	-0.05134
115	1833	falling	-0.0741967
103	82	in	-0.0773905
5	2959	eye	-0.0873847
109	11	of	-0.091314
55	14	,	-0.0940518
51	47	it	-0.0966491
94	11	of	-0.104199
17	1412	hong	-0.110362
24	11	of	-0.112287
57	11	of	-0.117489
38	11	of	-0.118443
76	11	of	-0.119659
41	14	,	-0.120475
82	11	of	-0.121025
69	14	,	-0.124765
73	14	,	-0.125406
70	82	in	-0.127866
116	82	in	-0.1328
87	67	very	-0.144167
66	226	are	-0.144568
12	11	of	-0.149687
98	82	in	-0.153027
84	70	this	-0.153424
92	14	,	-0.156731
85	41	is	-0.157331
31	1537	seem	-0.161798
43	70	this	-0.165292
49	14	,	-0.167548
124	230	them	-0.181778
102	14	,	-0.18361
90	4761	compelling	-0.196941
65	1853	violence	-0.200466
113	586	different	-0.203355
54	63	film	-0.204814
20	82	in	-0.209852
44	41	is	-0.210469
16	1412	hong	-0.211543
95	502	hope	-0.226342
60	1853	violence	-0.241153
6	14	,	-0.248796
88	136	moving	-0.267191
40	335	times	-0.268076
39	977	those	-0.292959
21	977	those	-0.315788
23	3123	colours	-0.320119
1	63	film	-0.322734
28	482	modern	-0.326254
14	67	very	-0.328348
119	33	and	-0.348226
101	552	time	-0.354674
0	70	this	-0.358538
89	33	and	-0.372867
75	665	thousands	-0.376721
110	595	two	-0.376917
9	10184	atmospheric	-0.380612
91	202	story	-0.385628
68	157	though	-0.389398
30	396	never	-0.396604
121	668	build	-0.399455
77	26643	refugees	-0.400268
59	33	and	-0.41476
35	1047	probably	-0.419329
108	202	story	-0.446186
64	33	and	-0.476623
25	3476	1950	-0.505053
96	33	and	-0.532019
72	3291	backdrop	-0.576492
19	524	filmed	-0.577401
97	820	love	-0.668314
105	3809	history	-0.668839
117	820	love	-0.691526
10	26299	aerial	-0.709612
127	1350	overcome	-0.7358
33	4800	capture	-0.779917
