sample=177
orig_idx	token_id	token_str	shap_value
8	1274	lazy	2.07945
112	3217	saying	1.93418
62	3833	folks	1.88094
30	199	?	1.72398
58	622	they	1.5946
67	6962	stalk	1.17672
33	1430	three	1.13516
117	935	make	1.0053
97	57	but	0.770789
60	258	out	0.741954
44	8017	albeit	0.727729
7	350	gets	0.716864
46	254	)	0.626953
118	12007	pancakes	0.597032
38	25	films	0.562811
102	17	not	0.552472
2	39	what	0.527164
45	3224	predictable	0.476171
105	8	be	0.466013
52	1954	theme	0.462479
79	3486	next	0.427224
18	6167	twist	0.419474
3	2675	happens	0.413159
40	126	with	0.358089
23	39	what	0.331743
93	39	what	0.305735
57	356	then	0.294512
77	126	with	0.291433
26	31	the	0.269473
5	9	a	0.235703
101	88	was	0.223144
120	3866	dessert	0.222033
78	31	the	0.215944
64	31	the	0.212598
54	31	the	0.209196
127	574	!	0.209189
31	31	the	0.196546
16	9	a	0.196512
51	31	the	0.190222
121	574	!	0.165815
114	2	i	0.163401
98	2	i	0.161284
122	2	i	0.153745
11	127	no	0.149242
25	7	to	0.145585
123	154	did	0.141984
42	8257	scares	0.140876
50	7	to	0.13816
66	7	to	0.126439
109	453	kind	0.125882
71	7	to	0.120636
87	18	.	0.119525
116	7	to	0.117888
85	18	.	0.117647
104	7	to	0.116838
19	7	to	0.111783
13	40	can	0.111723
56	18	.	0.110491
88	18	.	0.104435
84	18	.	0.100987
24	2805	happened	0.100942
21	18	.	0.0821645
94	2805	happened	0.0815276
108	18	.	0.0768502
86	18	.	0.0715814
55	71	movie	0.0661358
12	233	one	0.0122835
53	11	of	-0.0338442
20	252	add	-0.0339953
61	11	of	-0.0527484
15	11	of	-0.0542584
110	11	of	-0.0666209
49	274	true	-0.142531
83	3407	comedies	-0.151814
82	496	black	-0.154625
63	222	for	-0.158648
119	222	for	-0.168347
73	47	it	-0.178584
43	236	(	-0.189364
74	222	for	-0.201196
37	1888	horror	-0.208949
100	47	it	-0.249867
95	87	here	-0.253186
81	943	being	-0.278265
113	14	,	-0.279831
4	700	when	-0.288844
70	1159	decided	-0.291094
22	1985	remember	-0.294227
39	14	,	-0.301629
68	14	,	-0.303453
32	73	first	-0.317434
90	14	,	-0.335194
9	14	,	-0.335542
76	14	,	-0.349493
34	94	were	-0.351651
96	14	,	-0.355911
125	135	on	-0.363122
124	70	this	-0.374592
48	976	held	-0.384401
41	4172	genuine	-0.419906
1	41	is	-0.435035
103	397	meant	-0.448711
91	42	that	-0.451601
107	42	that	-0.454855
111	103	like	-0.459756
47	42	that	-0.484238
0	70	this	-0.507808
126	2225	purpose	-0.514482
65	10320	doll	-0.538667
36	145	as	-0.550527
115	862	wanted	-0.557378
106	103	like	-0.563235
35	2188	played	-0.563941
59	4123	ran	-0.586225
69	33	and	-0.595963
75	2189	laughs	-0.709766
80	595	two	-0.710415
10	33	and	-0.759694
27	1	<unk>	-0.765632
99	1092	think	-0.84406
92	152	s	-0.852093
17	615	new	-0.908386
89	141	well	-1.16293
72	1061	play	-1.22874
14	1092	think	-1.25634
28	1061	play	-1.30448
29	2197	series	-1.35168
6	4504	franchise	-1.47538
