sample=149 explainer=permutation target=0 sample_size=128
detokenized_full_text: there ' s something intriguing about disaster movies . the simple , primal premise can lead to several great stories . granted , most disaster movies tend to explore familiar territory instead but i can usually live with that . unfortunately , flood probably marks the low point in the history of this sub-genre . robert carlyle is undoubtedly the star of the movie , even though screen time is split between different locations and characters . he gives a barely decent performance . as well , <unk> <unk> is very uneven . veteran actor tom <unk> ( he played in doctor zhivago for heaven ' s sake ) is particularly bad . i mean , his timing is completely off most of the time and his characterization
idx	token_id	token_str	shap_value
0	158	there	0.6075541377067566
1	4	'	0.2101549506187439
2	152	s	-0.7773978114128113
3	669	something	0.42531098425388336
4	4927	intriguing	1.1727852337062359
5	80	about	0.1656399369239807
6	6628	disaster	0.31845271587371826
7	149	movies	-0.04339492321014404
8	18	.	0.014132976531982422
9	31	the	-0.013365983963012695
10	307	simple	-1.2499562501907349
11	14	,	-0.09374994039535522
12	14587	primal	-0.3656986951828003
13	344	premise	-0.03279691934585571
14	40	can	0.1455729603767395
15	1098	lead	1.1649365052580833
16	7	to	0.09221756458282471
17	1378	several	0.007086273282766342
18	165	great	-0.9311633855104446
19	2679	stories	1.217152014374733
20	18	.	0.12963303923606873
21	3707	granted	0.2394716739654541
22	14	,	-0.08907118439674377
23	44	most	0.1076810210943222
24	6628	disaster	0.2748175859451294
25	149	movies	-0.01717895269393921
26	6910	tend	-0.21155941486358643
27	7	to	0.06647908687591553
28	9723	explore	0.02965661883354187
29	4354	familiar	2.217709716409445
30	4565	territory	-0.37393736839294434
31	627	instead	0.23618346452713013
32	57	but	0.43570369482040405
33	2	i	0.09013009071350098
34	40	can	-0.0011771619319915771
35	1924	usually	0.32309379056096077
36	148	live	1.5808265656232834
37	126	with	0.25838155671954155
38	42	that	-0.07335321605205536
39	18	.	0.14281606674194336
40	1107	unfortunately	1.8827067017555237
41	14	,	-0.1405615210533142
42	9080	flood	-0.20587968826293945
43	1047	probably	-0.32601869106292725
44	3597	marks	0.09566020965576172
45	31	the	0.03923773765563965
46	973	low	0.5053341388702393
47	1992	point	0.30329638719558716
48	82	in	-0.08245807886123657
49	31	the	0.04621380567550659
50	3809	history	-0.6294216513633728
51	11	of	-0.07203534245491028
52	70	this	-0.9360712766647339
53	10326	sub-genre	-1.590008843690157
54	18	.	0.12340046465396881
55	1700	robert	0.24253886938095093
56	22637	carlyle	0.22642868757247925
57	41	is	-0.2250111699104309
58	2034	undoubtedly	0.37909021973609924
59	31	the	0.028364330530166626
60	1429	star	-0.02265334129333496
61	11	of	-0.206036776304245
62	31	the	0.14731456339359283
63	71	movie	0.06731283664703369
64	14	,	-0.0780559778213501
65	970	even	0.4985007643699646
66	157	though	-1.0011230409145355
67	3252	screen	-0.18864679336547852
68	552	time	-0.48916420340538025
69	41	is	-0.346541166305542
70	3257	split	0.8354935199022293
71	790	between	-0.3658248782157898
72	586	different	-0.49526315927505493
73	9083	locations	0.298387736082077
74	33	and	-0.49101583287119865
75	93	characters	1.0126412846148014
76	18	.	0.019206762313842773
77	370	he	-0.24727976322174072
78	1955	gives	-1.1684762686491013
79	9	a	0.20603567361831665
80	5929	barely	0.0182034969329834
81	787	decent	-1.3253486603498459
82	187	performance	-1.1477408558130264
83	18	.	0.07899737358093262
84	145	as	-0.2288442850112915
85	141	well	-5.2366367764770985
86	14	,	-0.1699201762676239
87	1	<unk>	-0.6588932871818542
88	1	<unk>	-0.6615458764135838
89	41	is	-0.18293768167495728
90	67	very	-0.24863791465759277
91	10698	uneven	0.32674479484558105
92	18	.	0.16441956162452698
93	4534	veteran	0.07211264967918396
94	560	actor	0.8593213558197021
95	2478	tom	-0.24822980165481567
96	1	<unk>	-0.6836358569562435
97	236	(	-0.047262042760849
98	370	he	-0.15385091304779053
99	2188	played	-0.19914841651916504
100	82	in	-0.11223125457763672
101	1651	doctor	0.7083424180746078
102	22380	zhivago	0.18048059940338135
103	222	for	-0.009507067501544952
104	3402	heaven	0.03880274295806885
105	4	'	0.16744369268417358
106	152	s	-0.6952531337738037
107	2475	sake	2.5660160817205906
108	254	)	0.19549399614334106
109	41	is	-0.37569233775138855
110	652	particularly	-0.216842919588089
111	197	bad	1.452880159020424
112	18	.	0.09519261121749878
113	2	i	0.19737690687179565
114	2287	mean	0.05185812711715698
115	14	,	-0.11094260215759277
116	23	his	0.5539241135120392
117	16769	timing	1.5263760089874268
118	41	is	-0.3021758981049061
119	779	completely	0.07318985462188721
120	272	off	1.0054416507482529
121	44	most	0.20472288131713867
122	11	of	-0.015471696853637695
123	31	the	0.01993119716644287
124	552	time	-1.1478339731693268
125	33	and	-1.3627796359360218
126	23	his	-0.08064956218004227
127	10504	characterization	-0.14297810196876526
