sample=207
orig_idx	token_id	token_str	shap_value
84	472	dubbing	2.00945
81	13547	complaining	1.72931
0	2295	ok	1.5362
60	1284	faces	1.47438
19	183	actors	1.39781
30	2665	ideas	1.32954
42	1127	positive	0.9931
74	329	jokes	0.985839
11	57	but	0.949147
127	330	problem	0.921329
29	2026	nice	0.905719
112	7818	germans	0.865204
50	57	but	0.863173
97	443	believe	0.839646
95	57	but	0.799047
26	254	)	0.735402
38	19	have	0.721448
4	17	not	0.707116
94	254	)	0.568739
124	17	not	0.550086
40	17	not	0.531277
113	254	)	0.514009
59	4354	familiar	0.468097
101	17	not	0.462042
86	18634	didn´t	0.446976
35	1459	maybe	0.424891
37	138	would	0.394995
16	744	done	0.393165
123	6848	it´s	0.385903
36	2	i	0.369381
82	80	about	0.35822
96	2	i	0.350217
85	2	i	0.334758
39	248	been	0.323363
68	126	with	0.301497
31	100	made	0.281538
78	544	all	0.271776
5	9	a	0.198776
116	7	to	0.19487
8	31	the	0.179465
51	347	who	0.17451
43	637	if	0.167972
73	204	good	0.165159
18	204	good	0.156639
56	204	good	0.155285
57	7	to	0.152168
62	9	a	0.150209
63	204	good	0.146291
46	9	a	0.145703
105	7	to	0.143696
88	9	a	0.137969
125	9	a	0.118814
83	31	the	0.105783
41	26	so	0.104212
109	18	.	0.0852602
17	18	.	0.0832824
34	18	.	0.0808736
53	18	.	0.0797615
77	18	.	0.073493
122	26	so	0.0583537
48	71	movie	0.0194574
69	120	some	-0.0558322
72	120	some	-0.0793572
79	11	of	-0.0898091
117	540	watch	-0.0928512
92	11	of	-0.0944961
28	120	some	-0.101293
7	11	of	-0.112344
99	47	it	-0.118096
75	82	in	-0.127862
115	85	used	-0.134738
103	222	for	-0.161624
61	82	in	-0.169333
93	440	course	-0.176198
25	73	first	-0.176462
106	540	watch	-0.179054
54	47	it	-0.183238
111	236	(	-0.188907
65	9374	thrilling	-0.188968
49	14	,	-0.190271
67	14	,	-0.193985
91	236	(	-0.202222
121	14	,	-0.20243
76	47	it	-0.208271
118	149	movies	-0.2151
108	149	movies	-0.221631
20	236	(	-0.242574
13	47	it	-0.248078
55	41	is	-0.252166
64	14	,	-0.255728
110	780	we	-0.280245
10	14	,	-0.301219
102	4627	easy	-0.303392
44	70	this	-0.307275
100	41	is	-0.334859
104	310	you	-0.336482
126	104	big	-0.349365
3	41	is	-0.372161
114	226	are	-0.380827
120	42	that	-0.387103
14	41	is	-0.395808
80	310	you	-0.396994
47	6617	german	-0.399473
70	475	gore	-0.409813
1	14	,	-0.420302
119	103	like	-0.434519
98	42	that	-0.45475
24	90	at	-0.53345
71	33	and	-0.544959
90	612	version	-0.64479
27	33	and	-0.665347
12	14841	nevertheless	-0.677813
22	33	and	-0.687346
87	321	see	-0.764177
45	1	<unk>	-0.783409
66	202	story	-0.798521
23	1	<unk>	-0.805748
21	1	<unk>	-0.873017
9	1	<unk>	-0.904198
58	321	see	-0.921075
6	16423	reinvention	-1.05465
2	1	<unk>	-1.11037
15	141	well	-1.1429
32	331	me	-1.18601
89	1609	dubbed	-1.26927
107	1609	dubbed	-1.30016
33	1639	happy	-1.64091
52	5356	cares	-2.02621
