feature_idx,token_id,shap_value
0,625,-0.651345
1,604,0.0690949
2,625,-0.615361
3,387,-0.273222
4,199,1.69426
5,491,-0.111401
6,11,-0.13181
7,1483,1.17681
8,335,-0.401702
9,90,-0.440984
10,23916,0.673387
11,304,0.0522757
12,199,1.69156
13,9,0.19137
14,7994,0.834386
15,7,0.0806339
16,79,-0.68227
17,1832,1.35557
18,42,-0.441245
19,4,0.303038
20,152,-0.762941
21,1,-0.910868
22,199,1.37183
23,2,0.24742
24,40,0.0685474
25,4,0.374348
26,5,-0.409924
27,1867,-0.0393251
28,14,-0.268069
29,57,0.792195
30,31,0.157271
31,2401,-0.282719
32,1,-0.837483
33,31,0.149807
34,1311,-0.51789
35,4,0.32111
36,1,-0.82192
37,14,-0.216602
38,6820,-0.534286
39,14,-0.220446
40,1,-0.810652
41,1,-0.825003
42,14,-0.251818
43,1,-0.807557
44,14,-0.192637
45,23644,0.780935
46,18323,-0.0897747
47,14,-0.209803
48,33,-0.531258
49,1,-0.808842
50,40,0.0528138
51,4,0.273815
52,5,-0.426893
53,443,0.790271
54,70,-0.215024
55,14,-0.203377
56,622,1.38426
57,138,0.366872
58,396,-0.472734
59,4317,0.924051
60,544,0.352417
61,977,-0.43673
62,2297,-1.29946
63,266,-0.406372
64,82,-0.130036
65,9,0.139003
66,1144,0.491484
67,71,0.0494189
68,11,-0.0714896
69,298,-0.375462
70,18,0.12727
71,2,0.221121
72,691,-1.69454
73,70,-0.253399
74,103,-0.414391
75,9,0.138431
76,1,-0.779298
77,31,0.116448
78,2980,-0.137031
79,578,-0.256371
80,33,-0.533346
81,17,0.345419
82,9,0.118814
83,5153,-0.108135
84,11,-0.090333
85,31,0.1139
86,1,-0.740692
87,18,0.137418
88,1124,-0.638447
89,199,1.23273
90,2,0.236157
91,88,0.191522
92,9,0.131538
93,8409,0.254213
94,2568,-0.488809
95,82,-0.102045
96,31,0.148089
97,1311,-0.474692
98,4,0.34143
99,152,-0.611736
100,18,0.119938
101,333,0.95486
102,47,-0.166388
103,164,-0.245159
104,14,-0.201876
105,2,0.236205
106,122,0.707084
107,40,0.0979086
108,4,0.317652
109,5,-0.395558
110,3246,0.8751
111,91,-0.375478
112,228,-0.217688
113,2,0.206185
114,820,-1.21177
115,42,-0.382171
116,7688,0.756902
117,14,-0.1955
118,1061,-1.06304
119,167,-0.280336
120,1287,0.557546
121,10889,0.275515
122,14,-0.218664
123,980,0.535776
124,258,0.687437
125,7,0.107499
126,8,0.45718
127,31,0.140693
