sample=141
orig_idx	token_id	token_str	shap_value
115	10251	mcgregor	1.78366
74	1343	plot	1.6325
92	2676	boring	1.62142
98	8513	redeeming	1.41311
44	622	they	1.3838
120	2537	wasted	1.17979
30	195	up	1.17769
29	2838	breaking	0.846114
114	10250	ewan	0.698146
72	179	any	0.682768
97	20	only	0.65811
86	8684	logic	0.647237
69	1811	conversations	0.641546
78	2371	jumps	0.629332
85	179	any	0.597919
46	17	not	0.522709
73	15785	discernible	0.51648
3	80	about	0.496522
81	4942	pair	0.41772
15	26985	wednesday	0.417099
11	17473	heath	0.368948
8	22830	couples	0.264213
38	4968	blind	0.261468
88	2	i	0.260785
24	22830	couples	0.250327
32	1118	relationship	0.241688
82	7	to	0.209477
4	31	the	0.156378
48	7	to	0.153744
66	9	a	0.145198
31	9	a	0.126768
124	18	.	0.123204
17	18	.	0.120356
62	18	.	0.12019
107	18	.	0.118088
83	1134	another	0.111428
96	31	the	0.109519
60	9	a	0.108083
95	18	.	0.103954
43	18	.	0.101706
119	114	get	0.0992685
80	9	a	0.0983076
76	31	the	0.0979811
87	18	.	0.095699
75	18	.	0.0949962
127	0	<pad>	0.0734054
101	31	the	0.0707496
63	31	the	0.0635232
105	31	the	0.0583583
103	10095	weather	0.0578941
125	0	<pad>	0.056033
126	0	<pad>	0.0491848
53	31	the	0.044537
57	26	so	0.0022736
13	233	one	-0.00312729
16	9569	afternoon	-0.00524065
99	2788	feature	-0.0228887
79	376	from	-0.0334966
117	16101	sophie	-0.0447601
42	5076	service	-0.0604997
112	2536	talents	-0.0610684
68	11	of	-0.0804038
52	376	from	-0.0838674
23	11	of	-0.100624
108	47	it	-0.149699
104	1872	throughout	-0.151666
89	257	find	-0.15358
6	11	of	-0.162041
19	832	shows	-0.16454
41	5075	escort	-0.169464
35	14	,	-0.169959
18	47	it	-0.17188
70	14	,	-0.180955
37	14	,	-0.187197
111	42	that	-0.18948
55	4436	location	-0.192608
56	14	,	-0.194645
22	4047	types	-0.19615
121	167	by	-0.206461
122	70	this	-0.213787
34	10579	homosexual	-0.215643
12	82	in	-0.217512
65	41	is	-0.219379
33	14	,	-0.220286
28	14	,	-0.228419
26	14	,	-0.246249
109	41	is	-0.246874
59	41	is	-0.25646
90	70	this	-0.263033
45	226	are	-0.2667
39	4766	date	-0.271506
9	135	on	-0.271777
58	42	that	-0.280615
123	63	film	-0.306197
91	63	film	-0.317031
77	63	film	-0.317154
113	103	like	-0.320405
100	41	is	-0.325747
106	63	film	-0.33909
0	70	this	-0.354563
64	63	film	-0.360178
2	41	is	-0.370581
67	15217	collage	-0.371791
51	3416	apart	-0.400499
61	3006	disappointment	-0.400913
36	1738	elderly	-0.411639
93	33	and	-0.443203
25	1656	married	-0.458856
21	586	different	-0.461163
47	8382	connected	-0.471066
7	826	7	-0.500099
1	63	film	-0.505106
116	33	and	-0.505227
20	826	7	-0.523264
50	476	other	-0.536477
40	33	and	-0.586611
14	16221	sunny	-0.594684
49	774	each	-0.617591
27	17399	divorced	-0.622156
71	468	without	-0.666777
94	1	<unk>	-0.690984
54	1	<unk>	-0.712984
118	1	<unk>	-0.719992
84	468	without	-0.740951
102	165	great	-0.782147
5	2943	encounters	-0.822264
10	1	<unk>	-0.891324
110	1640	sad	-0.897554
