feature_idx,token_id,shap_value
0,31,0.294217
1,8044,0.578804
2,11,-0.0951167
3,5487,0.308302
4,33,-0.574423
5,5488,1.45284
6,3789,0.202183
7,135,-0.244606
8,82,-0.132065
9,70,-0.297283
10,612,-0.517469
11,11,-0.0417119
12,9,0.149919
13,1,-0.726577
14,68,-0.69645
15,18,0.100293
16,82,-0.140183
17,3879,0.258238
18,33,-0.574242
19,31,0.155234
20,1,-0.745011
21,14,-0.277789
22,158,0.716035
23,4,0.291138
24,152,-0.620667
25,624,-0.489523
26,7,0.210278
27,321,-0.633076
28,14,-0.300805
29,1125,-0.445277
30,14,-0.308664
31,2939,-0.728178
32,14,-0.247391
33,33,-0.506636
34,1525,0.0596187
35,4195,-0.129672
36,368,-0.373829
37,233,0.0755862
38,18,0.113685
39,5488,1.1139
40,1061,-1.01111
41,1454,-0.842982
42,3879,0.252217
43,487,-0.0202737
44,370,-0.19351
45,5724,-0.687678
46,7,0.115318
47,31,0.154639
48,202,-0.600728
49,943,-0.185007
50,1334,0.464412
51,167,-0.183219
52,9,0.149862
53,2255,0.185586
54,2483,-0.240662
55,233,0.100317
56,552,-0.459691
57,18,0.0942206
58,780,-0.102847
59,636,0.163936
60,3879,0.255707
61,88,0.279534
62,9,0.152196
63,3395,0.442554
64,2483,-0.220133
65,347,0.155166
66,21350,0.148722
67,23,0.474662
68,18918,-0.177258
69,1,-0.591922
70,222,-0.0398789
71,22,-0.0884131
72,2939,-0.812354
73,7797,0.767924
74,18,0.0900686
75,141,-0.748055
76,14,-0.265742
77,370,-0.154495
78,27373,0.835251
79,977,-0.324453
80,22,-0.138554
81,7797,0.755825
82,14,-0.301409
83,33,-0.406445
84,622,1.2553
85,94,-0.248323
86,2207,0.947664
87,14,-0.199297
88,2939,-0.807425
89,18,0.0957696
90,370,-0.21286
91,24457,0.162558
92,7,0.123489
93,31,0.155664
94,7022,-0.310972
95,14,-0.225464
96,362,-0.431452
97,9,0.125327
98,104,-0.199954
99,1161,0.387094
100,158,0.755985
101,14,-0.243841
102,33,-0.493754
103,370,-0.166351
104,138,0.309318
105,9661,-0.546833
106,9,0.142414
107,1999,0.145472
108,14,-0.241638
109,6808,-0.745941
110,370,-0.191696
111,138,0.307581
112,6082,1.27491
113,31,0.143504
114,353,0.553066
115,236,-0.142942
116,3228,1.34312
117,1,-0.555055
118,254,0.500376
119,18,0.087255
120,17,0.40854
121,20,0.583259
122,363,-0.498
123,14,-0.209864
124,370,-0.19366
125,138,0.317349
126,4901,-0.0472731
127,126,0.263148
