sample=16
orig_idx	token_id	token_str	shap_value
54	296	hold	1.8027
14	717	thing	1.64597
10	18505	reckon	1.30394
36	3347	values	1.24905
20	935	make	1.13895
16	179	any	0.982503
29	529	better	0.96718
45	2026	nice	0.936093
2	4	'	0.685169
4	1924	usually	0.672746
53	254	)	0.555262
19	138	would	0.447048
48	3356	nyc	0.401307
40	1112	interesting	0.384387
39	497	few	0.377487
0	2	i	0.321186
9	2	i	0.290511
38	9	a	0.288564
51	126	with	0.279651
13	31	the	0.263055
31	1327	average	0.249243
15	88	was	0.247691
1	1165	don	0.221094
55	31	the	0.209384
22	7	to	0.113559
33	513	pretty	0.0967282
57	18	.	0.0831445
24	18	.	0.0700751
56	1964	interest	0.0672103
12	637	if	0.016226
115	0	<pad>	0.00510717
112	0	<pad>	0.00483784
121	0	<pad>	0.00212058
126	0	<pad>	0.00209339
26	233	one	0.00103469
85	0	<pad>	-0.00132202
114	0	<pad>	-0.00141422
93	0	<pad>	-0.00154226
61	0	<pad>	-0.00205871
105	0	<pad>	-0.00326396
63	0	<pad>	-0.0033586
89	0	<pad>	-0.00529586
88	0	<pad>	-0.00610014
103	0	<pad>	-0.00651122
86	0	<pad>	-0.00679212
95	0	<pad>	-0.00691509
59	0	<pad>	-0.00728019
76	0	<pad>	-0.00754851
104	0	<pad>	-0.00788912
109	0	<pad>	-0.0078914
92	0	<pad>	-0.00816698
98	0	<pad>	-0.00828012
120	0	<pad>	-0.00832966
99	0	<pad>	-0.0087667
91	0	<pad>	-0.0097659
97	0	<pad>	-0.010563
124	0	<pad>	-0.0114438
107	0	<pad>	-0.0116883
117	0	<pad>	-0.0118047
111	0	<pad>	-0.0119925
101	0	<pad>	-0.0125695
123	0	<pad>	-0.0137584
65	0	<pad>	-0.0138278
58	0	<pad>	-0.0147131
79	0	<pad>	-0.0148455
71	0	<pad>	-0.0155407
82	0	<pad>	-0.0156074
119	0	<pad>	-0.0162713
81	0	<pad>	-0.0168176
125	0	<pad>	-0.0171247
100	0	<pad>	-0.0172137
113	0	<pad>	-0.0180512
96	0	<pad>	-0.018156
94	0	<pad>	-0.0189217
122	0	<pad>	-0.0190862
87	0	<pad>	-0.0196
75	0	<pad>	-0.0196775
116	0	<pad>	-0.0201246
118	0	<pad>	-0.0213527
106	0	<pad>	-0.0214172
102	0	<pad>	-0.0224539
83	0	<pad>	-0.0237658
74	0	<pad>	-0.0241719
78	0	<pad>	-0.0242306
127	0	<pad>	-0.0251052
77	0	<pad>	-0.0260497
66	0	<pad>	-0.0260998
84	0	<pad>	-0.0262202
90	0	<pad>	-0.0268274
108	0	<pad>	-0.0274684
67	0	<pad>	-0.0281466
60	0	<pad>	-0.0282112
70	0	<pad>	-0.0297362
69	0	<pad>	-0.0302621
73	0	<pad>	-0.030734
80	0	<pad>	-0.0344781
68	0	<pad>	-0.035791
72	0	<pad>	-0.0369364
62	0	<pad>	-0.0378518
110	0	<pad>	-0.0431699
17	204	good	-0.0442864
30	107	than	-0.049622
64	0	<pad>	-0.0515392
47	11	of	-0.0764919
44	120	some	-0.131346
34	304	high	-0.150629
49	236	(	-0.247831
7	149	movies	-0.256448
21	47	it	-0.256944
50	53	along	-0.266828
37	14	,	-0.345402
18	47	it	-0.351948
32	14	,	-0.369462
28	41	is	-0.426366
8	14	,	-0.428002
25	70	this	-0.469428
6	387	tv	-0.520419
11	42	that	-0.577883
3	5	t	-0.623344
35	692	production	-0.636251
5	103	like	-0.670752
43	33	and	-0.733053
23	1912	hollywood	-0.769519
27	157	though	-0.818696
46	3058	shots	-0.89112
41	202	story	-0.92695
52	6885	toronto	-1.33007
42	1336	twists	-1.79813
