sample=140
orig_idx	token_id	token_str	shap_value
7	10675	pregnant	1.729
32	622	they	1.64603
92	609	less	1.35058
63	622	they	1.29235
49	1710	nervous	1.27018
70	1468	wrong	1.13561
124	584	filming	1.11757
5	413	woman	1.09901
30	1775	thinks	1.02961
41	1353	while	0.922866
9	57	but	0.919945
114	330	problem	0.884121
81	19	have	0.812472
106	928	sister	0.77845
13	441	husband	0.753856
67	258	out	0.730579
55	268	an	0.702704
127	529	better	0.699471
34	783	through	0.677432
95	57	but	0.665171
54	8241	contacts	0.635138
6	350	gets	0.632056
61	23	his	0.615916
29	441	husband	0.615257
108	783	through	0.592744
53	441	husband	0.592327
102	623	got	0.591862
85	529	better	0.585489
80	631	could	0.564095
90	8	be	0.540764
10	17	not	0.487848
18	669	something	0.487402
110	634	entire	0.460624
17	4	'	0.455223
27	39	what	0.380529
68	39	what	0.376253
19	4	'	0.367685
60	126	with	0.354766
82	248	been	0.34204
93	3224	predictable	0.341991
99	10068	catchy	0.29153
71	126	with	0.290593
33	796	go	0.24343
87	131	or	0.191244
23	131	or	0.187636
1	688	spoilers	0.180459
97	71	movie	0.177215
91	100	made	0.173001
96	31	the	0.162574
2	574	!	0.145819
14	18	.	0.142797
115	18	.	0.134262
45	31	the	0.134157
51	18	.	0.13406
31	18	.	0.13054
78	31	the	0.125215
52	31	the	0.123374
111	71	movie	0.121619
123	31	the	0.118132
109	31	the	0.115104
116	31	the	0.110337
73	18	.	0.105125
48	9	a	0.0778428
35	9	a	0.0669429
113	9	a	0.0641078
83	9	a	0.0632517
75	688	spoilers	0.0514297
76	574	!	0.0477998
38	644	hard	0.0430453
15	450	she	0.0403431
42	450	she	0.0403212
4	9	a	0.0286523
65	7	to	0.0191758
117	579	acting	-0.00764553
37	11	of	-0.0789874
47	11	of	-0.0843455
120	204	good	-0.140294
101	47	it	-0.177145
121	14	,	-0.225149
66	257	find	-0.254626
58	14	,	-0.261735
94	14	,	-0.2632
86	14	,	-0.276091
40	14	,	-0.28386
50	1711	breakdown	-0.287728
22	14	,	-0.291198
26	917	thats	-0.295985
72	708	her	-0.30621
28	708	her	-0.310987
44	135	on	-0.31382
21	708	her	-0.32357
12	708	her	-0.337818
89	464	least	-0.37257
126	228	much	-0.379759
25	464	least	-0.380557
119	67	very	-0.393762
8	14	,	-0.393824
118	41	is	-0.395774
46	11895	brink	-0.40232
125	41	is	-0.402476
11	167	by	-0.408195
69	41	is	-0.424078
98	41	is	-0.425386
88	90	at	-0.436971
43	41	is	-0.43843
57	4057	professor	-0.443497
24	90	at	-0.485864
39	335	times	-0.515201
105	83	my	-0.570611
104	33	and	-0.597708
59	33	and	-0.62019
122	33	and	-0.639398
100	33	and	-0.675654
64	589	try	-0.733135
79	202	story	-0.76554
77	1	<unk>	-0.888331
107	2272	hooked	-0.935724
74	1	<unk>	-0.982685
84	382	bit	-0.995965
112	468	without	-1.05333
103	331	me	-1.06283
62	661	help	-1.11139
16	5732	develops	-1.15531
0	1	<unk>	-1.25664
56	10710	ufo	-1.2679
3	1	<unk>	-1.30869
36	46	lot	-1.40932
20	1449	inside	-1.73545
