sample=107
orig_idx	token_id	token_str	shap_value
24	25678	approaching	1.59638
46	1343	plot	1.5635
96	3213	wooden	1.34874
89	622	they	1.27647
6	21490	stoner	1.27305
66	2145	entirely	1.16363
118	199	?	1.15607
63	622	they	1.13624
116	199	?	1.10453
25	21490	stoner	1.10254
120	199	?	1.0634
20	1897	imagine	1.03445
74	333	watching	0.994876
80	333	watching	0.986864
81	334	children	0.944153
99	465	dialog	0.899808
87	195	up	0.843435
8	122	just	0.800045
10	12523	weed	0.758953
13	268	an	0.728226
68	122	just	0.621784
84	628	making	0.54824
115	952	killed	0.533098
94	93	characters	0.493282
114	623	got	0.462809
18	4	'	0.442238
56	2459	either	0.423743
23	970	even	0.415962
61	131	or	0.311708
29	138	would	0.29436
14	2317	appearance	0.277153
33	25114	singles	0.274819
57	248	been	0.270001
30	8	be	0.268488
119	39	what	0.26213
105	259	whole	0.243298
43	126	with	0.226183
109	8	be	0.21169
90	796	go	0.211003
64	1052	lost	0.204464
38	31	the	0.174045
98	31	the	0.172316
104	31	the	0.168678
53	31	the	0.166144
93	31	the	0.163268
16	2	i	0.149513
85	31	the	0.148329
50	2	i	0.140812
27	18	.	0.138974
37	18	.	0.133377
0	2	i	0.124238
73	18	.	0.119423
54	769	script	0.114857
92	18	.	0.112339
15	18	.	0.112091
47	18	.	0.109616
112	18	.	0.106205
69	4010	tried	0.0990871
110	779	completely	0.0744404
71	4378	wing	0.0493883
41	23652	plods	0.0442158
108	7	to	0.0305559
34	9	a	0.0272503
70	7	to	0.0220632
5	9	a	0.0155858
17	40	can	0.00551181
39	71	movie	-0.00103912
44	9	a	-0.00604082
101	27237	taxed	-0.00700704
113	347	who	-0.0175097
7	71	movie	-0.0194462
76	71	movie	-0.0212371
62	637	if	-0.0326186
52	637	if	-0.0612639
79	11	of	-0.116699
12	445	makes	-0.121197
55	407	had	-0.143097
91	53	along	-0.203749
65	47	it	-0.228413
77	3264	reminded	-0.228792
51	5550	wondered	-0.239202
97	14	,	-0.292579
3	7164	calling	-0.293891
72	47	it	-0.294589
117	700	when	-0.300661
42	53	along	-0.308694
107	210	seems	-0.31222
122	70	this	-0.312262
75	70	this	-0.316183
32	7164	calling	-0.317483
9	15	because	-0.317714
2	82	in	-0.321482
102	14	,	-0.329917
127	700	when	-0.34131
21	70	this	-0.396447
123	41	is	-0.397686
49	335	times	-0.409658
125	310	you	-0.428294
95	226	are	-0.438966
100	41	is	-0.449812
19	5	t	-0.474283
48	90	at	-0.477658
4	70	this	-0.480924
31	103	like	-0.499811
124	91	how	-0.508198
58	3034	dropped	-0.512492
83	33	and	-0.525066
67	33	and	-0.535985
28	42	that	-0.539666
103	33	and	-0.545268
59	33	and	-0.549214
121	33	and	-0.565809
36	63	film	-0.58882
45	12031	murky	-0.610582
22	145	as	-0.626238
88	145	as	-0.630932
26	68	classic	-0.666995
111	1	<unk>	-0.696814
126	1016	act	-0.741208
86	202	story	-0.768838
106	202	story	-0.779238
35	1	<unk>	-0.789414
1	14430	disagree	-0.819441
82	1	<unk>	-0.865148
40	299	definitely	-0.871099
60	1	<unk>	-0.876361
11	582	also	-0.961286
78	331	me	-1.04014
