sample=45
orig_idx	token_id	token_str	shap_value
25	207	nothing	1.24756
18	2223	footage	1.12333
51	982	worst	1.12131
15	2223	footage	0.899618
2	19	have	0.768685
53	3665	consider	0.703154
43	57	but	0.640591
69	1781	air	0.597436
78	57	but	0.563495
125	125	flat	0.562567
26	631	could	0.55961
3	2781	described	0.544395
85	1781	air	0.499854
107	57	but	0.49779
27	8	be	0.496982
12	2113	use	0.493256
22	98	character	0.48681
86	254	)	0.453501
113	254	)	0.360148
10	126	with	0.357109
50	1046	stupid	0.337051
120	4	'	0.266319
115	4430	visit	0.238818
57	4	'	0.218338
93	126	with	0.211276
71	356	then	0.192379
31	1387	truth	0.180897
30	31	the	0.169976
124	9	a	0.161498
62	9	a	0.159882
5	71	movie	0.124799
68	31	the	0.117004
73	31	the	0.112558
33	200	yes	0.1122
116	31	the	0.110704
23	3585	interaction	0.102208
90	9	a	0.102177
111	31	the	0.0885739
55	31	the	0.0863324
84	31	the	0.0844696
40	18	.	0.0762801
48	44	most	0.0744571
41	18	.	0.0697443
79	31	the	0.0672338
77	18	.	0.0622783
103	31	the	0.0607526
24	18	.	0.0517639
96	233	one	0.0480873
42	18	.	0.0463638
52	18	.	0.0405441
32	18	.	0.0344902
75	18	.	0.0329344
76	18	.	0.0310768
83	376	from	0.00830137
97	1075	side	-0.00451503
29	376	from	-0.0131535
105	1075	side	-0.0138486
108	700	when	-0.0172187
117	7915	site	-0.0184803
67	376	from	-0.047165
66	73	first	-0.0552827
64	965	station	-0.0564228
59	73	first	-0.0637157
119	47	it	-0.0725087
13	11	of	-0.0731316
80	965	station	-0.0774513
95	135	on	-0.0781121
35	70	this	-0.0800469
89	135	on	-0.0933882
28	2513	further	-0.117305
122	911	suddenly	-0.124608
110	135	on	-0.131619
82	236	(	-0.138212
123	135	on	-0.143252
72	135	on	-0.147785
109	236	(	-0.149818
4	70	this	-0.152041
100	1691	dark	-0.154596
102	135	on	-0.156795
54	42	that	-0.157109
19	14	,	-0.166983
61	41	is	-0.16897
127	19447	evenly	-0.183413
81	41	is	-0.188915
38	3965	1950s	-0.191614
36	41	is	-0.192245
106	14	,	-0.192463
92	14	,	-0.192917
70	14	,	-0.193772
44	3965	1950s	-0.196148
118	14	,	-0.196475
34	14	,	-0.211466
126	14	,	-0.226945
88	145	as	-0.265798
46	90	at	-0.269103
104	476	other	-0.284615
94	9062	snow	-0.317299
63	19543	radar	-0.322261
8	3965	1950s	-0.336817
39	16464	scifi	-0.337256
45	16464	scifi	-0.338256
65	1187	shown	-0.340657
121	152	s	-0.34147
58	152	s	-0.343432
47	282	its	-0.380224
99	1	<unk>	-0.396718
20	33	and	-0.399326
6	145	as	-0.399947
91	1	<unk>	-0.405777
37	68	classic	-0.407971
98	33	and	-0.411599
9	16464	scifi	-0.422666
87	1	<unk>	-0.423492
11	3915	clever	-0.432391
21	3915	clever	-0.432727
49	1	<unk>	-0.441592
56	1	<unk>	-0.470765
16	33	and	-0.474567
114	1	<unk>	-0.481366
7	68	classic	-0.514275
60	5235	prey	-0.51944
14	8645	stock	-0.529552
17	3788	documentary	-0.542384
0	476	other	-0.571505
101	2490	ground	-0.639891
74	2490	ground	-0.730639
112	2490	ground	-0.735566
1	1	<unk>	-0.818464
