feature_idx,token_id,shap_value
0,2,0.155562
1,16,0.228525
2,19199,-1.66881
3,7,0.0769616
4,321,-1.11437
5,42,-0.685681
6,26,-0.106424
7,1615,0.800598
8,78,0.841784
9,19,0.852759
10,227,0.223662
11,1127,0.918133
12,3069,-0.337163
13,222,-0.257416
14,70,-0.509486
15,63,-0.593816
16,18,0.14434
17,70,-0.489839
18,71,0.0216858
19,416,-0.37867
20,127,0.00951593
21,8513,1.49876
22,16712,0.520744
23,18,0.124777
24,31,0.164305
25,1125,-0.836757
26,41,-0.407147
27,17,0.409121
28,204,-0.11418
29,14,-0.301403
30,31,0.171767
31,579,-0.00867419
32,41,-0.386494
33,4894,-0.264193
34,14,-0.372278
35,2,0.112949
36,19,0.747384
37,9,0.0810434
38,722,-0.0642988
39,552,-0.750501
40,2509,0.273746
41,91,-0.609496
42,1928,1.45756
43,631,0.505706
44,547,-0.47375
45,70,-0.432053
46,71,0.0739535
47,14,-0.307139
48,726,0.0107062
49,727,-0.0476841
50,9661,-0.860374
51,282,-0.724634
52,19200,0.356777
53,18,0.144509
54,31,0.115155
55,1116,0.827366
56,41,-0.332045
57,2859,1.0922
58,14,-0.332596
59,5177,-0.0972805
60,121,1.92624
61,2914,-0.087313
62,7,0.103309
63,31,0.109327
64,1343,1.737
65,236,-0.228385
66,559,1.32917
67,145,-0.520536
68,31,0.14631
69,16413,1.03572
70,820,-1.47784
71,202,-0.685231
72,970,0.566234
73,157,-0.696642
74,31,0.180038
75,3163,1.05912
76,1630,-0.404323
77,1964,0.120456
78,41,-0.313329
79,9,0.0871744
80,1,-0.93376
81,458,0.498121
82,254,0.541695
83,226,-0.450063
84,26,-0.123065
85,197,1.25023
86,42,-0.529846
87,2,0.0912625
88,862,-0.625134
89,7,0.0349948
90,76,0.870348
91,2151,1.29143
92,16510,0.428941
93,9130,-0.517375
94,1353,0.80386
95,333,0.858764
96,230,-0.449197
97,18,0.100359
98,31,0.124977
99,255,-0.40594
100,42,-0.627264
101,158,0.630579
102,41,-0.370241
103,588,0.0527888
104,82,-0.10123
105,209,0.420578
106,9,0.101944
107,1,-0.780445
108,458,0.514556
109,17044,0.37517
110,1236,-0.580426
111,9,0.0773465
112,5717,0.0470608
113,4,0.312322
114,15550,-1.70915
115,26,-0.149213
116,370,-0.369868
117,40,0.0446866
118,101,0.0465973
119,708,-0.22523
120,195,1.06538
121,33,-0.558046
122,450,0.0515068
123,3649,-0.769968
124,47,-0.112657
125,41,-0.329612
126,2527,-0.320583
127,645,0.217432
