sample=194
orig_idx	token_id	token_str	shap_value
41	1110	important	1.07738
95	1584	executed	1.01548
62	258	out	0.648318
57	1741	afraid	0.646959
51	9301	politics	0.644819
13	198	guys	0.636875
31	422	down	0.539197
126	3315	seriously	0.527632
82	8	be	0.488479
61	2854	mickey	0.427025
2	4	'	0.391751
123	1065	seen	0.37331
73	970	even	0.362977
67	8	be	0.359563
83	4354	familiar	0.356485
65	2434	whether	0.320585
9	4365	weekly	0.30031
92	248	been	0.283587
55	17	not	0.276922
72	131	or	0.262396
64	220	anyone	0.239289
0	31	the	0.207535
37	4	'	0.197093
39	636	know	0.191872
12	31	the	0.184568
121	4	'	0.179082
8	9	a	0.15791
111	44	most	0.144618
32	31	the	0.142504
99	4	'	0.125895
30	2174	break	0.123576
25	31	the	0.123302
118	637	if	0.117082
74	31	the	0.111744
58	7	to	0.110094
19	31	the	0.107889
60	31	the	0.107238
47	31	the	0.0980285
68	9	a	0.0929426
105	31	the	0.0917101
97	31	the	0.0901282
42	18	.	0.0854631
96	18	.	0.076418
33	1070	issues	0.0731025
79	393	although	0.0722535
48	6373	mere	0.0588599
87	409	american	0.0570557
11	376	from	0.0379299
88	4420	television	0.00968408
116	4420	television	0.00360129
53	4420	television	0.00132196
35	780	we	-0.013501
36	770	didn	-0.0205194
122	5	t	-0.0274673
85	82	in	-0.027545
56	943	being	-0.0277893
93	70	this	-0.0332762
124	47	it	-0.0410446
38	5	t	-0.0417803
71	7993	subway	-0.0440082
26	22	5	-0.0518457
50	11	of	-0.0553333
63	11	of	-0.0578602
89	47	it	-0.058975
66	47	it	-0.060748
119	310	you	-0.0639878
114	135	on	-0.0662831
76	11	of	-0.0798178
90	416	has	-0.0832372
43	70	this	-0.0868112
54	167	by	-0.0961722
125	310	you	-0.0984026
80	70	this	-0.105645
91	396	never	-0.110252
40	94	were	-0.114742
102	135	on	-0.121488
34	42	that	-0.121732
5	135	on	-0.12197
104	41	is	-0.129089
16	310	you	-0.132036
101	4366	war	-0.137421
107	14	,	-0.138333
113	253	show	-0.140728
70	90	at	-0.144338
81	601	may	-0.151626
44	253	show	-0.172269
14	42	that	-0.175271
103	624	everything	-0.187752
7	41	is	-0.199777
59	733	take	-0.204421
46	3065	beyond	-0.205948
24	697	week	-0.212819
77	12459	australia	-0.213644
10	253	show	-0.230222
110	1085	overall	-0.230594
117	33	and	-0.232776
109	33	and	-0.239265
86	79	say	-0.246439
120	2750	haven	-0.247481
23	774	each	-0.26337
78	33	and	-0.268086
100	152	s	-0.296103
45	950	goes	-0.304465
52	33	and	-0.311383
4	4366	war	-0.313596
28	33	and	-0.317113
112	2172	entertaining	-0.319912
75	1	<unk>	-0.324711
127	2291	owe	-0.330073
49	1	<unk>	-0.34771
6	624	everything	-0.354096
18	33	and	-0.3647
29	1	<unk>	-0.366435
106	1	<unk>	-0.37134
15	4455	brought	-0.37465
115	17129	australian	-0.381223
69	1	<unk>	-0.387607
98	1	<unk>	-0.3922
94	141	well	-0.41005
20	1	<unk>	-0.410529
27	1	<unk>	-0.426979
17	1	<unk>	-0.437857
3	152	s	-0.439038
22	509	where	-0.45297
84	2490	ground	-0.472574
108	9176	funniest	-0.612196
1	1	<unk>	-0.777799
21	1718	decides	-0.797875
