sample=51 explainer=permutation target=0 sample_size=128
detokenized_full_text: 1 . i ' ve seen <unk> hamlet branagh is too old , speaks frequently with a high pitched voice ( unwillingly funny ! ) - not a convincing hamlet , and his directors qualities - poor ! ( see also much ado about nothing from branagh - the funny parts of the dialogues have mostly been cut out not speaking of the directors mistakes in the dialogue cuts ! ) 2 . i ' ve seen hamlet 2000 i think the scenario is an interesting idea - but such lousy actors - all of them 3 . orson welles hamlet is ok - but this bbc hamlet is the best ! <unk> jacobi is convincing - seems a bit of a lunatic - very suitable ! and
idx	token_id	token_str	shap_value
0	2270	1	1.0225163698196411
1	18	.	0.5282549858093262
2	2	i	0.17055559158325195
3	4	'	0.28821563720703125
4	575	ve	0.07791462540626526
5	1065	seen	0.14679276943206787
6	1	<unk>	-0.4426916837692261
7	4872	hamlet	-0.19463956356048584
8	1597	branagh	0.08313179016113281
9	41	is	-0.30936431884765625
10	175	too	0.5035480260848999
11	423	old	-3.8640486001968384
12	14	,	-0.18802285194396973
13	9481	speaks	-0.504757285118103
14	16141	frequently	-0.5814946889877319
15	126	with	0.10691332817077637
16	9	a	0.02216339111328125
17	304	high	-0.11521327495574951
18	26273	pitched	0.26512110233306885
19	182	voice	0.16337227821350098
20	236	(	-0.18487727642059326
21	21344	unwillingly	-0.19745874404907227
22	343	funny	0.2087472677230835
23	574	!	0.13106632232666016
24	254	)	0.17979049682617188
25	379	-	-0.21271014213562012
26	17	not	0.34058666229248047
27	9	a	0.04051196575164795
28	1410	convincing	1.0596204996109009
29	4872	hamlet	-0.034700632095336914
30	14	,	-0.1754094362258911
31	33	and	-0.28468525409698486
32	23	his	0.4514729976654053
33	2883	directors	-0.3582535982131958
34	6022	qualities	0.2246403694152832
35	379	-	-0.19788610935211182
36	3395	poor	0.25611817836761475
37	574	!	0.022382736206054688
38	236	(	-0.979938417673111
39	321	see	-0.5151845216751099
40	582	also	-0.47708964347839355
41	228	much	-2.6090791821479797
42	18140	ado	0.12992560863494873
43	80	about	0.049722909927368164
44	207	nothing	1.0824933052062988
45	376	from	-0.11088573932647705
46	1597	branagh	0.001985311508178711
47	379	-	-0.2092684507369995
48	31	the	-1.9297176599502563
49	343	funny	0.25497615337371826
50	578	parts	-2.7248019874095917
51	11	of	-0.03679931163787842
52	31	the	0.02367877960205078
53	9233	dialogues	0.092049241065979
54	19	have	0.5102673768997192
55	2166	mostly	-0.09472900629043579
56	248	been	0.24286311864852905
57	251	cut	-0.394675612449646
58	258	out	0.2739405632019043
59	17	not	0.17787563800811768
60	3775	speaking	-0.7719063758850098
61	11	of	-0.04333674907684326
62	31	the	0.049065351486206055
63	2883	directors	-1.709639072418213
64	3239	mistakes	-0.10230541229248047
65	82	in	-0.17930543422698975
66	31	the	0.10282385349273682
67	788	dialogue	0.6462333500385284
68	1568	cuts	-0.4489707946777344
69	574	!	0.04629099369049072
70	254	)	4.180574893951416
71	2267	2	0.3674987554550171
72	18	.	0.09677910804748535
73	2	i	0.14023351669311523
74	4	'	0.21146440505981445
75	575	ve	0.0012784004211425781
76	1065	seen	0.15408241748809814
77	4872	hamlet	-0.009441494941711426
78	3195	2000	0.1163860559463501
79	2	i	0.15747272968292236
80	1092	think	-0.7432988882064819
81	31	the	0.04976212978363037
82	2799	scenario	-0.32692229747772217
83	41	is	-0.18806850910186768
84	268	an	0.5716969966888428
85	1112	interesting	0.14453864097595215
86	1116	idea	0.5943007469177246
87	379	-	-0.19558674097061157
88	57	but	1.6298449784517288
89	559	such	10.655479848384857
90	639	lousy	0.19485580921173096
91	183	actors	1.6736195087432861
92	379	-	-0.14670240879058838
93	544	all	0.05995750427246094
94	11	of	-0.082602858543396
95	230	them	-0.926954984664917
96	515	3	1.7079014778137207
97	18	.	0.0216902494430542
98	11818	orson	-0.2858160734176636
99	12715	welles	-0.00027108192443847656
100	4872	hamlet	-0.02747213840484619
101	41	is	-0.19922351837158203
102	2295	ok	0.3886016607284546
103	379	-	-0.24853754043579102
104	57	but	0.4338468313217163
105	70	this	-0.16131043434143066
106	8329	bbc	-0.5005099773406982
107	4872	hamlet	-0.07751286029815674
108	41	is	-0.1907828450202942
109	31	the	0.10798907279968262
110	235	best	-0.7788349390029907
111	574	!	-0.03556513786315918
112	1	<unk>	-0.3330608606338501
113	4072	jacobi	0.2823525667190552
114	41	is	-0.20448219776153564
115	1410	convincing	0.42898523807525635
116	379	-	-0.3660179376602173
117	210	seems	-0.42382895946502686
118	9	a	0.03702545166015625
119	382	bit	-0.5468495786190033
120	11	of	-0.11910313367843628
121	9	a	-0.014172911643981934
122	5772	lunatic	0.14988243579864502
123	379	-	-0.23168455064296722
124	67	very	-0.37060320377349854
125	6034	suitable	-1.9160397052764893
126	574	!	0.0008248090744018555
127	33	and	-0.26188814640045166
