sample=118
orig_idx	token_id	token_str	shap_value
3	17184	madonna	1.76649
16	17184	madonna	1.57398
50	197	bad	1.52579
92	17184	madonna	1.33527
65	17184	madonna	1.20481
102	333	watching	1.1919
100	1998	roles	1.06516
53	3744	cheesy	1.03468
84	20	only	0.775064
55	57	but	0.744072
41	15046	silliness	0.736476
101	57	but	0.724164
60	122	just	0.720382
47	158	there	0.715877
86	1257	role	0.678697
94	122	just	0.661182
112	124	really	0.640038
73	12085	bombast	0.627428
97	419	herself	0.598327
79	343	funny	0.550563
5	17	not	0.526719
38	17	not	0.450917
96	4	'	0.424819
98	4	'	0.390587
64	126	with	0.372585
93	1924	usually	0.37031
4	131	or	0.346531
13	2	i	0.344139
115	2017	somebody	0.341844
69	259	whole	0.338153
14	16	am	0.33626
71	126	with	0.315719
57	259	whole	0.315049
125	1842	directed	0.311579
46	936	sure	0.274063
39	1052	lost	0.266522
26	31	the	0.208338
12	574	!	0.201759
0	637	if	0.178798
62	14450	screwball	0.167109
23	31	the	0.157901
56	31	the	0.149401
11	574	!	0.148287
15	9	a	0.148158
83	31	the	0.121577
68	31	the	0.116376
51	54	lines	0.11113
122	31	the	0.111092
61	9	a	0.110517
31	18	.	0.102774
19	154	did	0.101775
30	1228	release	0.0995727
74	18	.	0.0871396
111	450	she	0.0866042
91	18	.	0.0804421
45	18	.	0.078704
119	18	.	0.07737
8	71	movie	0.0710079
75	450	she	0.0683983
89	71	movie	0.0647996
116	1647	else	0.0616044
54	579	acting	0.0508446
17	10	fan	0.0423075
63	1525	comedy	-0.00585547
117	222	for	-0.0686995
87	11	of	-0.0762335
120	11	of	-0.100199
32	156	however	-0.115037
99	82	in	-0.124438
49	120	some	-0.126087
28	11	of	-0.126332
103	708	her	-0.129944
36	47	it	-0.133964
107	82	in	-0.140596
22	82	in	-0.144557
88	708	her	-0.151428
78	14	,	-0.186546
80	14	,	-0.193779
110	14	,	-0.198402
127	4058	james	-0.209475
52	851	&	-0.211997
33	14	,	-0.234187
113	210	seems	-0.248317
34	176	over	-0.2667
59	41	is	-0.267753
76	41	is	-0.289583
121	440	course	-0.289823
6	14	,	-0.292054
124	41	is	-0.305527
126	167	by	-0.318659
82	41	is	-0.331815
108	70	this	-0.332814
9	41	is	-0.342251
21	70	this	-0.346248
48	226	are	-0.358404
109	63	film	-0.366282
37	416	has	-0.371975
77	1838	cute	-0.382809
7	70	this	-0.39704
70	63	film	-0.408271
58	63	film	-0.412026
123	63	film	-0.413762
25	90	at	-0.431702
114	103	like	-0.461238
104	145	as	-0.528729
1	310	you	-0.53318
67	3802	carrying	-0.550062
118	2891	once	-0.571284
81	33	and	-0.590302
2	103	like	-0.593199
42	33	and	-0.639068
90	3348	career	-0.656488
35	552	time	-0.65945
18	33	and	-0.67118
24	3186	theater	-0.677472
27	552	time	-0.714479
44	2638	fun	-0.727637
29	282	its	-0.727725
105	1	<unk>	-0.732223
66	1887	actually	-0.751622
106	1	<unk>	-0.799839
40	282	its	-0.825853
72	165	great	-0.920702
20	321	see	-0.926784
95	1454	plays	-0.977727
43	1328	pure	-1.08677
85	3948	comedic	-1.10875
10	3815	hilarious	-2.18754
