sample=57 explainer=permutation target=0 sample_size=128
detokenized_full_text: this was a great film in every sense of the word . it tackles the subject of <unk> in a society that is quite <unk> of any <unk> from the norm . it <unk> a great many indian customs that many find oppressive -- such as the <unk> of marriages by others , the importance of status and face , religious hypocrisy , <unk> , the <unk> of women in terms of their <unk> capacity , the binding concepts of duty and so on . at the heart of the film is a touching love story that goes beyond such limitations of the society which the two protagonists find themselves . the film is well-acted and genuine , completely believable from beginning to end , unlike most bollywood
idx	token_id	token_str	shap_value
0	70	this	-0.38455143570899963
1	88	was	0.10990631580352783
2	9	a	0.09154796600341797
3	165	great	-0.13741207122802734
4	63	film	-0.2757248878479004
5	82	in	0.002104043960571289
6	190	every	-0.6142308712005615
7	1115	sense	0.15137088298797607
8	11	of	-0.02823495864868164
9	31	the	0.0070078372955322266
10	1426	word	0.07539784908294678
11	18	.	0.062432289123535156
12	47	it	0.010810017585754395
13	8146	tackles	0.1510230302810669
14	31	the	0.0031086206436157227
15	2153	subject	-0.41380026564002037
16	11	of	0.04624533653259277
17	1	<unk>	-0.1379718780517578
18	82	in	-0.0026781558990478516
19	9	a	0.030971050262451172
20	1237	society	-0.14981377124786377
21	42	that	0.5118166208267212
22	41	is	-0.15338778495788574
23	1101	quite	0.12421798706054688
24	1	<unk>	-0.17462694644927979
25	11	of	-0.013290643692016602
26	179	any	0.12299644947052002
27	1	<unk>	-0.518865704536438
28	376	from	0.10909223556518555
29	31	the	0.05228126049041748
30	15562	norm	0.42752814292907715
31	18	.	0.053421854972839355
32	47	it	0.18528521060943604
33	1	<unk>	-0.24378371238708496
34	9	a	0.09915691614151001
35	165	great	-0.37545132637023926
36	1615	many	0.4148648977279663
37	8494	indian	0.035927414894104004
38	11873	customs	0.543545126914978
39	42	that	-0.7363180220127106
40	1615	many	0.5269498825073242
41	257	find	-0.03577089309692383
42	26007	oppressive	0.06201791763305664
43	1889	--	0.3513650894165039
44	559	such	0.2330620288848877
45	145	as	-0.14155030250549316
46	31	the	0.4587780795991421
47	1	<unk>	-0.4255399703979492
48	11	of	0.10858809947967529
49	18571	marriages	0.0057517290115356445
50	167	by	-0.008599281311035156
51	3460	others	-0.43252336978912354
52	14	,	-0.14558064937591553
53	31	the	0.0044193267822265625
54	7841	importance	0.2092294692993164
55	11	of	0.11905300617218018
56	6278	status	-0.11470603942871094
57	33	and	-0.1261378526687622
58	942	face	-0.7925240695476532
59	14	,	-0.04732775688171387
60	1910	religious	1.8216185569763184
61	23374	hypocrisy	0.46609246730804443
62	14	,	-3.5001139044761658
63	1	<unk>	-0.13709712028503418
64	14	,	-0.04360663890838623
65	31	the	0.0065544843673706055
66	1	<unk>	-0.2229090929031372
67	11	of	-0.03594660758972168
68	1234	women	0.4406554698944092
69	82	in	-0.0549435019493103
70	1906	terms	0.07928967475891113
71	11	of	-0.01829850673675537
72	837	their	-0.06296992301940918
73	1	<unk>	-0.17251825332641602
74	24863	capacity	0.15816426277160645
75	14	,	-0.03974413871765137
76	31	the	0.02346479892730713
77	20400	binding	-0.44016897678375244
78	3160	concepts	0.15959453582763672
79	11	of	0.07815027236938477
80	16501	duty	0.0478132963180542
81	33	and	-0.7114720344543457
82	26	so	-0.11098378896713257
83	135	on	0.021359801292419434
84	18	.	0.05019867420196533
85	90	at	-0.06152939796447754
86	31	the	0.1769554615020752
87	1039	heart	0.014620780944824219
88	11	of	-0.028429627418518066
89	31	the	0.6959172487258911
90	63	film	-0.01590442657470703
91	41	is	-0.23919647932052612
92	9	a	0.26276934146881104
93	7362	touching	0.08125782012939453
94	820	love	-0.2820472717285156
95	202	story	-0.11852109432220459
96	42	that	0.043880462646484375
97	950	goes	-0.12149465084075928
98	3065	beyond	-0.1219019889831543
99	559	such	0.41650211811065674
100	4326	limitations	-0.16876381635665894
101	11	of	0.08215713500976562
102	31	the	0.06001317501068115
103	1237	society	-0.1371934413909912
104	209	which	1.158265620470047
105	31	the	0.4851032495498657
106	595	two	-0.16136932373046875
107	10343	protagonists	0.37230753898620605
108	257	find	-0.0504075288772583
109	633	themselves	0.011173725128173828
110	18	.	0.1833217442035675
111	31	the	0.6913460493087769
112	63	film	0.003409266471862793
113	41	is	-3.452301323413849
114	13256	well-acted	0.05892801284790039
115	33	and	-0.394040584564209
116	4172	genuine	-0.0021209716796875
117	14	,	-0.12901461124420166
118	779	completely	0.18039512634277344
119	1376	believable	-0.16433501243591309
120	376	from	0.039977192878723145
121	1845	beginning	0.16703152656555176
122	7	to	0.08013641834259033
123	119	end	-0.041368722915649414
124	14	,	-0.03420436382293701
125	2058	unlike	-0.19236040115356445
126	44	most	0.09190905094146729
127	23281	bollywood	-0.1429002285003662
