feature_idx,token_id,shap_value
0,2,0.14681
1,4639,-0.308049
2,70,-0.131465
3,71,0.0746302
4,135,-0.246353
5,387,-0.0660971
6,3893,0.18216
7,18,0.0738461
8,2,0.180088
9,407,0.0909374
10,9,0.192336
11,5177,0.0791494
12,8453,0.564193
13,80,0.386253
14,47,-0.174771
15,14,-0.163864
16,943,-0.0750308
17,42,-0.186817
18,47,-0.177225
19,88,0.242552
20,1842,0.364496
21,167,-0.162363
22,1,-0.425196
23,1,-0.365021
24,33,-0.391997
25,4450,0.177271
26,363,-0.460787
27,33,-0.33749
28,23,0.425033
29,6128,-0.405608
30,1875,-1.26911
31,14,-0.164527
32,2964,0.0552234
33,2965,-0.258136
34,18,0.072697
35,2,0.0835472
36,820,-0.600832
37,7,0.132194
38,321,-0.433495
39,9,0.141639
40,71,0.0461678
41,80,0.346198
42,9,0.146117
43,9852,-0.25164
44,1118,0.178821
45,42,-0.130949
46,1796,0.105707
47,9,0.123835
48,6128,-0.426638
49,2307,-0.26325
50,33,-0.322894
51,2149,-0.0329441
52,18,0.0496347
53,139,-0.0461639
54,14,-0.156302
55,158,0.367867
56,4,0.303867
57,152,-0.248758
58,268,0.455264
59,6817,-0.113576
60,4729,-0.458634
61,790,-0.38523
62,2965,-0.267377
63,33,-0.238898
64,1,-0.420644
65,14,-0.16578
66,33,-0.331073
67,837,-0.165659
68,121,1.16486
69,11,-0.0610648
70,7115,-0.249454
71,226,-0.0530083
72,970,0.43213
73,102,0.116202
74,3267,-0.378011
75,14,-0.14865
76,5341,0.65525
77,42,-0.109467
78,622,0.933333
79,4,0.13905
80,741,0.0204301
81,1887,-0.280851
82,2593,-0.0140276
83,18,0.0456797
84,11,-0.0858163
85,440,0.0379237
86,14,-0.13986
87,47,-0.0519678
88,1349,0.26029
89,42,-0.161931
90,31,0.150561
91,595,-0.151926
92,11,-0.072508
93,230,-0.139681
94,226,-0.0458157
95,919,-0.246686
96,1354,-0.380748
97,183,0.817536
98,18,0.0711456
99,2,0.0975469
100,4,0.332628
101,575,0.152652
102,1065,0.43923
103,2964,0.065271
104,2965,-0.184478
105,82,-0.035805
106,3267,-0.293901
107,1998,0.461195
108,604,0.150109
109,14,-0.156131
110,57,0.587305
111,2,0.0683976
112,1092,-0.326082
113,70,-0.0509028
114,41,-0.181492
115,1,-0.351305
116,4,0.253963
117,152,-0.239468
118,44,0.101951
119,3267,-0.25063
120,1,-0.376078
121,42,-0.131298
122,2,0.0852372
123,2166,-0.134844
124,3718,-0.0255469
125,363,-0.308165
126,376,-0.0160416
127,31,0.134948
