feature_idx,token_id,shap_value
0,4639,-0.302029
1,70,-0.230872
2,71,-0.0303965
3,135,-0.299417
4,387,-0.169358
5,33,-0.467509
6,2,0.153229
7,21,0.375164
8,47,-0.243498
9,164,-0.177805
10,18,0.00783361
11,2,0.129724
12,819,-0.386041
13,7,0.143577
14,2151,1.51487
15,14,-0.237275
16,47,-0.21664
17,4,0.336684
18,152,-0.440444
19,248,0.385743
20,9,0.135901
21,766,0.333754
22,552,-0.368639
23,503,-0.219996
24,2,0.122259
25,21,0.349726
26,70,-0.168304
27,71,-0.0163123
28,14,-0.256248
29,26,0.102933
30,1124,-0.497943
31,17,0.38717
32,18,0.00638059
33,33,-0.393279
34,2891,-0.135221
35,164,-0.12243
36,70,-0.0944166
37,71,-0.00559039
38,18304,0.125368
39,331,-0.630453
40,18,-0.00258119
41,47,-0.173587
42,41,-0.173005
43,26,0.118434
44,4627,-0.0862515
45,14,-0.193044
46,26,0.159106
47,7770,0.522731
48,33,-0.375938
49,26,0.124997
50,1217,0.262001
51,42,-0.194599
52,2,0.116565
53,1165,0.166689
54,4,0.24231
55,5,-0.131833
56,636,0.032775
57,1124,-0.42967
58,120,0.0242009
59,78,0.493739
60,2048,-0.158384
61,47,-0.14171
62,18,-0.00162037
63,889,-0.219377
64,17573,0.285682
65,10246,-0.0440111
66,145,-0.292433
67,1363,-0.168416
68,236,-0.106987
69,23,0.345751
70,4901,0.024461
71,33,-0.300524
72,190,-0.388127
73,1742,-0.114889
74,254,0.55498
75,14,-0.197273
76,934,-0.665993
77,42,-0.194919
78,40,0.0716659
79,2609,-0.123861
80,8,0.400843
81,2593,-0.021646
82,7,0.146521
83,70,-0.0897434
84,1426,0.0456408
85,18,0.0087522
86,370,-0.234198
87,15410,0.73337
88,14,-0.229178
89,6536,-0.338047
90,33,-0.36871
91,370,-0.211302
92,4528,0.243977
93,103,-0.206694
94,120,0.00669564
95,4148,0.724274
96,14,-0.2561
97,57,0.539836
98,370,-0.277606
99,4,0.162087
100,152,-0.431832
101,623,0.468716
102,104,-0.174913
103,1039,-0.0896013
104,18,0.0161574
105,135,-0.135615
106,23,0.352991
107,1088,0.336585
108,1363,-0.188067
109,1349,0.232957
110,544,0.229447
111,78,0.372913
112,370,-0.234898
113,2281,-0.0318054
114,18,0.0277868
115,10738,-0.323519
116,5715,-0.0428401
117,236,-0.0940509
118,3580,-0.594493
119,1,-0.321991
120,254,0.46045
121,82,-0.0967622
122,708,-0.055332
123,3732,0.689903
124,33,-0.366994
125,6849,0.0858851
126,9,0.134884
127,716,-1.0184
