feature_idx,token_id,shap_value
0,9,0.229983
1,469,1.64994
2,14,-0.446257
3,1132,1.55295
4,5509,0.098113
5,11787,1.09851
6,1494,0.129162
7,18927,-0.529427
8,18,0.0623317
9,6740,-1.80279
10,1431,0.282038
11,376,-0.209593
12,1,-0.9403
13,14,-0.343308
14,1,-0.957736
15,14,-0.289843
16,341,0.0187666
17,18,0.0162895
18,1062,-0.782956
19,207,1.42101
20,314,1.54444
21,11799,1.16796
22,87,-0.37987
23,18,0.0380278
24,652,-0.0735916
25,197,1.63763
26,226,-0.386886
27,1024,0.173427
28,11002,-0.155646
29,14,-0.31013
30,31,0.313946
31,1125,-0.774077
32,64,-0.948884
33,14,-0.361076
34,588,0.0791313
35,20293,-0.360328
36,14,-0.319456
37,341,-0.0213904
38,18,0.0427828
39,268,0.754107
40,327,-0.153021
41,692,-0.687909
42,18,0.0463779
43,3238,-0.678308
44,14,-0.310543
45,622,1.51019
46,247,0.0807844
47,885,0.90192
48,310,-0.475441
49,222,-0.235085
50,333,1.26002
51,70,-0.333014
52,233,0.0114502
53,18,0.0300616
54,0,-0.00367496
55,0,-0.0183357
56,0,0.00308381
57,0,-0.0166638
58,0,-0.0104689
59,0,-0.00771905
60,0,-0.0088236
61,0,-0.010454
62,0,-0.009347
63,0,-0.0177675
64,0,0.0167026
65,0,-0.0197067
66,0,-0.00360839
67,0,-0.0234508
68,0,0.00849548
69,0,-0.0521232
70,0,-0.0126951
71,0,-0.0177338
72,0,-0.0230737
73,0,-0.0193297
74,0,-0.00361027
75,0,-0.0214187
76,0,-0.0226835
77,0,-0.0187639
78,0,-0.0209088
79,0,-0.0216275
80,0,0.00580106
81,0,-0.0039426
82,0,-0.0213452
83,0,-0.0134219
84,0,-0.000258722
85,0,-0.0318617
86,0,-0.0143289
87,0,-0.0300149
88,0,-0.00113982
89,0,-0.0183073
90,0,-0.00687738
91,0,0.00386772
92,0,-0.0189
93,0,-0.00796313
94,0,0.00126571
95,0,-0.00719075
96,0,0.00529771
97,0,-0.0274728
98,0,-0.0448991
99,0,-0.0117657
100,0,-0.00245505
101,0,-0.00617991
102,0,0.0067366
103,0,-0.0152213
104,0,-0.0219135
105,0,-0.0152363
106,0,-0.0204727
107,0,-0.0100626
108,0,-0.00114241
109,0,-0.0204344
110,0,-0.00589341
111,0,-0.0154039
112,0,-0.00878074
113,0,-0.00767924
114,0,-0.0212806
115,0,-0.011976
116,0,-0.00983687
117,0,-0.0292477
118,0,-0.0189033
119,0,-0.0185958
120,0,-0.0245364
121,0,-0.0282989
122,0,-0.0162554
123,0,-0.0209716
124,0,-0.0120422
125,0,-0.0165983
126,0,-0.00161959
127,0,-0.0145325
