feature_idx,token_id,shap_value
0,158,1.0362
1,4,0.815831
2,152,-1.05747
3,669,0.73834
4,4927,1.94726
5,80,0.383725
6,6628,1.00295
7,149,-0.248769
8,18,0.0961287
9,31,0.206374
10,307,-1.41408
11,14,-0.294128
12,14587,-1.08412
13,344,-0.034116
14,40,0.0618454
15,1098,0.0836784
16,7,0.243199
17,1378,-0.0581942
18,165,-1.09098
19,2679,1.45119
20,18,0.0784431
21,3707,-0.175509
22,14,-0.275188
23,44,-0.00449864
24,6628,0.866065
25,149,-0.220407
26,6910,-0.685011
27,7,0.169999
28,9723,-0.314184
29,4354,0.419351
30,4565,-1.2693
31,627,0.408935
32,57,0.915409
33,2,0.265483
34,40,0.112043
35,1924,0.4004
36,148,0.8902
37,126,0.363093
38,42,-0.457613
39,18,0.0989491
40,1107,2.34194
41,14,-0.275567
42,9080,-0.493453
43,1047,-0.944023
44,3597,0.309198
45,31,0.158895
46,973,1.57973
47,1992,0.433085
48,82,-0.184257
49,31,0.183142
50,3809,-1.54033
51,11,-0.0665661
52,70,-0.378431
53,10326,-0.444069
54,18,0.089323
55,1700,0.326326
56,22637,0.292948
57,41,-0.350095
58,2034,0.533114
59,31,0.164435
60,1429,-0.0772831
61,11,-0.060702
62,31,0.205888
63,71,0.109298
64,14,-0.304758
65,970,0.548243
66,157,-0.811089
67,3252,-0.544381
68,552,-0.8025
69,41,-0.346627
70,3257,1.07361
71,790,-0.753171
72,586,-0.652277
73,9083,0.192348
74,33,-0.719527
75,93,0.685224
76,18,0.0826666
77,370,-0.34618
78,1955,-0.888467
79,9,0.131319
80,5929,0.00388845
81,787,-0.940132
82,187,-1.70205
83,18,0.0719668
84,145,-0.569344
85,141,-1.25135
86,14,-0.258973
87,1,-0.771674
88,1,-0.826271
89,41,-0.363578
90,67,-0.404588
91,10698,0.62223
92,18,0.07856
93,4534,-0.00566003
94,560,2.37909
95,2478,-0.618418
96,1,-0.896807
97,236,-0.303242
98,370,-0.424303
99,2188,-0.642986
100,82,-0.201759
101,1651,0.582565
102,22380,0.308103
103,222,-0.103288
104,3402,0.00461601
105,4,0.459483
106,152,-0.847155
107,2475,1.1549
108,254,0.551962
109,41,-0.314738
110,652,-0.0716159
111,197,1.48613
112,18,0.0882024
113,2,0.218058
114,2287,-0.13313
115,14,-0.232634
116,23,0.632003
117,16769,0.190489
118,41,-0.364225
119,779,0.150476
120,272,1.34062
121,44,0.0174365
122,11,-0.0601243
123,31,0.164044
124,552,-0.837009
125,33,-0.679359
126,23,0.645723
127,10504,-0.0814606
