sample=68
orig_idx	token_id	token_str	shap_value
57	17879	quo	1.68921
116	8931	torture	1.68081
9	4357	germany	1.26648
64	2872	major	1.15471
118	1315	kill	1.14543
91	609	less	1.02001
28	529	better	0.842229
65	12300	failure	0.83459
73	443	believe	0.764606
101	6625	rome	0.754203
82	590	please	0.743161
78	7351	propaganda	0.741378
49	57	but	0.695705
24	10458	lucius	0.63692
3	1844	title	0.577957
93	916	20	0.456534
53	1196	peter	0.451405
20	1112	interesting	0.385987
86	80	about	0.364089
109	17	not	0.316532
99	17	not	0.315435
48	3305	amusing	0.306827
115	17	not	0.299305
2	31	the	0.283698
38	4010	tried	0.267566
18	31	the	0.25342
125	88	was	0.243578
89	88	was	0.241164
5	31	the	0.234304
50	779	completely	0.228902
14	7	to	0.210626
92	107	than	0.207903
122	4433	pleasure	0.206234
126	31	the	0.199746
12	1134	another	0.185368
46	107	than	0.168325
47	31	the	0.163385
11	9	a	0.158117
84	9	a	0.15522
105	3541	proved	0.148728
42	102	more	0.140247
6	71	movie	0.13279
41	9	a	0.125053
106	574	!	0.124961
63	9	a	0.120727
68	7	to	0.120145
39	7	to	0.114468
90	15273	published	0.108017
32	18	.	0.104687
59	574	!	0.10449
96	18	.	0.0993312
71	347	who	0.0917206
112	18	.	0.0880399
66	18	.	0.0852196
16	233	one	0.0795851
33	393	although	0.0772775
108	154	did	0.0522098
98	154	did	0.0462867
114	154	did	0.0348107
44	6607	accurate	0.0323165
19	44	most	0.0318662
21	7559	roman	0.0179548
80	274	true	-0.017818
121	222	for	-0.0485021
17	11	of	-0.0747194
54	12460	ustinov	-0.0890559
95	690	ago	-0.101221
35	1136	attempt	-0.108864
4	11	of	-0.109557
13	1136	attempt	-0.116785
56	82	in	-0.124369
127	73	first	-0.132916
60	47	it	-0.161344
117	14	,	-0.166251
8	82	in	-0.168517
85	2029	book	-0.176585
123	14	,	-0.176798
81	14	,	-0.179626
107	370	he	-0.18594
103	70	this	-0.191742
79	41	is	-0.19834
23	14	,	-0.206812
37	464	least	-0.212909
113	370	he	-0.219593
102	14	,	-0.223856
124	370	he	-0.230691
27	14	,	-0.231782
104	41	is	-0.240492
100	3701	burn	-0.240802
34	70	this	-0.268471
15	253	show	-0.28964
62	41	is	-0.308723
88	42	that	-0.31542
74	42	that	-0.317292
7	41	is	-0.322476
10	41	is	-0.322661
36	90	at	-0.329798
61	685	still	-0.37438
40	253	show	-0.380508
69	977	those	-0.402788
83	2028	read	-0.426115
119	33	and	-0.42856
67	33	and	-0.432241
72	685	still	-0.465615
55	2188	played	-0.477468
30	145	as	-0.505418
94	553	years	-0.50642
76	33	and	-0.507647
43	6374	historic	-0.525372
97	1	<unk>	-0.577646
111	1	<unk>	-0.586233
77	1	<unk>	-0.595299
87	1	<unk>	-0.597732
29	3827	known	-0.61883
51	1	<unk>	-0.629052
1	145	as	-0.643982
75	1	<unk>	-0.654186
31	1	<unk>	-0.656128
110	971	murder	-0.675589
45	1	<unk>	-0.692495
120	1	<unk>	-0.702449
70	1	<unk>	-0.712477
58	1	<unk>	-0.74833
52	1	<unk>	-0.762608
25	1	<unk>	-0.795395
22	1	<unk>	-0.828302
26	1	<unk>	-0.945197
0	1	<unk>	-1.01904
