feature_idx,token_id,shap_value
0,1,-1.22398
1,11,-0.145699
2,31,0.236882
3,10471,-0.639555
4,11,-0.0607678
5,6291,0.465269
6,14,-0.359211
7,17864,-1.20051
8,1293,-0.468291
9,41,-0.463689
10,9,0.209137
11,274,-0.0599258
12,202,-1.02912
13,14,-0.265807
14,282,-0.934685
15,274,-0.0524813
16,15,-0.289766
17,31,0.169336
18,4499,-0.299225
19,47,-0.121813
20,2613,0.187621
21,126,0.296927
22,296,2.00321
23,145,-0.542639
24,228,-0.219216
25,1387,0.183558
26,298,-0.557904
27,145,-0.545088
28,622,1.87274
29,154,0.126361
30,1088,0.682859
31,371,0.357834
32,82,-0.153381
33,9191,-0.242252
34,18,0.146776
35,70,-0.372634
36,71,0.179085
37,41,-0.383063
38,2576,1.69831
39,14,-0.26744
40,3063,-0.758067
41,33,-0.694976
42,947,-0.515952
43,13292,0.545247
44,18,0.139641
45,31,0.146551
46,2469,-0.513363
47,41,-0.361856
48,9,0.190182
49,413,1.07317
50,11,-0.0198021
51,4581,0.215744
52,33,-0.691948
53,159,0.9687
54,14,-0.275732
55,2569,-0.628196
56,23484,0.00927082
57,4455,-0.842451
58,258,0.94819
59,31,0.153262
60,235,-1.56522
61,236,-0.187686
62,131,0.406713
63,982,1.6996
64,254,0.589259
65,258,0.8273
66,11,-0.0149958
67,708,-0.177975
68,18,0.146382
69,188,0.0719702
70,31,0.181391
71,1,-0.838372
72,3549,0.442318
73,14,-0.249474
74,158,0.845997
75,41,-0.388038
76,127,0.0876174
77,2558,-0.558294
78,42,-0.409996
79,1,-0.741741
80,4,0.459849
81,152,-0.802932
82,98,0.684696
83,376,-0.0611422
84,9,0.186267
85,2255,0.0757447
86,420,0.674619
87,11,-0.0132582
88,4282,0.194169
89,14,-0.231766
90,347,0.221811
91,41,-0.345447
92,1656,-0.612846
93,272,1.29471
94,167,-0.38602
95,708,-0.180299
96,2307,-0.511623
97,7,0.158278
98,1307,0.318085
99,9,0.149587
100,5868,0.652842
101,236,-0.153033
102,15852,2.14101
103,3221,-0.443774
104,254,0.495172
105,14,-0.217058
106,7,0.143019
107,9,0.135968
108,5870,-0.414184
109,4205,-0.362911
110,347,0.17053
111,950,-0.701779
112,135,-0.304421
113,7,0.118521
114,1395,-0.933248
115,9,0.170195
116,4205,-0.350116
117,11,-0.0236733
118,31,0.169568
119,4424,0.541063
120,18138,0.257197
121,14,-0.253172
122,416,-0.32226
123,18729,-0.0918817
124,368,-0.504439
125,9,0.1798
126,4247,0.495698
127,82,-0.0822863
