sample=24
orig_idx	token_id	token_str	shap_value
14	2151	myself	1.51487
87	15410	smokes	0.73337
95	4148	savage	0.724274
123	3732	singing	0.689903
74	254	)	0.55498
97	57	but	0.539836
47	7770	watchable	0.522731
59	78	people	0.493739
101	623	got	0.468716
120	254	)	0.46045
80	8	be	0.400843
31	17	not	0.38717
19	248	been	0.385743
7	21	watched	0.375164
111	78	people	0.372913
106	23	his	0.352991
25	21	watched	0.349726
69	23	his	0.345751
17	4	'	0.336684
107	1088	way	0.336585
21	766	long	0.333754
64	17573	travolta	0.285682
50	1217	human	0.262001
92	4528	eats	0.243977
54	4	'	0.24231
109	1349	helps	0.232957
110	544	all	0.229447
53	1165	don	0.166689
99	4	'	0.162087
46	26	so	0.159106
6	2	i	0.153229
82	7	to	0.146521
13	7	to	0.143577
20	9	a	0.135901
126	9	a	0.134884
11	2	i	0.129724
38	18304	thrilled	0.125368
49	26	so	0.124997
24	2	i	0.122259
43	26	so	0.118434
52	2	i	0.116565
29	26	so	0.102933
125	6849	finding	0.0858851
78	40	can	0.0716659
84	1426	word	0.0456408
56	636	know	0.032775
114	18	.	0.0277868
70	4901	dance	0.024461
58	120	some	0.0242009
104	18	.	0.0161574
85	18	.	0.0087522
10	18	.	0.00783361
94	120	some	0.00669564
32	18	.	0.00638059
62	18	.	-0.00162037
40	18	.	-0.00258119
37	71	movie	-0.00559039
27	71	movie	-0.0163123
81	2593	related	-0.021646
2	71	movie	-0.0303965
113	2281	meets	-0.0318054
116	5715	winters	-0.0428401
65	10246	shines	-0.0440111
122	708	her	-0.055332
44	4627	easy	-0.0862515
103	1039	heart	-0.0896013
83	70	this	-0.0897434
117	236	(	-0.0940509
36	70	this	-0.0944166
121	82	in	-0.0967622
68	236	(	-0.106987
73	1742	move	-0.114889
35	164	again	-0.12243
79	2609	hardly	-0.123861
55	5	t	-0.131833
34	2891	once	-0.135221
105	135	on	-0.135615
61	47	it	-0.14171
60	2048	dislike	-0.158384
26	70	this	-0.168304
67	1363	michael	-0.168416
4	387	tv	-0.169358
42	41	is	-0.173005
41	47	it	-0.173587
102	104	big	-0.174913
9	164	again	-0.177805
108	1363	michael	-0.188067
45	14	,	-0.193044
51	42	that	-0.194599
77	42	that	-0.194919
75	14	,	-0.197273
93	103	like	-0.206694
91	370	he	-0.211302
16	47	it	-0.21664
63	889	john	-0.219377
23	503	since	-0.219996
88	14	,	-0.229178
1	70	this	-0.230872
86	370	he	-0.234198
112	370	he	-0.234898
15	14	,	-0.237275
8	47	it	-0.243498
96	14	,	-0.2561
28	14	,	-0.256248
98	370	he	-0.277606
66	145	as	-0.292433
3	135	on	-0.299417
71	33	and	-0.300524
0	4639	caught	-0.302029
119	1	<unk>	-0.321991
115	10738	dorothy	-0.323519
89	6536	drinks	-0.338047
124	33	and	-0.366994
22	552	time	-0.368639
90	33	and	-0.36871
48	33	and	-0.375938
12	819	said	-0.386041
72	190	every	-0.388127
33	33	and	-0.393279
57	1124	why	-0.42967
100	152	s	-0.431832
18	152	s	-0.440444
5	33	and	-0.467509
30	1124	why	-0.497943
118	3580	andie	-0.594493
39	331	me	-0.630453
76	934	angel	-0.665993
127	716	right	-1.0184
