feature_idx,token_id,shap_value
0,544,0.458779
1,31,0.183399
2,93,0.954964
3,82,-0.182173
4,70,-0.540877
5,108,-0.296601
6,94,-0.501647
7,3815,-2.4494
8,18,0.0951844
9,7965,-1.68203
10,31,0.0893159
11,5315,0.8744
12,16296,-1.45523
13,407,-0.184238
14,120,-0.258181
15,4284,-0.112508
16,471,0.850394
17,33,-0.727281
18,31,0.0793207
19,11703,0.755721
20,1192,-0.416687
21,14,-0.389528
22,31,0.0612449
23,197,1.63902
24,1326,0.0410671
25,14,-0.388521
26,138,0.557558
27,1606,-0.875618
28,8,0.774102
29,1,-0.92082
30,7,0.142168
31,1315,1.25804
32,2248,-1.21624
33,126,0.420751
34,120,-0.195366
35,5966,1.60723
36,1,-0.969819
37,18,0.0848079
38,31,0.0703811
39,581,-0.609457
40,41,-0.474346
41,31,0.075008
42,235,-1.75914
43,18,0.0506377
44,2,0.28648
45,88,0.207743
46,9113,0.110901
47,7,0.115522
48,31,0.0461558
49,538,-0.0464182
50,700,-0.174201
51,70,-0.444693
52,138,0.475173
53,1302,0.554375
54,135,-0.328737
55,700,-0.181366
56,2,0.249462
57,88,0.215246
58,5281,0.287906
59,18,0.0371725
60,637,0.104
61,622,1.56176
62,778,-0.713348
63,258,0.666538
64,126,0.403656
65,9,0.187859
66,493,-0.530006
67,11,-0.0797737
68,544,0.259109
69,31,0.0593
70,3555,-0.601351
71,622,1.42792
72,100,0.202914
73,2,0.241236
74,138,0.491017
75,8,0.64026
76,357,1.17499
77,7,0.08952
78,1411,-0.904687
79,47,-0.0662585
80,18,0.0441951
81,70,-0.458326
82,33,-0.732869
83,9,0.236991
84,55,0.773121
85,31,0.0408205
86,56,0.714233
87,108,-0.235291
88,226,-0.360689
89,31,0.0465385
90,2544,-0.671781
91,2,0.243246
92,1104,1.8806
93,31,0.033789
94,44,0.08234
95,376,-0.0849105
96,3700,0.241722
97,18,0.072883
98,2,0.278638
99,1092,-0.878962
100,821,0.490613
101,8063,-0.439969
102,226,-0.386795
103,31,0.043134
104,44,0.0619718
105,5987,0.0702947
106,258,0.742633
107,11,-0.0767781
108,544,0.305294
109,31,0.0425544
110,165,-0.94615
111,8063,-0.380857
112,18,0.0854445
113,2,0.239687
114,85,-0.247338
115,7,0.0920712
116,540,-0.116485
117,821,0.366397
118,8063,-0.423746
119,135,-0.291738
120,1139,-0.636335
121,3521,-0.261779
122,82,-0.131904
123,31,0.0532439
124,5377,-0.854786
125,5378,0.52457
126,658,0.490484
127,18,0.0799595
