sample=233 explainer=permutation target=0 sample_size=128
detokenized_full_text: where to begin ? this film is very entertaining if you are new to the wonderful game of rugby , however , if you live outside the us and do follow the game , it is laughable . various rugby traditions such as the <unk> which is <unk> by the new zealand all blacks and only by the all blacks . the leader of the <unk> is usually the member of the team with the best <unk> pedigree . this is one of the most important conventions of the modern game and has been misused and represented by the writer . the film itself is quite well directed however it is the poor script and over-all execution that lets it down , heavily . taking into account is
idx	token_id	token_str	shap_value
0	509	where	-0.2892547845840454
1	7	to	-0.030550718307495117
2	1736	begin	-0.1374068260192871
3	199	?	1.163439154624939
4	70	this	-0.03269052505493164
5	63	film	-0.07298135757446289
6	41	is	-0.2157202661037445
7	67	very	-0.09238755702972412
8	2172	entertaining	-0.42211443185806274
9	637	if	0.06801086664199829
10	310	you	-0.13896417617797852
11	226	are	-0.045176148414611816
12	615	new	-0.16587615013122559
13	7	to	0.02703392505645752
14	31	the	0.018046855926513672
15	2664	wonderful	-0.3079335689544678
16	2629	game	-0.10023212432861328
17	11	of	-0.07294249534606934
18	24564	rugby	-2.0245669819414616
19	14	,	-0.11151963472366333
20	156	however	-0.057044804096221924
21	14	,	-1.6958767175674438
22	637	if	0.04263770580291748
23	310	you	-0.19338202476501465
24	148	live	2.103877604007721
25	940	outside	-0.25863492488861084
26	31	the	0.0362170934677124
27	611	us	0.0587693452835083
28	33	and	-0.3613789677619934
29	76	do	0.4819709062576294
30	140	follow	-0.04442238807678223
31	31	the	0.0011930465698242188
32	2629	game	0.04239630699157715
33	14	,	-0.10989296436309814
34	47	it	0.04187655448913574
35	41	is	-0.1286255121231079
36	1137	laughable	20.499897181987762
37	18	.	-0.04593933746218681
38	2117	various	-0.21607601642608643
39	24564	rugby	-0.007991552352905273
40	14388	traditions	0.2556236982345581
41	559	such	0.4977719783782959
42	145	as	-0.26989030838012695
43	31	the	0.24942374229431152
44	1	<unk>	-0.38302671909332275
45	209	which	0.2724146842956543
46	41	is	-0.23237431049346924
47	1	<unk>	-0.6175082921981812
48	167	by	-0.16843455284833908
49	31	the	0.05671238899230957
50	615	new	-0.2647041082382202
51	16741	zealand	-0.14872956275939941
52	544	all	0.22192001342773438
53	26885	blacks	-0.05355870723724365
54	33	and	-0.6466949582099915
55	20	only	0.3920077085494995
56	167	by	-0.818738579750061
57	31	the	1.036603331565857
58	544	all	0.6275674104690552
59	26885	blacks	-0.19889962673187256
60	18	.	0.196907639503479
61	31	the	-0.03720247745513916
62	4205	leader	-0.18105852603912354
63	11	of	-0.12820744514465332
64	31	the	0.12763899564743042
65	1	<unk>	-0.2604008913040161
66	41	is	-0.5072201490402222
67	1924	usually	0.1455538272857666
68	31	the	0.05138397216796875
69	3913	member	-0.011776924133300781
70	11	of	-0.058830201625823975
71	31	the	-0.007043719291687012
72	169	team	-0.02399897575378418
73	126	with	0.06634974479675293
74	31	the	0.05046045780181885
75	235	best	-1.7369990348815918
76	1	<unk>	-0.37713634967803955
77	4755	pedigree	-0.09659194946289062
78	18	.	0.08941376209259033
79	70	this	0.14504671096801758
80	41	is	-0.22107958793640137
81	233	one	-0.028501704335212708
82	11	of	-0.0651695728302002
83	31	the	0.1606525182723999
84	44	most	0.10666608810424805
85	1110	important	0.6015880107879639
86	13739	conventions	-19.0958069562912
87	11	of	-0.051805853843688965
88	31	the	0.03778731822967529
89	482	modern	-0.16469866037368774
90	2629	game	0.2715862989425659
91	33	and	-0.7095803022384644
92	416	has	-0.10958576202392578
93	248	been	0.12057375907897949
94	9372	misused	-0.1250278651714325
95	33	and	-0.14915645122528076
96	13491	represented	-0.20471591502428055
97	167	by	-0.5985016226768494
98	31	the	0.04876655340194702
99	2375	writer	0.7029788494110107
100	18	.	0.035462021827697754
101	31	the	0.1506795883178711
102	63	film	-0.5789734125137329
103	75	itself	0.7768875360488892
104	41	is	-0.38759610056877136
105	1101	quite	0.5651151537895203
106	141	well	-0.36755120754241943
107	1842	directed	0.4812324643135071
108	156	however	0.014878511428833008
109	47	it	0.05752289295196533
110	41	is	-0.25134027004241943
111	31	the	0.1445406675338745
112	3395	poor	0.19141042232513428
113	769	script	0.3006264567375183
114	33	and	-0.3852987289428711
115	11505	over-all	0.6346681118011475
116	5071	execution	0.304357647895813
117	42	that	-0.3199535608291626
118	5613	lets	0.03162860870361328
119	47	it	-0.6290952563285828
120	422	down	1.0493059158325195
121	14	,	-0.1424250602722168
122	1050	heavily	0.8574315309524536
123	18	.	0.0806807279586792
124	173	taking	-0.08956384658813477
125	368	into	-0.16043436527252197
126	1467	account	-0.49486982822418213
127	41	is	-0.18645986914634705
