feature_idx,token_id,shap_value
0,2,0.222044
1,4,0.719978
2,742,0.902548
3,608,1.90471
4,256,-0.855168
5,42,-0.800303
6,1831,-0.201472
7,43,-0.901692
8,70,-0.483752
9,63,-0.591946
10,7362,0.0552126
11,131,0.387778
12,136,-0.617405
13,18,0.163738
14,31,0.248694
15,1931,-1.08726
16,344,-0.0629287
17,11,-0.0840888
18,31,0.232036
19,63,-0.496163
20,6073,0.769828
21,7,0.17456
22,331,-1.20828
23,103,-0.525681
24,268,0.871811
25,1296,-1.36064
26,14,-0.311707
27,637,0.0374763
28,17519,-1.2206
29,14,-0.227413
30,1116,1.2348
31,222,-0.165406
32,9,0.138388
33,71,0.021568
34,80,0.315049
35,9,0.12346
36,6074,-0.824707
37,1780,1.38607
38,11,-0.0753946
39,1118,0.149185
40,14,-0.300476
41,57,0.894327
42,233,0.0379987
43,236,-0.254245
44,637,0.0507093
45,2,0.164282
46,40,0.0629624
47,7434,0.416945
48,167,-0.3544
49,31,0.167198
50,6128,-1.03109
51,7348,-1.35359
52,2,0.186745
53,4,0.372938
54,575,0.125281
55,3827,-0.722546
56,254,0.558161
57,41,-0.234915
58,2313,1.11679
59,2345,0.331056
60,33,-0.625711
61,1841,-0.24339
62,18,0.161867
63,156,-0.190726
64,14,-0.259616
65,31,0.159263
66,63,-0.540201
67,41,-0.236115
68,6322,0.962811
69,1,-0.842327
70,1,-0.904555
71,393,0.110892
72,47,-0.211394
73,416,-0.409081
74,9,0.117593
75,1552,-0.489803
76,11,-0.0578758
77,67,-0.334471
78,1,-0.815145
79,3058,-0.538418
80,14,-0.265125
81,2,0.175296
82,770,-0.109401
83,4,0.344354
84,5,-0.516431
85,257,-0.176422
86,47,-0.194442
87,7,0.140841
88,8,0.435989
89,1832,1.31666
90,1365,1.16589
91,18,0.166413
92,1047,-0.946335
93,31,0.146807
94,4340,0.790186
95,330,0.881834
96,41,-0.315488
97,42,-0.48709
98,47,-0.202758
99,41,-0.208824
100,27,1.1839
101,175,1.12786
102,507,-0.221009
103,33,-0.486314
104,1,-0.837326
105,7,0.14469
106,306,-0.00759246
107,282,-0.717776
108,732,0.700245
109,552,-0.672493
110,645,0.320389
111,7,0.151014
112,13328,1.05524
113,14,-0.191558
114,5562,1.22899
115,14,-0.21894
116,82,-0.161111
117,31,0.13403
118,93,0.727473
119,780,-0.152291
120,1165,0.179845
121,4,0.346163
122,5,-0.535906
123,124,0.634771
124,77,-1.00549
125,80,0.264404
126,179,0.905972
127,11,-0.0505014
