feature_idx,token_id,shap_value
0,2,0.161549
1,2740,-0.495437
2,126,0.437849
3,1378,-0.0752955
4,11,-0.200372
5,310,-0.584858
6,42,-0.61059
7,70,-0.389582
8,63,-0.710392
9,88,0.215449
10,608,1.64529
11,2676,1.92199
12,33,-0.849366
13,1925,-0.142092
14,18,0.0638644
15,2,0.0997919
16,43,-0.92409
17,2151,1.76418
18,1,-0.932899
19,31,0.227724
20,1119,-0.257606
21,98,0.532146
22,33,-0.681025
23,31,0.222058
24,4306,0.823887
25,20572,0.111571
26,42,-0.574371
27,778,-0.559795
28,82,-0.260166
29,31,0.222492
30,121,2.31181
31,18,0.06216
32,31,0.226457
33,1280,1.04647
34,979,-0.882821
35,88,0.180788
36,1030,0.00409842
37,13021,0.203104
38,75,2.16434
39,18,0.0293398
40,2594,-0.530764
41,3058,-0.873173
42,33,-0.690025
43,20688,-1.15758
44,63,-0.593845
45,121,1.89546
46,100,0.246145
47,331,-1.23201
48,1101,0.655197
49,14605,1.13968
50,33,-0.643253
51,2,0.0713096
52,944,0.436974
53,31,0.241343
54,63,-0.568834
55,272,1.15704
56,18,0.0551923
57,2,0.079038
58,599,-0.608096
59,935,1.05807
60,195,1.17899
61,83,-0.61781
62,552,-0.87117
63,167,-0.371825
64,333,1.19929
65,31,0.218114
66,7036,-0.960559
67,12512,-0.852366
68,33,-0.588181
69,502,-0.719012
70,42,-0.437706
71,47,-0.2569
72,1873,-1.17596
73,1,-0.721313
74,53,-0.212583
75,126,0.31493
76,1115,0.900736
77,33,-0.548406
78,24603,0.977571
79,3624,-0.287606
80,1072,-0.216643
81,2104,0.806403
82,33,-0.723392
83,10255,-0.0364696
84,33,-0.579895
85,3513,-0.0597137
86,18,0.0342587
87,2,0.0544747
88,4,0.519514
89,575,0.0674162
90,20,0.88618
91,9,0.192703
92,497,0.354921
93,3460,-0.346032
94,7,0.102764
95,540,-0.158084
96,2437,-0.00308289
97,821,0.264797
98,25,0.381108
99,57,0.647785
100,2,0.0885786
101,443,0.889272
102,622,1.63931
103,94,-0.316556
104,744,0.346936
105,82,-0.223452
106,165,-0.932083
107,5640,0.287876
108,18,0.052317
109,31,0.220837
110,1125,-0.861519
111,88,0.197591
112,453,0.157235
113,11,-0.114214
114,258,0.62585
115,11,-0.107427
116,651,-0.400551
117,126,0.292576
118,31,0.267345
119,63,-0.57572
120,582,-0.895982
121,14,-0.295772
122,5250,-0.374977
123,331,-1.2756
124,11,-0.114123
125,1134,0.168239
126,253,-0.741409
127,2,0.106346
