feature_idx,token_id,shap_value
0,376,-0.129025
1,31,0.322502
2,3243,-1.00288
3,11,-0.14643
4,3954,-0.53585
5,18837,0.690693
6,33,-0.539912
7,20683,-0.425862
8,20683,-0.400338
9,574,0.192032
10,31,0.177324
11,63,-0.320755
12,3019,-0.508991
13,9,0.151921
14,1353,0.925608
15,7,0.115771
16,1277,-0.474702
17,195,1.04196
18,376,-0.051358
19,31,0.161042
20,2229,0.202585
21,14,-0.224337
22,90,-0.258534
23,464,-0.134099
24,222,-0.133102
25,331,-0.812324
26,1607,0.492143
27,145,-0.350668
28,2,0.1754
29,2422,-0.30062
30,70,-0.1943
31,88,0.210402
32,9,0.113163
33,1,-0.598516
34,908,0.134886
35,11121,0.329335
36,2233,-0.658318
37,18,0.0901403
38,57,0.69335
39,47,-0.137305
40,88,0.246487
41,1058,0.331223
42,1,-0.598186
43,9,0.0974721
44,1,-0.470789
45,21275,-0.140423
46,347,0.1005
47,5621,0.230837
48,304,0.0750647
49,3631,-0.482958
50,33,-0.421694
51,445,0.06223
52,23,0.453936
53,981,-0.486056
54,6331,0.550069
55,14,-0.200107
56,2195,-0.0128635
57,47,-0.148372
58,1,-0.507941
59,18,0.0453188
60,145,-0.337
61,310,-0.203126
62,40,0.065668
63,731,0.562326
64,14,-0.243563
65,158,0.539422
66,4,0.308311
67,152,-0.427604
68,9,0.14107
69,46,-0.901354
70,11,-0.120264
71,9535,-0.648067
72,33,-0.460178
73,4695,0.0308984
74,5717,0.202096
75,82,-0.0813872
76,1,-0.517773
77,57,0.518436
78,70,-0.133454
79,63,-0.208298
80,4010,0.222569
81,1495,-0.0533144
82,107,0.182817
83,303,0.833727
84,1327,0.222514
85,1144,0.368841
86,2233,-0.642432
87,18,0.0758545
88,1,-0.549284
89,12132,-0.619706
90,236,-0.110947
91,569,-0.260681
92,766,0.332367
93,254,0.403277
94,16578,0.287473
95,23,0.375503
96,1667,-0.0379429
97,7094,1.23876
98,11951,-0.215131
99,7,0.0878922
100,3370,-0.0872584
101,783,0.433355
102,4490,-0.837531
103,11,-0.0877267
104,12660,0.495003
105,33,-0.383031
106,4817,0.518977
107,4,0.268596
108,1,-0.50728
109,47,-0.120889
110,7,0.127578
111,31,0.152767
112,641,0.0360826
113,18,0.0683623
114,4,0.319
115,31,0.146682
116,4617,-0.259259
117,88,0.221903
118,20146,-0.372858
119,209,0.415647
120,2,0.160143
121,597,-0.485461
122,18,0.0740353
123,544,0.250393
124,31,0.176333
125,181,-0.314584
126,9093,0.394895
127,284,-0.410778
