sample=199
orig_idx	token_id	token_str	shap_value
28	2244	tries	2.83725
68	2244	tries	2.37871
5	2321	already	1.85239
74	183	actors	1.35174
87	622	they	1.22365
6	6649	crappy	1.2097
40	1468	wrong	1.13007
43	1468	wrong	1.07775
3	3745	rip-off	0.940771
77	2295	ok	0.85406
71	1367	scary	0.617297
37	57	but	0.614381
99	258	out	0.566746
76	1101	quite	0.557094
26	26995	high-school	0.542993
101	3500	five	0.512792
14	39	what	0.503018
38	669	something	0.49399
34	4	'	0.488399
55	1226	happen	0.469428
17	767	last	0.454858
88	4	'	0.42457
52	39	what	0.414863
91	254	)	0.391562
94	4	'	0.385546
53	4	'	0.38038
107	4	'	0.377021
105	4	'	0.370373
63	17	not	0.367194
106	931	o	0.329905
58	2675	happens	0.289036
70	8	be	0.288142
12	2	i	0.258468
20	31	the	0.24636
32	31	the	0.233335
48	31	the	0.225983
59	544	all	0.220896
60	31	the	0.212007
54	1230	ll	0.203748
73	31	the	0.201236
95	1230	ll	0.198948
79	31	the	0.196449
93	2	i	0.179392
85	544	all	0.164605
103	31	the	0.163857
33	3859	class	0.125776
35	7523	asthmatic	0.121942
69	7	to	0.121814
29	9	a	0.05406
16	154	did	0.0446818
2	9	a	0.0445302
44	18	.	0.0409929
66	9	a	0.0389527
41	18	.	0.0357953
72	18	.	0.0321268
67	71	movie	0.0251485
109	18	.	0.0185761
80	5717	girls	0.0183115
49	71	movie	0.0182676
19	18	.	0.01234
51	636	know	0.00372094
65	637	if	-0.00598255
13	636	know	-0.0232669
110	0	<pad>	-0.0517734
120	0	<pad>	-0.0587314
119	0	<pad>	-0.059132
124	0	<pad>	-0.0594755
113	0	<pad>	-0.0619909
118	0	<pad>	-0.062408
117	0	<pad>	-0.0673626
115	0	<pad>	-0.0675266
116	0	<pad>	-0.0683628
112	0	<pad>	-0.0686266
125	0	<pad>	-0.0692869
111	0	<pad>	-0.074215
127	0	<pad>	-0.07506
121	0	<pad>	-0.0752418
123	0	<pad>	-0.0811639
122	0	<pad>	-0.0830708
64	204	good	-0.0865867
114	0	<pad>	-0.0967763
126	0	<pad>	-0.0979966
92	26	so	-0.105192
100	11	of	-0.107428
104	25622	mojave	-0.137997
56	604	before	-0.151569
84	487	after	-0.15763
4	11	of	-0.16484
47	540	watch	-0.186401
25	120	some	-0.186987
27	1667	students	-0.207213
96	306	give	-0.210319
83	236	(	-0.218158
97	47	it	-0.272448
8	149	movies	-0.274603
86	14	,	-0.299932
45	700	when	-0.317478
57	47	it	-0.3216
24	14	,	-0.347607
75	226	are	-0.355149
62	14	,	-0.356438
81	226	are	-0.371837
89	741	re	-0.372368
31	135	on	-0.380576
22	41	is	-0.413954
30	6270	prank	-0.424618
102	135	on	-0.487346
82	1838	cute	-0.515942
50	310	you	-0.531897
1	41	is	-0.551517
15	310	you	-0.556728
42	704	terribly	-0.566913
0	70	this	-0.573177
46	310	you	-0.578713
9	103	like	-0.5852
23	68	classic	-0.632268
78	33	and	-0.653479
11	33	and	-0.723008
39	950	goes	-0.741343
61	552	time	-0.766983
18	412	summer	-0.779178
108	1	<unk>	-0.807635
7	1912	hollywood	-0.841764
21	202	story	-0.885199
98	595	two	-0.890999
90	5869	asian	-1.02277
10	1162	scream	-1.05986
36	13464	misfit	-1.28733
