sample=226
orig_idx	token_id	token_str	shap_value
75	17823	precisely	1.31996
26	731	expect	1.2336
2	1615	many	1.14159
117	20639	consumed	1.12003
63	20639	consumed	1.08814
23	5888	knew	1.07012
79	935	make	0.970025
96	8627	degree	0.924952
126	78	people	0.858141
110	12950	unfinished	0.833519
112	11882	compelled	0.810266
60	93	characters	0.788231
1	1065	seen	0.766529
114	93	characters	0.757855
36	9378	lush	0.749501
98	209	which	0.746583
31	3737	theatre	0.706457
65	268	an	0.692371
20	254	)	0.585073
6	4	'	0.568494
34	138	would	0.499085
62	8	be	0.4643
39	2113	use	0.461192
50	138	would	0.452214
82	4	'	0.443966
44	138	would	0.441545
27	3722	coming	0.440299
45	8	be	0.437546
61	138	would	0.424116
24	39	what	0.42339
92	17	not	0.418665
35	8	be	0.417256
51	8	be	0.393822
89	39	what	0.366739
69	821	these	0.362848
73	544	all	0.339049
124	1112	interesting	0.332546
85	39	what	0.322817
100	88	was	0.290614
94	88	was	0.283697
30	31	the	0.226129
22	2	i	0.223962
90	2	i	0.21722
91	88	was	0.216504
121	2	i	0.216471
99	2	i	0.215366
32	31	the	0.201278
38	31	the	0.196363
76	31	the	0.180056
88	18	.	0.177736
120	18	.	0.168282
48	31	the	0.167716
29	7	to	0.16016
115	347	who	0.156942
68	18	.	0.156796
59	31	the	0.151317
25	7	to	0.143219
95	31	the	0.140225
97	7	to	0.134365
103	9	a	0.129114
57	233	one	0.10064
49	579	acting	0.0932205
127	40	can	0.0570288
0	874	having	0.0534073
77	3247	techniques	0.00165819
3	11	of	-0.0341523
58	11	of	-0.0368094
40	11	of	-0.0430065
84	111	art	-0.0463335
116	3311	seemed	-0.0614181
18	11	of	-0.0659317
123	47	it	-0.108568
86	47	it	-0.121479
106	120	some	-0.121736
72	487	after	-0.172449
122	257	find	-0.177096
71	14	,	-0.180994
28	82	in	-0.187699
37	14	,	-0.188047
53	14	,	-0.19236
21	14	,	-0.205758
47	14	,	-0.20603
9	149	movies	-0.218424
67	12145	loneliness	-0.232397
87	41	is	-0.249719
74	14	,	-0.25122
13	14	,	-0.251349
33	2294	cinematography	-0.286792
56	464	least	-0.288054
16	14	,	-0.295056
101	1034	drawn	-0.296853
107	8026	reviewers	-0.298494
10	236	(	-0.321773
113	167	by	-0.368936
70	226	are	-0.408126
64	167	by	-0.414883
55	90	at	-0.416131
105	42	that	-0.418232
118	167	by	-0.438321
104	63	film	-0.453592
78	42	that	-0.465033
52	1320	superb	-0.473507
125	91	how	-0.495491
109	145	as	-0.509701
111	33	and	-0.523755
102	368	into	-0.529709
93	3627	expecting	-0.530319
54	33	and	-0.581106
15	5094	angels	-0.611217
14	5955	fallen	-0.671342
42	33	and	-0.683842
19	552	time	-0.702358
43	2335	perspective	-0.703375
12	266	together	-0.769799
81	1	<unk>	-0.770759
46	20146	varied	-0.77136
83	152	s	-0.776374
119	1	<unk>	-0.821463
17	18425	ashes	-0.871291
7	152	s	-0.898754
80	10601	wong	-0.913842
66	1	<unk>	-0.954566
8	476	other	-1.02536
4	10601	wong	-1.04072
5	1	<unk>	-1.0616
41	1123	space	-1.54774
11	1639	happy	-1.55189
108	15364	dismissed	-1.58287
