sample=86
orig_idx	token_id	token_str	shap_value
92	622	they	1.74888
58	2679	stories	1.69426
81	622	they	1.59135
55	622	they	1.50434
49	2755	complete	1.3133
85	314	worth	1.29074
10	1430	three	1.28911
36	3114	blue	1.27972
77	6033	intrigue	1.23377
3	20	only	1.12598
38	3583	white	1.08774
34	270	order	1.04124
117	177	top	1.02881
44	3665	consider	0.99768
91	443	believe	0.974807
28	122	just	0.954417
31	2865	view	0.953824
89	57	but	0.886064
27	76	do	0.872937
118	519	ten	0.788976
23	9647	filmmaker	0.748191
14	4	'	0.678698
24	795	wants	0.655307
30	2418	opposite	0.652058
2	17	not	0.586856
7	13728	separately	0.549665
95	1065	seen	0.532806
104	1460	rate	0.492185
110	13728	separately	0.459247
86	1607	seeing	0.454673
103	138	would	0.401565
62	18683	liberty	0.389425
59	126	with	0.310118
26	7	to	0.309612
73	126	with	0.303833
5	7	to	0.299912
66	18964	fraternity	0.257282
25	611	us	0.254895
126	31	the	0.20313
22	31	the	0.202581
90	2	i	0.169953
29	31	the	0.168609
102	2	i	0.168571
120	31	the	0.167664
112	2	i	0.160556
105	31	the	0.156451
9	31	the	0.149082
60	4501	distinct	0.122414
57	4501	distinct	0.120675
4	722	difficult	0.115582
108	9	a	0.115292
20	1804	obvious	0.104862
125	18	.	0.0938185
99	18	.	0.087738
51	18	.	0.0871683
127	6753	color	0.0770497
72	4862	developed	0.0639123
80	18	.	0.0572599
48	233	one	0.00428745
97	233	one	-0.0116911
74	287	unique	-0.0334324
76	11	of	-0.102653
109	3970	9	-0.118295
12	11	of	-0.162902
111	14	,	-0.192079
119	222	for	-0.19479
101	14	,	-0.205239
63	14	,	-0.208757
54	274	true	-0.208833
71	41	is	-0.210865
61	4499	themes	-0.210992
65	14	,	-0.225896
35	14	,	-0.23046
53	41	is	-0.234399
67	14	,	-0.236842
115	82	in	-0.244718
39	14	,	-0.256774
88	14	,	-0.260325
52	47	it	-0.260899
41	2119	red	-0.261889
37	14	,	-0.262414
87	27056	independently	-0.270267
79	7004	artistry	-0.274334
33	82	in	-0.279322
42	14	,	-0.28387
17	14	,	-0.299935
19	210	seems	-0.302785
124	9191	1994	-0.305538
18	47	it	-0.324491
122	10204	1993	-0.352468
93	226	are	-0.38067
113	651	place	-0.391351
82	226	are	-0.392939
6	1168	comment	-0.393916
0	47	it	-0.445883
56	226	are	-0.458515
1	41	is	-0.460011
70	230	them	-0.477473
45	230	them	-0.478335
32	230	them	-0.48308
106	9075	trilogy	-0.506731
11	578	parts	-0.519412
21	42	that	-0.540118
8	135	on	-0.544245
107	145	as	-0.611646
16	9075	trilogy	-0.629604
78	33	and	-0.637107
47	145	as	-0.648137
123	33	and	-0.649033
116	83	my	-0.650682
68	33	and	-0.683578
43	33	and	-0.690833
40	33	and	-0.726523
96	145	as	-0.763286
46	266	together	-0.775232
75	1	<unk>	-0.778633
50	979	work	-0.786199
98	979	work	-0.849997
83	774	each	-0.853085
121	553	years	-0.855035
69	774	each	-0.89893
15	152	s	-0.915949
64	1	<unk>	-0.917904
114	774	each	-0.944898
100	8829	collectively	-0.966166
13	1	<unk>	-0.998325
84	141	well	-1.35085
94	235	best	-1.5336
