feature_idx,token_id,shap_value
0,47,-0.304825
1,4,0.627099
2,152,-0.638475
3,31,0.234716
4,202,-0.807803
5,11,-0.143642
6,1430,1.10981
7,378,-1.0902
8,4503,0.476829
9,266,-0.511037
10,82,-0.221291
11,31,0.180601
12,13043,0.123107
13,11,-0.110476
14,5802,0.366456
15,33,-0.490458
16,2793,-0.485491
17,14,-0.307555
18,33,-0.618395
19,9947,-0.171088
20,42,-0.261763
21,31,0.184989
22,124,0.51811
23,1110,1.26307
24,174,0.524712
25,82,-0.186611
26,749,-0.11026
27,226,-0.176369
28,319,-0.0220136
29,14,-0.204923
30,820,-1.09177
31,14,-0.194913
32,2436,-1.19233
33,14,-0.23779
34,33,-0.51841
35,26964,1.33646
36,18,0.0528788
37,31,0.183064
38,634,0.350005
39,181,-0.399164
40,1130,-0.212764
41,7,0.203937
42,2595,0.524379
43,82,-0.164406
44,9,0.0638524
45,3063,-0.413537
46,187,-1.03267
47,1106,0.423269
48,9,0.0717405
49,497,0.252829
50,639,0.382604
51,5027,-0.116597
52,18,0.0606411
53,9,0.0672309
54,165,-0.62319
55,63,-0.176953
56,222,-0.0880255
57,301,-0.211017
58,11,-0.0892326
59,274,-0.0199552
60,7,0.170189
61,749,-0.0791296
62,1708,0.711571
63,1,-0.462188
64,1376,-0.382968
65,4624,-0.183753
66,18,0.0570293
67,582,-0.570857
68,314,0.948528
69,9,0.0576642
70,123,-0.0283917
71,222,-0.0621492
72,301,-0.203033
73,11,-0.10265
74,10290,0.139651
75,10291,0.29366
76,131,0.311301
77,6217,0.277491
78,20249,-0.437412
79,18,0.0680048
80,622,1.37625
81,919,-0.485055
82,76,0.765034
83,268,0.451488
84,9702,-0.0565526
85,875,-0.473859
86,14,-0.231228
87,756,-0.87462
88,6381,0.41038
89,310,-0.261767
90,7,0.187213
91,4456,0.116153
92,18,0.0427978
93,733,-0.344978
94,83,-0.272937
95,1426,0.0284438
96,222,-0.142892
97,47,-0.168995
98,33,-0.51847
99,886,-0.263884
100,70,-0.154997
101,298,-0.180882
102,574,0.200028
103,0,0.0550421
104,0,0.0398677
105,0,0.0439816
106,0,0.0599176
107,0,0.0485782
108,0,0.0599802
109,0,0.0652809
110,0,0.0369524
111,0,0.0347927
112,0,0.0686671
113,0,0.0591255
114,0,0.0186399
115,0,0.0603548
116,0,0.0690317
117,0,0.0684273
118,0,0.0361607
119,0,0.0679706
120,0,0.0634819
121,0,0.0476907
122,0,0.0497146
123,0,0.0824808
124,0,0.0492457
125,0,0.0607722
126,0,0.07197
127,0,0.0745642
