feature_idx,token_id,shap_value
0,70,-0.480745
1,71,-0.0837628
2,407,-0.11439
3,268,0.948354
4,1112,0.412011
5,645,0.277841
6,1343,2.11802
7,80,0.365427
8,16927,-0.407572
9,33,-0.783723
10,20666,-0.899961
11,12700,-1.20362
12,14,-0.359773
13,57,0.934372
14,47,-0.395149
15,2489,1.08294
16,145,-0.68747
17,31,0.320935
18,1098,0.162038
19,560,2.23388
20,41,-0.3247
21,26,-0.0133303
22,3427,1.75971
23,33,-0.66413
24,13459,-0.153175
25,310,-0.411011
26,602,0.0281806
27,363,-0.882556
28,1002,0.577648
29,18,0.0411271
30,17,0.506787
31,42,-0.423488
32,220,0.186207
33,1647,0.114689
34,41,-0.34912
35,67,-0.326936
36,204,0.0807808
37,82,-0.187927
38,47,-0.314531
39,2459,0.420316
40,14,-0.32205
41,57,0.840118
42,700,-0.288412
43,310,-0.398664
44,3688,0.03004
45,31,0.249618
46,98,0.536173
47,42,-0.403784
48,41,-0.303631
49,400,1.83382
50,7,0.172078
51,8,0.378717
52,18347,0.0872498
53,303,1.29683
54,3236,-0.479396
55,31,0.240541
56,71,-0.0247861
57,122,0.685673
58,2489,1.10109
59,7,0.160215
60,979,-0.831502
61,18,0.029714
62,343,0.75755
63,645,0.207205
64,14,-0.275721
65,47,-0.248083
66,433,0.964182
67,103,-0.482694
68,9,0.101667
69,71,-0.0455297
70,41,-0.301262
71,3722,0.393485
72,258,0.695085
73,82,-0.177708
74,31,0.295994
75,118,-0.833432
76,2960,-0.577079
77,42,-0.414477
78,416,-0.440588
79,9,0.104382
80,1343,1.81552
81,42,-0.430678
82,6556,-2.09749
83,70,-0.254378
84,233,0.0496783
85,126,0.190697
86,102,0.123088
87,137,-0.459042
88,33,-0.676232
89,9,0.1343
90,529,0.96663
91,181,-0.436932
92,14,-0.264211
93,685,-0.527915
94,157,-0.820277
95,2,0.204018
96,3,1.01926
97,4,0.386901
98,5,-0.557904
99,8,0.383011
100,561,-0.639786
101,7,0.13774
102,1092,-1.04768
103,11,-0.111396
104,1832,1.21752
105,1647,0.150816
106,14,-0.267525
107,57,0.75236
108,70,-0.288602
109,63,-0.48451
110,637,0.0581305
111,2,0.237635
112,94,-0.327773
113,7,0.142849
114,540,-0.105752
115,47,-0.225638
116,18,0.0373456
117,70,-0.289218
118,71,-0.0191895
119,416,-0.361502
120,9,0.133949
121,4084,-0.444487
122,6114,0.913464
123,5290,-1.05571
124,42,-0.506899
125,41,-0.265047
126,1056,-0.332419
127,580,-1.56428
