feature_idx,token_id,shap_value
0,70,-0.507808
1,41,-0.435035
2,39,0.527164
3,2675,0.413159
4,700,-0.288844
5,9,0.235703
6,4504,-1.47538
7,350,0.716864
8,1274,2.07945
9,14,-0.335542
10,33,-0.759694
11,127,0.149242
12,233,0.0122835
13,40,0.111723
14,1092,-1.25634
15,11,-0.0542584
16,9,0.196512
17,615,-0.908386
18,6167,0.419474
19,7,0.111783
20,252,-0.0339953
21,18,0.0821645
22,1985,-0.294227
23,39,0.331743
24,2805,0.100942
25,7,0.145585
26,31,0.269473
27,1,-0.765632
28,1061,-1.30448
29,2197,-1.35168
30,199,1.72398
31,31,0.196546
32,73,-0.317434
33,1430,1.13516
34,94,-0.351651
35,2188,-0.563941
36,145,-0.550527
37,1888,-0.208949
38,25,0.562811
39,14,-0.301629
40,126,0.358089
41,4172,-0.419906
42,8257,0.140876
43,236,-0.189364
44,8017,0.727729
45,3224,0.476171
46,254,0.626953
47,42,-0.484238
48,976,-0.384401
49,274,-0.142531
50,7,0.13816
51,31,0.190222
52,1954,0.462479
53,11,-0.0338442
54,31,0.209196
55,71,0.0661358
56,18,0.110491
57,356,0.294512
58,622,1.5946
59,4123,-0.586225
60,258,0.741954
61,11,-0.0527484
62,3833,1.88094
63,222,-0.158648
64,31,0.212598
65,10320,-0.538667
66,7,0.126439
67,6962,1.17672
68,14,-0.303453
69,33,-0.595963
70,1159,-0.291094
71,7,0.120636
72,1061,-1.22874
73,47,-0.178584
74,222,-0.201196
75,2189,-0.709766
76,14,-0.349493
77,126,0.291433
78,31,0.215944
79,3486,0.427224
80,595,-0.710415
81,943,-0.278265
82,496,-0.154625
83,3407,-0.151814
84,18,0.100987
85,18,0.117647
86,18,0.0715814
87,18,0.119525
88,18,0.104435
89,141,-1.16293
90,14,-0.335194
91,42,-0.451601
92,152,-0.852093
93,39,0.305735
94,2805,0.0815276
95,87,-0.253186
96,14,-0.355911
97,57,0.770789
98,2,0.161284
99,1092,-0.84406
100,47,-0.249867
101,88,0.223144
102,17,0.552472
103,397,-0.448711
104,7,0.116838
105,8,0.466013
106,103,-0.563235
107,42,-0.454855
108,18,0.0768502
109,453,0.125882
110,11,-0.0666209
111,103,-0.459756
112,3217,1.93418
113,14,-0.279831
114,2,0.163401
115,862,-0.557378
116,7,0.117888
117,935,1.0053
118,12007,0.597032
119,222,-0.168347
120,3866,0.222033
121,574,0.165815
122,2,0.153745
123,154,0.141984
124,70,-0.374592
125,135,-0.363122
126,2225,-0.514482
127,574,0.209189
