feature_idx,token_id,shap_value
0,2,0.209691
1,138,0.744379
2,1460,0.625125
3,70,-0.415083
4,63,-0.493749
5,304,0.0143747
6,135,-0.516328
7,83,-0.663576
8,3702,-0.634277
9,11,-0.102949
10,24518,-0.0965672
11,11916,-0.623672
12,25,0.733403
13,18,0.118651
14,24518,-0.168021
15,4,0.506056
16,152,-0.828386
17,1096,0.031273
18,3549,0.584119
19,14,-0.248895
20,708,-0.174002
21,1292,1.08983
22,41,-0.235871
23,8319,0.448068
24,82,-0.204441
25,588,0.0924642
26,487,-0.183338
27,588,0.0998724
28,18,0.105402
29,450,0.11984
30,88,0.302755
31,1640,-0.999279
32,14,-0.32874
33,2287,-0.144058
34,14,-0.31671
35,3708,0.118852
36,14,-0.239652
37,17246,-0.227156
38,14,-0.29952
39,1,-0.62506
40,14,-0.312959
41,16728,-0.774535
42,343,0.650162
43,14,-0.286124
44,1841,-0.243064
45,14,-0.261332
46,14418,0.657241
47,14,-0.269922
48,22440,-0.257024
49,14,-0.238956
50,2087,-1.31884
51,14,-0.234877
52,1639,-1.38576
53,14,-0.249251
54,341,0.0484243
55,18,0.103522
56,310,-0.435349
57,2794,0.784145
58,47,-0.170909
59,14,-0.248258
60,450,0.116982
61,88,0.231786
62,544,0.355329
63,977,-0.491389
64,174,0.657908
65,33,-0.503386
66,102,-0.00531988
67,18,0.0938134
68,11743,0.990055
69,26,0.0231815
70,1410,1.0053
71,18,0.0945708
72,24518,-0.0808174
73,1454,-1.14719
74,9,0.17941
75,6442,-0.292362
76,413,0.855561
77,236,-0.230777
78,1,-0.616649
79,254,0.41218
80,347,0.0944756
81,386,-1.08134
82,371,0.343065
83,7,0.113389
84,615,-0.771487
85,3675,-1.27711
86,33,-0.566407
87,4067,0.977857
88,222,-0.130997
89,9,0.166357
90,9487,0.557727
91,16406,-0.287355
92,14,-0.266194
93,1245,0.345043
94,1494,0.08638
95,236,-0.221266
96,9303,0.951127
97,254,0.452908
98,18,0.132872
99,2,0.134056
100,117,0.819603
101,597,-0.771751
102,31,0.276307
103,588,0.121862
104,509,-0.924243
105,622,1.34678
106,226,-0.313556
107,2670,0.695558
108,90,-0.400153
109,31,0.207382
110,25941,1.65909
111,8209,0.52533
112,3217,1.76889
113,207,1.1756
114,14,-0.307086
115,122,0.66695
116,5656,-0.519903
117,90,-0.347913
118,774,-0.81728
119,476,-0.684217
120,18,0.115314
121,450,0.108649
122,14,-0.263958
123,82,-0.147243
124,268,0.737179
125,7316,-1.15147
126,3583,0.894371
127,19123,0.258602
