feature_idx,token_id,shap_value
0,9,0.0769765
1,4463,2.65321
2,222,-0.207265
3,971,-1.22485
4,463,-0.314918
5,4,0.475721
6,5,-0.616753
7,9,0.0970343
8,141,-1.50099
9,3827,-1.13812
10,17286,0.923798
11,14,-0.269762
12,57,1.08319
13,42,-0.542072
14,463,-0.315099
15,4,0.356525
16,5,-0.602131
17,7,0.16634
18,79,-0.842563
19,47,-0.232565
20,4,0.425388
21,152,-1.03108
22,17,0.552949
23,9,0.0937264
24,67,-0.52121
25,204,-0.0586698
26,233,0.00979484
27,574,0.0796109
28,31,0.186189
29,63,-0.492984
30,41,-0.450692
31,1842,0.240866
32,167,-0.371409
33,9521,1.28766
34,1309,-0.734632
35,21505,-0.779773
36,14,-0.276526
37,31,0.145967
38,1022,-0.113137
39,2005,0.848393
40,1674,-0.176125
41,7972,0.415313
42,559,1.42393
43,145,-0.653199
44,31,0.152388
45,3328,-0.454056
46,33,-0.733593
47,278,-0.258452
48,1,-0.911725
49,18,0.0750363
50,31,0.130619
51,63,-0.436479
52,88,0.2171
53,408,0.231059
54,848,-1.90747
55,135,-0.381881
56,82,-0.210048
57,31,0.133185
58,17286,0.747219
59,4630,-0.311969
60,14,-0.259193
61,57,0.798679
62,102,0.131418
63,107,0.056272
64,6355,-0.949882
65,195,1.06733
66,7,0.150582
67,1615,0.781974
68,11,-0.0875308
69,31,0.13977
70,25,0.485033
71,408,0.247001
72,1521,0.738196
73,31,0.145797
74,4,0.433643
75,1422,-0.138368
76,4,0.417935
77,4244,0.16533
78,82,-0.19396
79,31,0.142763
80,2421,1.426
81,5230,1.00808
82,18,0.066853
83,1106,0.668816
84,9,0.0698162
85,2904,1.00751
86,11,-0.0917194
87,8684,0.675501
88,82,-0.197777
89,120,-0.128475
90,2261,1.16253
91,14,-0.199902
92,31,0.150657
93,63,-0.431065
94,1321,-1.10369
95,6874,-0.70552
96,3245,0.701417
97,7,0.110477
98,31,0.164683
99,3026,-1.53141
100,1088,0.676024
101,47,-0.216004
102,7732,-0.326388
103,19469,-0.476718
104,95,0.400407
105,992,1.01418
106,121,1.89357
107,126,0.266193
108,120,-0.104986
109,2677,-0.489556
110,11055,1.14334
111,1343,1.52622
112,1336,-1.66312
113,14,-0.204847
114,33,-0.747324
115,9,0.0680436
116,3146,-0.308678
117,11,-0.0600811
118,141,-1.29402
119,16450,-1.09492
120,93,0.640305
121,18,0.0829184
122,31,0.165294
123,63,-0.496267
124,41,-0.384977
125,14,-0.232367
126,617,0.281801
127,14,-0.251465
