sample=47
orig_idx	token_id	token_str	shap_value
0	2295	ok	1.60329
124	12409	incubus	1.60139
101	622	they	1.40803
119	622	they	1.39575
91	622	they	1.3447
88	12088	vampires	1.28651
104	3492	recent	1.18239
121	12088	vampires	1.16905
109	27	far	1.00919
13	4385	vampire	0.944114
78	2615	must	0.928136
27	4385	vampire	0.914684
117	330	problem	0.832621
49	4385	vampire	0.813333
120	212	mix	0.810582
126	209	which	0.780274
9	19	have	0.751227
55	201	exactly	0.674636
71	1101	quite	0.616984
93	1087	depicted	0.535991
98	17	not	0.522009
5	8	be	0.49888
6	744	done	0.484481
53	4	'	0.44676
102	744	done	0.384523
20	126	with	0.382141
122	126	with	0.376506
21	544	all	0.32369
11	31	the	0.276807
22	31	the	0.273391
48	31	the	0.267468
57	31	the	0.259925
37	16	am	0.248402
123	31	the	0.240958
7	574	!	0.224265
115	31	the	0.221711
36	2	i	0.19248
41	2	i	0.18186
111	2	i	0.151407
51	574	!	0.149744
63	3700	childhood	0.149154
59	2	i	0.142579
112	40	can	0.135295
95	11829	medieval	0.132439
2	26	so	0.127487
4	40	can	0.122517
25	9	a	0.120091
66	9	a	0.118342
29	9	a	0.10468
15	18	.	0.0708438
64	18	.	0.0626406
19	18	.	0.0606881
73	18	.	0.052485
72	18	.	0.0514293
76	18	.	0.0491429
32	18	.	0.0481439
24	18	.	0.0445511
28	18	.	0.0436635
46	71	movie	0.0425387
74	18	.	0.0360053
82	637	if	0.0343926
14	71	movie	0.0104815
113	2082	guess	0.00445512
1	18	.	-0.0167718
35	379	-	-0.0642968
125	379	-	-0.0786861
96	6166	chronicles	-0.0896942
65	222	for	-0.160586
8	780	we	-0.168905
107	236	(	-0.194302
38	376	from	-0.200063
81	14	,	-0.205268
68	14	,	-0.210404
60	2137	heard	-0.214263
114	14	,	-0.214664
45	70	this	-0.215021
103	82	in	-0.215482
94	82	in	-0.218852
70	41	is	-0.220678
84	226	are	-0.223405
61	82	in	-0.227938
87	474	real	-0.237277
44	14	,	-0.239028
89	14	,	-0.245027
86	167	by	-0.24759
127	41	is	-0.248266
52	47	it	-0.250521
69	47	it	-0.255958
106	149	movies	-0.260142
118	41	is	-0.26097
17	14	,	-0.272724
92	94	were	-0.273797
26	60	realistic	-0.292618
80	47	it	-0.293694
100	226	are	-0.298163
99	91	how	-0.310077
10	87	here	-0.3293
83	310	you	-0.339389
85	4355	interested	-0.345884
77	310	you	-0.366183
43	310	you	-0.385611
3	47	it	-0.407687
75	1376	believable	-0.414732
34	4843	note	-0.470638
90	145	as	-0.477356
62	83	my	-0.48152
56	103	like	-0.501149
108	145	as	-0.51103
23	19034	ingredients	-0.511312
110	145	as	-0.528271
97	33	and	-0.560686
105	1912	hollywood	-0.586245
58	9828	tales	-0.597444
116	1912	hollywood	-0.610125
67	1	<unk>	-0.646758
33	733	take	-0.672332
40	33	and	-0.672457
39	1	<unk>	-0.682605
54	152	s	-0.686
79	321	see	-0.735919
31	202	story	-0.816716
30	2664	wonderful	-1.03881
47	13192	respects	-1.03981
42	25157	assure	-1.14684
12	803	perfect	-1.20292
16	7151	gothic	-1.24069
50	2829	lore	-1.3626
18	58	beautiful	-1.75195
