sample=144
orig_idx	token_id	token_str	shap_value
0	973	low	2.08634
52	5966	insane	1.7243
82	559	such	1.51484
61	1343	plot	1.50219
11	303	your	1.45132
97	207	nothing	1.4452
123	4585	slap	1.44472
84	973	low	1.43752
102	3301	happening	1.29028
13	175	too	1.24554
59	9776	advance	1.17702
48	21456	goings	1.07876
119	1461	prepared	1.03489
40	1532	nowhere	0.997297
111	3005	lee	0.935903
56	57	but	0.914314
57	76	do	0.879583
76	209	which	0.626692
25	1845	beginning	0.595316
63	1101	quite	0.573948
115	98	character	0.543318
79	1101	quite	0.513441
8	4	'	0.512345
118	8	be	0.450562
17	4	'	0.42886
101	8	be	0.42638
58	17	not	0.404677
32	448	middle	0.385265
39	796	go	0.368037
73	4	'	0.350001
43	7310	periods	0.315284
18	1230	ll	0.301033
69	2	i	0.276622
78	100	made	0.272682
42	766	long	0.264469
126	31	the	0.253099
60	31	the	0.235254
47	31	the	0.21953
92	31	the	0.196292
51	31	the	0.19471
7	1165	don	0.181288
103	18	.	0.140559
68	18	.	0.134871
100	7	to	0.12348
83	9	a	0.116645
90	7	to	0.115985
64	9	a	0.112951
4	18	.	0.111499
24	18	.	0.110411
62	18	.	0.103845
120	7	to	0.0930747
122	7	to	0.0860793
121	602	want	0.0839434
38	7	to	0.0812323
30	204	good	0.064373
93	71	movie	0.061515
29	513	pretty	0.0573496
10	7881	raise	0.0478392
5	637	if	0.046718
3	71	movie	0.027962
117	26	so	0.0257884
106	11330	beale	0.00183451
54	252	add	-0.00661257
125	1800	toward	-0.0302046
14	304	high	-0.0468371
99	3311	seemed	-0.0538644
66	11	of	-0.0672559
50	11	of	-0.0741479
46	540	watch	-0.138181
81	222	for	-0.163181
41	222	for	-0.164343
55	1060	atmosphere	-0.165855
124	708	her	-0.223005
45	780	we	-0.223093
87	14	,	-0.227148
107	14	,	-0.247595
31	14	,	-0.24899
15	14	,	-0.251449
114	708	her	-0.264537
77	370	he	-0.278428
37	210	seems	-0.280659
112	14	,	-0.296297
96	700	when	-0.301912
98	228	much	-0.308021
91	728	carry	-0.320112
2	1888	horror	-0.324147
109	167	by	-0.327276
88	370	he	-0.334218
67	475	gore	-0.337776
49	135	on	-0.378363
21	70	this	-0.398663
28	226	are	-0.40559
127	119	end	-0.408192
110	6566	jesse	-0.433171
27	119	end	-0.44469
33	4133	drags	-0.446793
53	42	that	-0.448127
12	3602	expectations	-0.451469
95	335	times	-0.47633
94	90	at	-0.490444
35	335	times	-0.499213
85	105	budget	-0.531622
16	310	you	-0.544505
34	90	at	-0.553437
44	145	as	-0.554466
9	5	t	-0.567636
80	1376	believable	-0.602723
6	310	you	-0.602926
113	2188	played	-0.618513
108	2188	played	-0.702998
20	547	enjoy	-0.710844
36	33	and	-0.713456
71	1869	bill	-0.718332
89	3526	managed	-0.763833
86	495	picture	-0.763963
104	7687	nurse	-0.788855
70	374	enjoyed	-0.801946
26	33	and	-0.805706
72	1	<unk>	-0.86036
74	152	s	-0.8816
22	115	little	-0.921487
65	382	bit	-0.924233
1	105	budget	-0.94495
19	1047	probably	-0.978698
23	2233	flick	-1.02417
105	5001	charlotte	-1.03428
116	141	well	-1.25644
75	187	performance	-1.29734
