sample=69
orig_idx	token_id	token_str	shap_value
60	121	scenes	1.92624
64	1343	plot	1.737
21	8513	redeeming	1.49876
42	1928	someone	1.45756
66	559	such	1.32917
91	2151	myself	1.29143
85	197	bad	1.25023
57	2859	horrible	1.0922
120	195	up	1.06538
75	3163	male	1.05912
69	16413	continued	1.03572
11	1127	positive	0.918133
90	76	do	0.870348
95	333	watching	0.858764
9	19	have	0.852759
8	78	people	0.841784
55	1116	idea	0.827366
94	1353	while	0.80386
7	1615	many	0.800598
36	19	have	0.747384
101	158	there	0.630579
72	970	even	0.566234
82	254	)	0.541695
22	16712	factors	0.520744
108	458	head	0.514556
43	631	could	0.505706
81	458	head	0.498121
92	16510	bodily	0.428941
105	209	which	0.420578
27	17	not	0.409121
109	17044	flies	0.37517
52	19200	praises	0.356777
113	4	'	0.312322
40	2509	understanding	0.273746
1	16	am	0.228525
10	227	given	0.223662
127	645	enough	0.217432
74	31	the	0.180038
30	31	the	0.171767
24	31	the	0.164305
0	2	i	0.155562
68	31	the	0.14631
53	18	.	0.144509
16	18	.	0.14434
98	31	the	0.124977
23	18	.	0.124777
77	1964	interest	0.120456
54	31	the	0.115155
35	2	i	0.112949
63	31	the	0.109327
62	7	to	0.103309
106	9	a	0.101944
97	18	.	0.100359
87	2	i	0.0912625
79	9	a	0.0871744
37	9	a	0.0810434
111	9	a	0.0773465
3	7	to	0.0769616
46	71	movie	0.0739535
103	588	scene	0.0527888
122	450	she	0.0515068
112	5717	girls	0.0470608
118	101	feel	0.0465973
117	40	can	0.0446866
89	7	to	0.0349948
18	71	movie	0.0216858
48	726	let	0.0107062
20	127	no	0.00951593
31	579	acting	-0.00867419
49	727	alone	-0.0476841
38	722	difficult	-0.0642988
61	2914	linked	-0.087313
59	5177	certain	-0.0972805
104	82	in	-0.10123
6	26	so	-0.106424
124	47	it	-0.112657
28	204	good	-0.11418
84	26	so	-0.123065
115	26	so	-0.149213
119	708	her	-0.22523
65	236	(	-0.228385
13	222	for	-0.257416
33	4894	pathetic	-0.264193
29	14	,	-0.301403
47	14	,	-0.307139
78	41	is	-0.313329
126	2527	reason	-0.320583
125	41	is	-0.329612
56	41	is	-0.332045
58	14	,	-0.332596
12	3069	reviews	-0.337163
116	370	he	-0.369868
102	41	is	-0.370241
34	14	,	-0.372278
19	416	has	-0.37867
32	41	is	-0.386494
76	1630	romantic	-0.404323
99	255	fact	-0.40594
26	41	is	-0.407147
45	70	this	-0.432053
96	230	them	-0.449197
83	226	are	-0.450063
44	547	enjoy	-0.47375
17	70	this	-0.489839
14	70	this	-0.509486
93	9130	harm	-0.517375
67	145	as	-0.520536
86	42	that	-0.529846
121	33	and	-0.558046
110	1236	under	-0.580426
15	63	film	-0.593816
41	91	how	-0.609496
88	862	wanted	-0.625134
100	42	that	-0.627264
71	202	story	-0.685231
5	42	that	-0.685681
73	157	though	-0.696642
51	282	its	-0.724634
39	552	time	-0.750501
123	3649	likes	-0.769968
107	1	<unk>	-0.780445
25	1125	music	-0.836757
50	9661	sing	-0.860374
80	1	<unk>	-0.93376
4	321	see	-1.11437
70	820	love	-1.47784
2	19199	appalled	-1.66881
114	15550	shirt	-1.70915
