sample=94
orig_idx	token_id	token_str	shap_value
12	3998	leading	2.15742
96	121	scenes	2.05767
24	1343	plot	1.80503
90	622	they	1.49755
53	197	bad	1.39859
116	303	your	1.26489
36	5115	appeal	1.09136
6	268	an	0.898428
32	57	but	0.894881
80	4385	vampire	0.797085
66	783	through	0.778652
30	1726	cheap	0.740598
13	1257	role	0.730656
3	10928	blade	0.673813
101	254	)	0.588022
8	1844	title	0.575258
18	17	not	0.552504
42	10928	blade	0.539042
79	1726	cheap	0.508026
47	1088	way	0.433487
65	1088	way	0.429317
52	8	be	0.399691
70	4	'	0.38822
2	7982	razor	0.368952
0	31	the	0.365877
7	1112	interesting	0.347002
122	39	what	0.340952
82	126	with	0.324987
95	497	few	0.304452
64	31	the	0.277136
99	1112	interesting	0.269383
50	715	suppose	0.251894
115	126	with	0.246002
71	1230	ll	0.244969
41	7982	razor	0.244371
27	88	was	0.244013
67	31	the	0.242303
23	31	the	0.239138
63	544	all	0.230594
35	31	the	0.227274
127	127	no	0.22572
76	2	i	0.217373
49	88	was	0.20487
91	10830	manipulated	0.14585
100	18	.	0.111078
55	18	.	0.0996278
14	18	.	0.0985348
125	18	.	0.097879
51	7	to	0.0970403
44	18	.	0.089417
58	637	if	0.0845773
86	18	.	0.0837765
94	9	a	0.0702976
108	9	a	0.0650971
83	9	a	0.064954
38	9	a	0.050049
16	44	most	0.048401
46	9	a	0.046679
78	9	a	0.0457034
102	26	so	0.0396234
28	9	a	0.0343762
39	71	movie	-0.0366474
26	579	acting	-0.0524844
54	71	movie	-0.0645509
21	71	movie	-0.065322
106	71	movie	-0.0668096
56	156	however	-0.076648
62	71	movie	-0.0788094
87	236	(	-0.0963722
37	11	of	-0.154419
105	70	this	-0.156378
121	222	for	-0.161527
1	71	movie	-0.171983
61	70	this	-0.178657
103	82	in	-0.190987
93	82	in	-0.202703
126	222	for	-0.204869
60	540	watch	-0.208633
45	82	in	-0.213192
117	838	friends	-0.215033
97	41	is	-0.233919
57	14	,	-0.247164
104	2093	conclusion	-0.248262
31	14	,	-0.252458
69	310	you	-0.254802
22	222	for	-0.255568
73	47	it	-0.255759
123	47	it	-0.257093
107	41	is	-0.263854
59	310	you	-0.275594
85	1636	humor	-0.276755
120	47	it	-0.287815
48	47	it	-0.310852
110	310	you	-0.311641
20	70	this	-0.313091
33	42	that	-0.316405
124	41	is	-0.338409
68	119	end	-0.346299
34	41	is	-0.369953
74	41	is	-0.371418
89	91	how	-0.372731
19	103	like	-0.379328
98	67	very	-0.388212
111	886	rent	-0.44093
119	547	enjoy	-0.443478
17	601	may	-0.447543
113	2597	laugh	-0.448586
114	90	at	-0.451662
77	819	said	-0.496931
5	416	has	-0.512181
92	3123	colours	-0.518697
40	103	like	-0.523855
75	145	as	-0.546068
11	145	as	-0.578491
112	33	and	-0.587754
9	145	as	-0.592893
25	33	and	-0.603311
118	33	and	-0.63113
84	115	little	-0.76733
29	115	little	-0.795269
81	2233	flick	-0.826364
72	321	see	-0.932113
88	582	also	-0.934198
109	1181	type	-1.07969
10	141	well	-1.29512
15	373	now	-1.5222
43	4775	smile	-1.8057
4	4775	smile	-2.45664
