sample=116
orig_idx	token_id	token_str	shap_value
116	1465	awful	1.36573
117	196	case	1.30427
124	1027	quickly	1.2964
56	622	they	1.25975
42	622	they	1.21825
66	622	they	1.16536
30	11702	plastic	1.11077
110	6678	nose	1.0577
69	6490	cheating	0.796013
7	1615	many	0.63827
91	2450	leads	0.632619
26	23	his	0.578455
65	258	out	0.565451
47	2182	party	0.538729
93	19	have	0.476087
33	11205	improve	0.471419
9	25	films	0.435121
79	16709	frantic	0.421433
122	209	which	0.410277
115	268	an	0.390065
0	855	mighty	0.38582
18	39	what	0.362497
108	766	long	0.306507
50	20070	smitten	0.304132
72	4	'	0.302223
31	10796	surgery	0.286913
97	766	long	0.271403
58	4	'	0.266247
106	4	'	0.254642
88	497	few	0.240793
14	4450	starring	0.22509
27	1362	wife	0.218341
67	4	'	0.206936
111	1362	wife	0.193995
51	126	with	0.187526
43	356	then	0.184101
57	40	can	0.148765
74	31	the	0.145969
32	7	to	0.129263
23	574	!	0.127999
10	404	director	0.126415
127	31	the	0.124259
70	18	.	0.119016
54	18	.	0.111094
92	7	to	0.10871
87	31	the	0.103247
99	31	the	0.0958223
41	18	.	0.0859281
19	9	a	0.0852759
63	7	to	0.0851492
81	18	.	0.0840614
38	7	to	0.0829773
94	9	a	0.07428
5	233	one	0.0735998
46	9	a	0.0735067
2	9	a	0.0656043
112	18	.	0.0651183
85	233	one	0.0598455
17	18	.	0.0595395
13	154	did	0.0568305
76	344	premise	0.0259043
16	4758	chase	0.00363712
98	487	after	-0.0183608
24	1514	charlie	-0.032906
77	11	of	-0.0704416
109	11	of	-0.0769213
86	11	of	-0.083068
68	741	re	-0.0966248
118	11	of	-0.0976804
35	11261	hideous	-0.10505
123	226	are	-0.132955
83	8581	oakland	-0.138591
64	257	find	-0.148427
6	11	of	-0.150974
90	507	short	-0.151216
21	47	it	-0.15398
78	70	this	-0.175102
8	507	short	-0.177304
101	14	,	-0.187854
71	42	that	-0.201882
59	5	t	-0.204406
121	14	,	-0.216276
84	14	,	-0.236236
102	41	is	-0.250401
29	14050	undergo	-0.250424
114	416	has	-0.250632
45	90	at	-0.252151
126	90	at	-0.287234
22	41	is	-0.296244
95	11396	flourishing	-0.304158
104	145	as	-0.304569
36	1570	appearances	-0.334516
44	2396	meet	-0.337678
4	41	is	-0.379441
61	774	each	-0.385305
75	21157	preposterous	-0.393151
53	476	other	-0.418369
105	12445	charley	-0.428931
107	152	s	-0.42916
39	774	each	-0.430361
96	3348	career	-0.444768
73	152	s	-0.450766
1	103	like	-0.461463
34	837	their	-0.46769
52	774	each	-0.478204
25	33	and	-0.485237
113	12445	charley	-0.487685
48	33	and	-0.48852
15	12445	charley	-0.523697
62	476	other	-0.525018
103	803	perfect	-0.526711
125	18494	dispatched	-0.527773
49	1395	become	-0.53325
82	28019	vivien	-0.566061
37	1	<unk>	-0.570305
40	476	other	-0.595908
89	3033	comic	-0.598971
80	3223	farce	-0.617167
120	5811	teeth	-0.623233
28	919	both	-0.668044
100	1	<unk>	-0.692055
20	1	<unk>	-0.749403
11	3258	leo	-0.784704
12	1	<unk>	-0.811458
55	373	now	-0.830178
3	1	<unk>	-0.832974
60	771	allow	-0.853488
119	7905	buck	-0.862438
