feature_idx,token_id,shap_value
0,4148,1.4258
1,7577,2.60793
2,236,-0.406738
3,1619,1.39312
4,1844,0.388646
5,254,0.515459
6,41,-0.530967
7,9,-0.00668092
8,1810,0.631524
9,1726,0.73162
10,14,-0.393798
11,481,1.10243
12,11,-0.121152
13,31,0.22531
14,11793,-0.59311
15,11187,0.017048
16,2111,2.07934
17,82,-0.286734
18,209,0.511132
19,31,0.192284
20,4262,0.0142245
21,11,-0.0821419
22,9,0.0437278
23,7712,0.255287
24,1,-0.920867
25,31,0.208578
26,10144,-1.54257
27,347,-0.0186833
28,952,0.844701
29,23,0.445612
30,1434,1.60828
31,33,-0.576119
32,797,-0.340699
33,363,-0.786678
34,222,-0.293607
35,1002,0.332846
36,14,-0.334427
37,17834,-0.0984813
38,195,0.966406
39,126,0.23108
40,230,-0.447702
41,82,-0.251433
42,9,0.0103503
43,3355,-1.29064
44,16327,0.23686
45,167,-0.380943
46,837,-0.842551
47,2626,1.38696
48,3863,-0.889081
49,18,0.0968286
50,1106,0.607106
51,720,-0.214126
52,11,-0.0855281
53,1853,-0.536237
54,14,-0.314054
55,70,-0.451486
56,1130,-0.474921
57,7,0.0161145
58,8,0.357305
59,919,-0.897102
60,1925,-0.183616
61,33,-0.575121
62,27505,-0.793785
63,126,0.23294
64,197,1.51198
65,6557,-0.504946
66,33,-0.628868
67,961,-0.686616
68,127,0.0604766
69,1763,-0.846095
70,131,0.249944
71,1636,-0.270494
72,18,0.0748921
73,1098,0.0271806
74,560,2.03947
75,1700,0.256311
76,2690,0.264026
77,3789,-0.0350543
78,195,0.902083
79,7,-0.0075464
80,23,0.438446
81,2794,0.715793
82,126,0.265647
83,9,0.0423783
84,3213,1.22233
85,33,-0.541832
86,12506,0.444888
87,187,-1.31718
88,42,-0.570643
89,2489,0.860178
90,7,0.0148723
91,3032,0.0120068
92,179,0.627641
93,10362,-0.538806
94,131,0.183973
95,3236,-0.436539
96,1435,0.504144
97,18,0.0723103
98,82,-0.283718
99,476,-0.680358
100,1466,-0.0544048
101,14,-0.274767
102,31,0.234386
103,1956,-0.652863
104,396,-0.593817
105,124,0.4182
106,10397,-0.586266
107,222,-0.201642
108,363,-0.709451
109,1106,0.518753
110,31,0.231742
111,255,-0.395984
112,42,-0.522742
113,370,-0.267139
114,4,0.437058
115,152,-0.865959
116,31,0.212379
117,2469,-0.553564
118,18,0.0740649
119,31,0.195833
120,982,1.50051
121,588,0.029604
122,236,-0.30495
123,82,-0.197003
124,83,-0.660858
125,84,0.0206839
126,254,0.506515
127,41,-0.358288
