sample=247
orig_idx	token_id	token_str	shap_value
118	121	scenes	1.50743
30	17678	errol	1.46501
80	622	they	1.44783
24	207	nothing	1.39702
6	935	make	1.17699
86	197	bad	1.14623
123	183	actors	1.08799
104	272	off	1.02682
33	17707	custer	1.01344
42	17707	custer	1.00654
68	17707	custer	0.844711
3	5548	changes	0.657884
87	198	guys	0.649399
75	19	have	0.589544
89	5535	arthur	0.581453
90	2845	kennedy	0.5688
26	8	be	0.526466
25	631	could	0.512945
126	23	his	0.511312
36	2511	remains	0.510607
114	23	his	0.504783
54	783	through	0.496195
63	209	which	0.429139
106	25	films	0.410121
41	80	about	0.357944
115	172	experience	0.353639
99	8784	flows	0.323067
58	853	irish	0.277116
64	88	was	0.258198
113	126	with	0.246608
119	126	with	0.238425
84	544	all	0.237713
53	544	all	0.211227
40	100	made	0.208503
93	1118	relationship	0.171981
8	102	more	0.166547
27	102	more	0.165096
92	31	the	0.161062
29	107	than	0.155878
82	7	to	0.154816
72	31	the	0.147928
37	31	the	0.142184
55	31	the	0.136203
76	102	more	0.134088
57	31	the	0.133572
44	31	the	0.130493
34	18	.	0.125454
5	7	to	0.124721
18	107	than	0.118276
16	102	more	0.114909
43	18	.	0.112217
85	31	the	0.112027
65	9	a	0.107485
91	18	.	0.103209
59	1999	song	0.102985
71	18	.	0.0922641
102	127	no	0.0904186
74	247	should	0.0856335
120	9	a	0.0801443
110	404	director	0.0677947
0	393	although	0.0509295
9	11101	heroic	-0.0149622
79	15	because	-0.0829038
67	11	of	-0.108792
101	82	in	-0.114258
122	11	of	-0.121448
46	11	of	-0.13068
88	82	in	-0.13269
116	82	in	-0.134696
48	12034	steiner	-0.146576
77	5316	villains	-0.15418
35	70	this	-0.180325
20	749	life	-0.183874
7	47	it	-0.194927
19	474	real	-0.214441
39	63	film	-0.228802
78	14	,	-0.229365
69	41	is	-0.23346
15	41	is	-0.236375
73	63	film	-0.236527
108	14	,	-0.24645
49	41	is	-0.248693
21	14	,	-0.248975
124	41	is	-0.259078
32	1837	playing	-0.265829
62	14	,	-0.274893
28	474	real	-0.286856
111	18676	raoul	-0.305003
12	14	,	-0.315783
125	90	at	-0.325247
83	13214	concentrate	-0.326049
60	15571	gerry	-0.330758
112	1501	walsh	-0.35254
107	266	together	-0.353998
56	63	film	-0.356319
97	1309	de	-0.379763
66	6096	favourite	-0.382685
1	70	this	-0.386497
81	589	try	-0.398246
105	837	their	-0.405683
103	476	other	-0.430374
100	103	like	-0.432663
2	63	film	-0.445661
51	33	and	-0.447409
45	1125	music	-0.449746
98	4997	havilland	-0.462808
13	1082	sometimes	-0.490698
109	33	and	-0.491353
95	17679	flynn	-0.493093
96	33	and	-0.529047
22	33	and	-0.537956
31	17679	flynn	-0.539809
70	2188	played	-0.585967
94	790	between	-0.589579
4	625	reality	-0.594782
10	33	and	-0.605314
23	582	also	-0.684361
47	2248	max	-0.6902
117	940	outside	-0.715391
52	582	also	-0.7406
11	2172	entertaining	-0.786722
61	4261	owen	-0.794751
121	46	lot	-0.876766
17	45	enjoyable	-1.01567
50	9071	magnificent	-1.05993
127	235	best	-1.1504
38	235	best	-1.21956
14	49	fantasy	-1.28251
