sample=205
orig_idx	token_id	token_str	shap_value
29	3865	cross	1.65344
16	638	trying	1.44674
53	11225	activities	1.3818
114	622	they	1.32197
90	1434	brother	1.2744
104	14733	admire	1.16128
116	195	up	1.08625
89	12062	good-looking	1.08501
4	7647	traveling	1.05562
13	11733	assignment	0.954275
59	3143	according	0.874079
15	1353	while	0.835925
66	4736	synopsis	0.80932
106	2865	view	0.762999
79	10868	blonde	0.688917
5	783	through	0.675473
71	3949	brown	0.606158
77	650	takes	0.603449
70	1196	peter	0.490311
51	23	his	0.486254
126	254	)	0.46005
68	804	handsome	0.456229
76	254	)	0.45442
86	254	)	0.440946
97	254	)	0.412215
23	658	area	0.398698
64	4	'	0.391769
27	2767	our	0.359498
74	7185	jim	0.343943
34	4726	hunter	0.343809
115	4176	hook	0.336588
120	4726	hunter	0.320777
56	4726	hunter	0.294275
117	126	with	0.266058
31	126	with	0.260686
40	6083	animals	0.213566
6	31	the	0.185587
42	1134	another	0.162117
112	18	.	0.146595
67	18	.	0.144807
22	31	the	0.14428
60	7	to	0.144213
17	7	to	0.142463
14	18	.	0.13804
32	9	a	0.136472
39	31	the	0.135401
36	347	who	0.132475
44	18	.	0.129858
46	7	to	0.120996
48	31	the	0.116901
19	31	the	0.112162
118	13470	hunky	0.111806
105	31	the	0.100712
50	7	to	0.0984533
61	31	the	0.0926456
58	7	to	0.0885522
55	31	the	0.087433
99	31	the	0.0841941
38	17204	stalking	0.077122
103	7	to	0.0758258
78	513	pretty	0.0523744
33	2629	game	0.0245041
45	221	looking	-0.0150947
21	11	of	-0.0251166
95	111	art	-0.0523246
113	487	after	-0.0624671
12	10934	latest	-0.100932
41	222	for	-0.101409
47	23900	eliminate	-0.111278
63	15347	sleeve	-0.131694
88	708	her	-0.13413
24	135	on	-0.16147
43	2527	reason	-0.183726
49	6516	witnesses	-0.186685
93	236	(	-0.191599
123	236	(	-0.196612
72	236	(	-0.209555
107	14	,	-0.219573
54	14	,	-0.2198
82	236	(	-0.223063
111	6370	pictures	-0.233561
37	41	is	-0.2517
127	14	,	-0.253695
10	135	on	-0.268176
35	14	,	-0.272827
69	1301	guide	-0.28165
102	14	,	-0.282353
101	11778	jungle	-0.31117
83	145	as	-0.329731
26	14	,	-0.336024
3	226	are	-0.33734
7	14512	amazon	-0.346551
73	145	as	-0.36091
87	33	and	-0.365083
91	2478	tom	-0.373811
94	145	as	-0.377649
124	145	as	-0.413967
98	368	into	-0.432386
108	33	and	-0.43531
25	63	film	-0.44055
62	493	dvd	-0.454407
109	733	take	-0.471774
11	837	their	-0.509785
84	10724	terry	-0.515741
100	14793	venezuelan	-0.608821
65	152	s	-0.618231
52	16475	illegal	-0.623348
119	1	<unk>	-0.663995
81	1	<unk>	-0.684304
0	595	two	-0.686889
92	1	<unk>	-0.688193
75	1	<unk>	-0.696622
125	1	<unk>	-0.698193
110	1	<unk>	-0.724755
121	1918	william	-0.731288
20	1	<unk>	-0.773771
80	1	<unk>	-0.790476
28	1	<unk>	-0.798981
9	1	<unk>	-0.836905
8	2671	river	-0.879388
85	14120	greene	-0.897635
30	15942	paths	-0.901612
122	2758	smith	-0.957721
2	1	<unk>	-0.990043
96	14120	greene	-1.0313
18	4800	capture	-1.05574
1	1	<unk>	-1.0595
57	1718	decides	-1.38801
