sample=190
orig_idx	token_id	token_str	shap_value
80	622	they	1.37625
35	26964	forgiveness	1.33646
23	1110	important	1.26307
6	1430	three	1.10981
68	314	worth	0.948528
82	76	do	0.765034
62	1708	problems	0.711571
1	4	'	0.627099
24	174	things	0.524712
42	2595	pull	0.524379
22	124	really	0.51811
8	4503	pulling	0.476829
83	268	an	0.451488
47	1106	despite	0.423269
88	6381	bringing	0.41038
50	639	lousy	0.382604
14	5802	hardship	0.366456
38	634	entire	0.350005
76	131	or	0.311301
75	10291	mulroney	0.29366
77	6217	sean	0.277491
49	497	few	0.252829
3	31	the	0.234716
41	7	to	0.203937
102	574	!	0.200028
90	7	to	0.187213
21	31	the	0.184989
37	31	the	0.183064
11	31	the	0.180601
60	7	to	0.170189
74	10290	dermot	0.139651
12	13043	midst	0.123107
91	4456	tears	0.116153
123	0	<pad>	0.0824808
127	0	<pad>	0.0745642
126	0	<pad>	0.07197
48	9	a	0.0717405
116	0	<pad>	0.0690317
112	0	<pad>	0.0686671
117	0	<pad>	0.0684273
79	18	.	0.0680048
119	0	<pad>	0.0679706
53	9	a	0.0672309
109	0	<pad>	0.0652809
44	9	a	0.0638524
120	0	<pad>	0.0634819
125	0	<pad>	0.0607722
52	18	.	0.0606411
115	0	<pad>	0.0603548
108	0	<pad>	0.0599802
106	0	<pad>	0.0599176
113	0	<pad>	0.0591255
69	9	a	0.0576642
66	18	.	0.0570293
103	0	<pad>	0.0550421
36	18	.	0.0528788
122	0	<pad>	0.0497146
124	0	<pad>	0.0492457
107	0	<pad>	0.0485782
121	0	<pad>	0.0476907
105	0	<pad>	0.0439816
92	18	.	0.0427978
104	0	<pad>	0.0398677
110	0	<pad>	0.0369524
118	0	<pad>	0.0361607
111	0	<pad>	0.0347927
95	1426	word	0.0284438
114	0	<pad>	0.0186399
59	274	true	-0.0199552
28	319	family	-0.0220136
70	123	look	-0.0283917
84	9702	astounding	-0.0565526
71	222	for	-0.0621492
61	749	life	-0.0791296
56	222	for	-0.0880255
58	11	of	-0.0892326
73	11	of	-0.10265
26	749	life	-0.11026
13	11	of	-0.110476
51	5027	one-liners	-0.116597
96	222	for	-0.142892
5	11	of	-0.143642
100	70	this	-0.154997
43	82	in	-0.164406
97	47	it	-0.168995
19	9947	learning	-0.171088
27	226	are	-0.176369
55	63	film	-0.176953
101	298	today	-0.180882
65	4624	families	-0.183753
25	82	in	-0.186611
31	14	,	-0.194913
72	301	fans	-0.203033
29	14	,	-0.204923
57	301	fans	-0.211017
40	1130	manages	-0.212764
10	82	in	-0.221291
86	14	,	-0.231228
33	14	,	-0.23779
20	42	that	-0.261763
89	310	you	-0.261767
99	886	rent	-0.263884
94	83	my	-0.272937
0	47	it	-0.304825
17	14	,	-0.307555
93	733	take	-0.344978
64	1376	believable	-0.382968
39	181	cast	-0.399164
45	3063	powerful	-0.413537
78	20249	astin	-0.437412
63	1	<unk>	-0.462188
85	875	job	-0.473859
81	919	both	-0.485055
16	2793	loss	-0.485491
15	33	and	-0.490458
9	266	together	-0.511037
34	33	and	-0.51841
98	33	and	-0.51847
67	582	also	-0.570857
18	33	and	-0.618395
54	165	great	-0.62319
2	152	s	-0.638475
4	202	story	-0.807803
87	756	often	-0.87462
46	187	performance	-1.03267
7	378	brothers	-1.0902
30	820	love	-1.09177
32	2436	trust	-1.19233
