feature_idx,token_id,shap_value
0,9,0.0486811
1,1078,-0.453852
2,3241,-0.630597
3,4127,-0.47547
4,5426,-0.974477
5,650,0.701434
6,651,-0.398189
7,82,-0.271616
8,1305,-0.283548
9,11,-0.199614
10,31,0.219097
11,1680,-0.355439
12,3291,-0.835625
13,11,-0.188934
14,9,0.0543748
15,1,-0.6797
16,1,-0.785274
17,18,0.0593344
18,57,0.939497
19,347,0.158308
20,226,-0.228562
21,977,-0.466055
22,78,0.729931
23,347,0.148083
24,2743,-0.407018
25,4732,-0.819566
26,3252,-0.490196
27,90,-0.336153
28,31,0.204812
29,119,-0.287627
30,10838,-0.083994
31,199,1.13867
32,7862,0.169956
33,199,1.33595
34,233,0.11054
35,11,-0.163156
36,31,0.176738
37,21654,-0.391066
38,1,-0.681385
39,82,-0.221896
40,1322,0.502728
41,3809,-1.09084
42,617,0.402073
43,18,0.0415624
44,141,-0.946089
45,314,1.08097
46,9,0.0722998
47,772,-0.114122
48,11,-0.152688
49,303,1.06333
50,552,-0.613359
51,18,0.046656
52,0,0.0548001
53,0,0.0360477
54,0,0.0350608
55,0,0.0389026
56,0,0.0599477
57,0,0.0440751
58,0,0.0412499
59,0,0.0286043
60,0,0.0393123
61,0,0.0290554
62,0,0.0466695
63,0,0.0289384
64,0,0.0465895
65,0,0.0293257
66,0,0.0320012
67,0,0.03333
68,0,0.0443339
69,0,0.0264346
70,0,0.0498655
71,0,0.0133249
72,0,0.0349726
73,0,0.0250145
74,0,0.0399172
75,0,0.0163735
76,0,0.0454138
77,0,0.029672
78,0,0.0319691
79,0,0.0245281
80,0,0.0230323
81,0,0.0256601
82,0,0.047755
83,0,0.0312072
84,0,0.0266496
85,0,0.0387699
86,0,0.0433479
87,0,0.0184384
88,0,0.0466715
89,0,0.0403825
90,0,0.0454184
91,0,0.0343096
92,0,0.052054
93,0,0.0336127
94,0,0.047585
95,0,0.0340158
96,0,0.0358362
97,0,0.0410524
98,0,0.059511
99,0,0.0335763
100,0,0.0432218
101,0,0.0316207
102,0,0.0398776
103,0,0.0340969
104,0,0.0388827
105,0,0.0122304
106,0,0.0409329
107,0,0.0314405
108,0,0.039708
109,0,0.0253454
110,0,0.0340822
111,0,0.0289349
112,0,0.0269376
113,0,0.0253391
114,0,0.0310113
115,0,0.0363581
116,0,0.0295201
117,0,0.0327531
118,0,0.0460599
119,0,0.0372368
120,0,0.0278077
121,0,0.0296633
122,0,0.0393101
123,0,0.0380612
124,0,0.0448198
125,0,0.0311082
126,0,0.0268457
127,0,0.0323374
