sample=148
orig_idx	token_id	token_str	shap_value
24	3217	saying	1.71526
82	622	they	1.52916
89	622	they	1.36288
38	199	?	1.23155
117	199	?	1.07527
48	1468	wrong	1.05836
22	195	up	1.05715
32	1171	monster	1.04391
7	3246	describe	1.02239
45	1468	wrong	0.983735
113	1468	wrong	0.91759
0	158	there	0.910683
19	2615	must	0.910399
4	529	better	0.871868
76	918	money	0.853915
63	6649	crappy	0.807462
94	57	but	0.76474
71	935	make	0.757094
123	19	have	0.734187
80	122	just	0.717145
1	4	'	0.70415
35	19	have	0.698448
5	1088	way	0.669065
47	122	just	0.58291
85	1726	cheap	0.56387
12	4	'	0.552452
50	970	even	0.523554
79	7043	profit	0.487068
30	4	'	0.459461
54	209	which	0.453699
96	669	something	0.4137
34	39	what	0.409906
20	8	be	0.407414
118	4	'	0.407247
92	254	)	0.380734
108	4	'	0.379251
109	39	what	0.373493
124	12998	meryl	0.37227
39	4	'	0.352496
83	4	'	0.339482
10	172	experience	0.319943
58	2	i	0.271074
114	126	with	0.234426
37	744	done	0.211961
125	12999	streep	0.18838
26	31	the	0.187233
41	80	about	0.186115
110	31	the	0.162474
115	31	the	0.158563
42	31	the	0.155295
57	18	.	0.14624
46	18	.	0.138303
93	18	.	0.128247
8	31	the	0.121108
43	71	movie	0.116828
17	11564	mia	0.101458
14	7	to	0.100188
69	71	movie	0.0946532
6	7	to	0.088502
99	11564	mia	0.0791459
78	880	turn	0.068538
120	7	to	0.0547829
25	7	to	0.0468991
9	1440	horrendous	0.0432528
59	40	can	0.0415812
64	9026	parody	0.0271341
103	666	dollars	0.0109499
91	574	!	0.00719615
49	574	!	-0.00754959
127	233	one	-0.032363
21	221	looking	-0.0412755
100	445	makes	-0.0414558
87	11	of	-0.0444513
75	11	of	-0.0461054
3	127	no	-0.0623761
15	540	watch	-0.0677584
29	3713	lloyd	-0.0678211
111	5126	hell	-0.0971991
73	2122	minimal	-0.210344
105	14	,	-0.225493
61	700	when	-0.234998
65	149	movies	-0.235692
23	14	,	-0.249925
95	700	when	-0.250265
53	14	,	-0.252848
70	14	,	-0.262116
66	14	,	-0.273924
60	1553	understand	-0.275357
86	236	(	-0.279719
126	14	,	-0.306527
33	14	,	-0.30821
102	1684	million	-0.310063
81	15	because	-0.310731
55	41	is	-0.352543
44	41	is	-0.366753
112	41	is	-0.376369
104	11227	worldwide	-0.388281
122	780	we	-0.393353
84	741	re	-0.395943
31	310	you	-0.446125
90	226	are	-0.469966
106	310	you	-0.507989
88	440	course	-0.527051
36	310	you	-0.538575
67	103	like	-0.539175
119	33	and	-0.557335
77	33	and	-0.558374
97	103	like	-0.588567
68	1601	epic	-0.594009
11	42	that	-0.641242
18	7820	hitler	-0.651502
74	5393	share	-0.660683
62	977	those	-0.664962
51	282	its	-0.691582
52	1470	success	-0.725085
40	624	everything	-0.801237
72	837	their	-0.818489
101	1	<unk>	-0.85026
116	289	world	-0.905172
121	1092	think	-0.949748
107	1092	think	-0.954055
56	1	<unk>	-1.01052
27	1	<unk>	-1.02591
98	1	<unk>	-1.05941
28	1	<unk>	-1.11386
13	152	s	-1.15581
16	1	<unk>	-1.24632
2	152	s	-1.24916
