sample=56
orig_idx	token_id	token_str	shap_value
2	21218	1965	1.83766
79	6440	rich	1.60146
101	4475	sequence	1.17522
106	4927	intriguing	1.10271
62	17627	egyptian	1.074
6	2794	name	1.01748
8	14935	barbra	0.910673
125	1116	idea	0.860156
18	14935	barbra	0.806667
116	14935	barbra	0.748934
38	500	hour	0.625985
100	7723	circus	0.617059
124	268	an	0.594598
57	268	an	0.542261
126	209	which	0.541026
74	21291	chameleon	0.538163
11	394	shot	0.509985
13	2385	brilliant	0.505556
3	4	'	0.487613
77	182	voice	0.422461
83	970	even	0.419836
97	254	)	0.395296
91	17	not	0.356558
1	7	to	0.337679
70	4	'	0.33738
45	4	'	0.284497
60	126	with	0.283771
86	497	few	0.277757
112	126	with	0.267967
103	4	'	0.240515
42	20074	dazzle	0.200324
114	16920	conceit	0.193156
44	450	she	0.179577
69	450	she	0.1613
108	31	the	0.160042
118	31	the	0.150935
98	18	.	0.144946
43	18	.	0.12927
75	18	.	0.128649
99	31	the	0.124997
59	18	.	0.123338
109	7989	museum	0.12217
121	31	the	0.116547
113	31	the	0.116248
84	637	if	0.114586
16	6753	color	0.106735
14	6753	color	0.0781918
93	233	one	0.0562826
85	9	a	0.0537505
117	1072	becoming	0.0525131
50	9	a	0.0471017
34	7766	seriousness	0.0443805
36	9	a	0.0325934
73	9	a	0.0308638
54	9	a	0.030727
47	9	a	0.0290105
26	1525	comedy	0.0220751
35	222	for	-0.0090394
52	13905	fatale	-0.0380043
63	2959	eye	-0.0473174
87	11	of	-0.0586519
111	236	(	-0.060604
115	11	of	-0.0649752
39	11	of	-0.0695548
102	463	isn	-0.103955
22	25170	alternating	-0.115955
120	82	in	-0.126884
61	708	her	-0.137274
92	236	(	-0.147649
123	14	,	-0.152701
53	14	,	-0.153318
95	14	,	-0.154293
30	721	angst	-0.164133
29	1630	romantic	-0.173025
31	14	,	-0.179219
88	708	her	-0.180519
15	14	,	-0.191643
76	708	her	-0.193367
12	82	in	-0.204943
51	13904	femme	-0.214899
68	14	,	-0.214997
27	14	,	-0.216086
110	1448	trip	-0.22954
0	2384	follow-up	-0.233444
82	14	,	-0.237671
78	41	is	-0.239997
24	14	,	-0.240837
9	14	,	-0.241089
81	136	moving	-0.25494
90	226	are	-0.255059
7	41	is	-0.262576
104	5	t	-0.270458
19	416	has	-0.281509
105	145	as	-0.302498
89	2820	songs	-0.30632
107	145	as	-0.337305
119	3903	images	-0.385035
94	3229	kiss	-0.398528
20	2002	la	-0.401008
49	33	and	-0.402242
21	14936	streisand	-0.411071
65	33	and	-0.418542
5	83	my	-0.425787
67	20389	hairstyles	-0.450216
64	3901	make-up	-0.460973
71	152	s	-0.48161
32	33	and	-0.482575
56	33	and	-0.48775
80	33	and	-0.496995
55	1	<unk>	-0.522183
58	1	<unk>	-0.581687
10	33	and	-0.599642
46	152	s	-0.613876
41	1	<unk>	-0.617288
37	1	<unk>	-0.632663
4	152	s	-0.65071
48	1	<unk>	-0.650809
33	1	<unk>	-0.653554
28	6938	feminine	-0.654006
122	4888	paintings	-0.663097
66	1	<unk>	-0.669847
25	1	<unk>	-0.674645
40	1	<unk>	-0.69657
96	1	<unk>	-0.722852
127	1321	works	-0.741075
72	582	also	-0.748147
17	331	me	-0.836132
23	6116	nostalgia	-1.15346
