sample=139
orig_idx	token_id	token_str	shap_value
9	1910	religious	2.03891
87	2010	chosen	1.99616
17	1166	hopes	1.94469
33	4461	prequel	1.73421
10	613	person	1.55963
82	3347	values	1.46695
107	659	potential	1.37038
5	175	too	1.29349
104	195	up	1.15675
41	168	creative	1.08303
28	1685	steve	1.04395
52	1532	nowhere	0.965285
90	9914	path	0.949115
124	125	flat	0.838669
25	19	have	0.789891
102	19	have	0.787314
109	57	but	0.739985
127	1115	sense	0.739381
3	742	m	0.73888
36	18837	almighty	0.636345
50	18837	almighty	0.631976
2	4	'	0.619322
92	209	which	0.601668
68	2434	whether	0.584298
4	17	not	0.56535
70	4	'	0.472168
101	631	could	0.455667
110	627	instead	0.45315
97	4836	focus	0.437005
65	4	'	0.402231
74	131	or	0.360589
94	821	these	0.348232
26	31	the	0.331705
12	2	i	0.302724
89	1307	clear	0.29251
78	80	about	0.284014
1	2	i	0.268116
38	88	was	0.264655
115	31	the	0.241167
59	31	the	0.240416
112	1091	result	0.225858
111	31	the	0.205978
96	7	to	0.186383
46	18	.	0.167827
105	7	to	0.135297
83	18	.	0.130134
8	9	a	0.101985
20	71	movie	0.0771851
64	40	can	0.0709311
118	9	a	0.0658883
122	9	a	0.0601251
84	637	if	0.0523932
72	9	a	0.0489016
40	9	a	0.0480439
77	71	movie	0.047241
75	9	a	0.046169
88	233	one	0.0452151
0	393	although	0.0398297
81	319	family	0.0270378
15	4987	relatively	-0.0351019
49	18836	evan	-0.0374825
91	11	of	-0.0490234
86	407	had	-0.0525754
16	304	high	-0.0527263
113	11	of	-0.0553393
93	11	of	-0.0596379
67	1867	decide	-0.0685519
73	1525	comedy	-0.0799172
14	407	had	-0.0963367
45	1525	comedy	-0.0993126
7	11	of	-0.100431
47	156	however	-0.140916
99	14	,	-0.195352
44	12227	christian-themed	-0.222123
18	222	for	-0.238075
37	14	,	-0.246711
60	208	original	-0.250932
95	4499	themes	-0.252924
85	47	it	-0.25642
48	14	,	-0.26327
108	14	,	-0.269398
11	14	,	-0.273105
21	14	,	-0.274446
103	4175	lived	-0.275328
23	47	it	-0.287474
34	14	,	-0.290747
24	1073	does	-0.29207
69	47	it	-0.30017
62	14	,	-0.316687
117	41	is	-0.326205
30	14	,	-0.326624
57	8854	freshness	-0.346635
100	47	it	-0.351742
19	70	this	-0.406257
54	70	this	-0.421839
121	416	has	-0.422689
6	228	much	-0.440081
119	63	film	-0.445009
61	416	has	-0.478267
58	42	that	-0.486555
123	67	very	-0.496115
98	135	on	-0.504522
120	42	that	-0.509855
66	5	t	-0.582757
63	33	and	-0.611218
55	6970	originality	-0.614917
79	320	faith	-0.623217
76	4371	sentimental	-0.642782
31	33	and	-0.660219
125	33	and	-0.665963
43	3915	clever	-0.685685
13	685	still	-0.704073
22	145	as	-0.730772
56	33	and	-0.73972
80	33	and	-0.747078
35	3954	bruce	-0.748079
39	1887	actually	-0.751646
42	33	and	-0.769982
106	282	its	-0.780439
29	1	<unk>	-0.802655
71	152	s	-0.865443
116	595	two	-0.874919
32	282	its	-0.877561
53	118	near	-0.885684
114	5605	mixing	-0.942433
126	9024	dry	-1.1975
51	386	comes	-1.27969
27	2746	amazing	-2.18578
