feature_idx,token_id,shap_value
0,31,0.277813
1,204,-0.081454
2,3884,-0.490368
3,41,-0.403299
4,42,-0.602233
5,31,0.184525
6,7723,0.942961
7,41,-0.355455
8,82,-0.161262
9,3355,-1.42777
10,18,0.168055
11,31,0.151245
12,197,2.07629
13,3884,-0.426124
14,41,-0.426978
15,42,-0.478643
16,4,0.563423
17,152,-0.81466
18,716,-2.13834
19,176,-0.210884
20,16151,-0.727105
21,16152,1.16234
22,4,0.479995
23,152,-0.815862
24,7331,0.624483
25,667,0.0593392
26,18,0.155321
27,370,-0.374702
28,5943,0.96454
29,195,1.24643
30,145,-0.612638
31,23,0.60378
32,651,-0.317866
33,1,-0.922561
34,103,-0.552435
35,268,0.627487
36,17444,-0.0976933
37,339,-0.934101
38,47,-0.0988621
39,14,-0.271643
40,700,-0.140328
41,5799,-0.52782
42,906,-0.440732
43,27176,1.8925
44,368,-0.490919
45,31,0.142392
46,2490,-1.46831
47,33,-0.519607
48,1186,-0.222141
49,8608,-0.177324
50,167,-0.352098
51,14,-0.25681
52,341,0.0926908
53,18,0.178215
54,7,0.0449979
55,8,0.573218
56,102,0.0828259
57,12405,0.564576
58,14,-0.262324
59,31,0.136797
60,19078,0.704004
61,4,0.419489
62,6241,0.0307556
63,41,-0.297276
64,651,-0.329897
65,201,0.701204
66,176,-0.244506
67,16151,-0.579143
68,4,0.41622
69,5951,-0.941521
70,18,0.164821
71,31,0.121017
72,7728,0.0637034
73,22979,-0.464797
74,4713,-0.325504
75,14,-0.285193
76,33,-0.54606
77,167,-0.29252
78,1996,-0.19215
79,11,-0.00282332
80,17530,0.928411
81,14,-0.261857
82,2332,-1.1682
83,258,0.705256
84,47,-0.0968401
85,4,0.38923
86,152,-0.829753
87,9,0.183222
88,5327,-0.302885
89,18,0.15435
90,16151,-0.665569
91,14,-0.279273
92,1972,-0.336643
93,39,0.315576
94,544,0.267881
95,31,0.113988
96,5433,-0.160894
97,41,-0.326602
98,80,0.398051
99,14,-0.275562
100,7897,1.75374
101,23,0.589026
102,1088,0.684046
103,783,0.535602
104,31,0.124465
105,14283,1.09713
106,33,-0.55443
107,7897,1.43043
108,195,1.21796
109,82,-0.0612144
110,31,0.139434
111,7728,0.0609967
112,4,0.463113
113,152,-0.73447
114,7670,0.489477
115,18,0.171695
116,2,0.168665
117,4,0.40221
118,1230,0.237683
119,79,-0.687716
120,222,-0.0777222
121,717,1.20063
122,222,-0.0999068
123,1,-0.767324
124,370,-0.305829
125,41,-0.317783
126,712,-0.740003
127,8002,-0.362504
