feature_idx,token_id,shap_value
0,442,0.486228
1,4,0.728335
2,5,-0.706583
3,70,-0.578795
4,1537,-0.717872
5,747,-0.579636
6,4354,0.237349
7,199,1.28671
8,703,0.178162
9,384,-0.474967
10,14,-0.385257
11,42,-0.524748
12,4,0.552822
13,152,-1.10306
14,716,-2.24849
15,18,0.125073
16,18,0.0969192
17,3052,0.801508
18,11,-0.149077
19,31,0.220973
20,329,0.694625
21,82,-0.220366
22,70,-0.394076
23,71,0.00316215
24,19,0.607416
25,2321,1.47736
26,248,0.400948
27,744,0.302479
28,82,-0.297943
29,31,0.190971
30,387,-0.415703
31,2197,-1.25696
32,18,0.1005
33,39,0.393228
34,4,0.427624
35,152,-0.902269
36,31,0.245518
37,1992,0.255578
38,82,-0.237295
39,16253,0.260992
40,2292,0.739774
41,14,-0.26898
42,310,-0.483449
43,601,-0.452738
44,1917,-0.763428
45,199,1.058
46,41,-0.372022
47,47,-0.205724
48,222,-0.272591
49,31,0.179639
50,678,1.25434
51,11,-0.075783
52,31,0.251114
53,1628,-1.13731
54,347,0.0195238
55,2750,-0.841624
56,4,0.420226
57,5,-0.576309
58,1065,0.355287
59,31,0.201779
60,26722,0.629861
61,199,1.04566
62,154,0.072423
63,31,0.158405
64,18017,-0.451568
65,488,1.18451
66,258,0.584331
67,11,-0.0790768
68,4993,-0.104276
69,199,1.02781
70,131,0.292549
71,1459,0.145017
72,677,-0.799099
73,135,-0.3538
74,538,-0.142935
75,4322,-0.422731
76,9,0.0143463
77,3777,-0.448035
78,1714,-0.642725
79,11,-0.0555673
80,15664,1.14247
81,14,-0.246597
82,33,-0.704153
83,3966,0.250607
84,622,1.28598
85,4,0.331727
86,781,-0.346992
87,431,-1.07151
88,70,-0.401421
89,2490,-1.34024
90,2321,1.45797
91,199,0.929272
92,2459,0.403695
93,1088,0.438117
94,14,-0.268985
95,222,-0.270955
96,1928,1.3269
97,347,0.00339449
98,416,-0.521877
99,3531,0.84996
100,783,0.662133
101,31,0.181758
102,73,-0.331816
103,1430,0.665993
104,2197,-1.33821
105,14,-0.262481
106,70,-0.430252
107,88,0.117906
108,122,0.626643
109,124,0.405939
110,2676,1.61827
111,18,0.123429
112,2,0.0989418
113,407,-0.0823371
114,7,0.0559916
115,880,-0.00964778
116,47,-0.262913
117,272,0.891247
118,1188,0.270991
119,31,0.188209
120,4,0.334039
121,1,-0.725269
122,42,-0.508469
123,880,-0.0324452
124,303,1.16376
125,1825,-1.57943
126,438,-0.744659
127,4,0.372777
