sample=216 explainer=permutation target=0 sample_size=128
detokenized_full_text: the good news is that the circus is in town . the bad news is that ' s right over bugs bunny ' s underground home . he wakes up as his place <unk> like an earthquake hit it , when workers pound stakes into the ground and elephants stomp by , etc . to be more specific , the lions ' cage is place exactly over bugs ' hole . the lion sniffs food , and by process of elimination , figures out it ' s a rabbit . bugs , curious what all the racket is about , winds his way through the tunnel and winds up in the lion ' s mouth . i ' ll say for thing for <unk> he is totally fearless
idx	token_id	token_str	shap_value
0	31	the	-0.0003789961338043213
1	204	good	-0.5815785229206085
2	3884	news	-0.09452824294567108
3	41	is	-0.342319555580616
4	42	that	-0.2669495791196823
5	31	the	0.07375746965408325
6	7723	circus	0.39346766471862793
7	41	is	-0.30782246589660645
8	82	in	0.05505245923995972
9	3355	town	-1.1913981437683105
10	18	.	0.185266375541687
11	31	the	0.022368133068084717
12	197	bad	7.490855842828751
13	3884	news	-0.1833406686782837
14	41	is	-0.11604329943656921
15	42	that	-0.2748004198074341
16	4	'	0.256184458732605
17	152	s	-0.6952615976333618
18	716	right	-0.983456127345562
19	176	over	-0.08497148752212524
20	16151	bugs	-0.4772132635116577
21	16152	bunny	0.965525209903717
22	4	'	0.36099302768707275
23	152	s	-0.8768413364887238
24	7331	underground	0.3152216225862503
25	667	home	0.06078916788101196
26	18	.	0.11028257012367249
27	370	he	-0.19938713312149048
28	5943	wakes	0.4862503409385681
29	195	up	1.3288471698760986
30	145	as	-0.22245505452156067
31	23	his	0.5810158252716064
32	651	place	-0.12511414289474487
33	1	<unk>	-0.36671142652630806
34	103	like	-0.190032497048378
35	268	an	0.3125423714518547
36	17444	earthquake	-0.009219169616699219
37	339	hit	-0.8631957173347473
38	47	it	0.027914345264434814
39	14	,	-0.1699668914079666
40	700	when	0.023327559232711792
41	5799	workers	-0.30993330478668213
42	906	pound	-0.6862141489982605
43	27176	stakes	1.341693252325058
44	368	into	-1.4270262718200684
45	31	the	0.11613249778747559
46	2490	ground	-0.8038069307804108
47	33	and	-0.27808164805173874
48	1186	elephants	-1.6753740906715393
49	8608	stomp	-2.1990517377853394
50	167	by	-0.08453148603439331
51	14	,	-0.1172952763736248
52	341	etc	0.07842943072319031
53	18	.	0.10166271775960922
54	7	to	0.05037391185760498
55	8	be	0.3474823534488678
56	102	more	0.04803282022476196
57	12405	specific	0.5623610317707062
58	14	,	-0.261401891708374
59	31	the	0.1951838731765747
60	19078	lions	0.37292608618736267
61	4	'	0.1687721312046051
62	6241	cage	0.08767035603523254
63	41	is	-1.8891948461532593
64	651	place	-0.18971693515777588
65	201	exactly	0.6381513178348541
66	176	over	-0.07263216376304626
67	16151	bugs	-2.118372857570648
68	4	'	0.21253524720668793
69	5951	hole	-0.45378708839416504
70	18	.	0.14283499121665955
71	31	the	0.01538202166557312
72	7728	lion	0.030965864658355713
73	22979	sniffs	-0.23272353410720825
74	4713	food	-0.9143966734409332
75	14	,	-0.13615194708108902
76	33	and	-1.3560909032821655
77	167	by	-0.1770055890083313
78	1996	process	-0.9099433124065399
79	11	of	-0.07256078720092773
80	17530	elimination	0.3697258308529854
81	14	,	-0.14155402034521103
82	2332	figures	-0.5433102548122406
83	258	out	0.811830073595047
84	47	it	0.05759541690349579
85	4	'	0.2757698819041252
86	152	s	-0.734004158526659
87	9	a	0.14976202696561813
88	5327	rabbit	-0.21033268421888351
89	18	.	-1.37655770778656
90	16151	bugs	-0.40830332040786743
91	14	,	-0.13955522328615189
92	1972	curious	-0.09123700857162476
93	39	what	0.0872030258178711
94	544	all	0.3929057717323303
95	31	the	0.03319615125656128
96	5433	racket	-0.018541991710662842
97	41	is	-0.305630087852478
98	80	about	4.619296848773956
99	14	,	-0.12785249948501587
100	7897	winds	1.4341247230768204
101	23	his	0.4803299903869629
102	1088	way	0.6922333240509033
103	783	through	0.4644581004977226
104	31	the	-0.013273745775222778
105	14283	tunnel	0.5331275947391987
106	33	and	-0.31042659282684326
107	7897	winds	0.6638174429535866
108	195	up	1.0361309424042702
109	82	in	0.05644780397415161
110	31	the	-0.13170099258422852
111	7728	lion	0.023372136056423187
112	4	'	0.12747853994369507
113	152	s	-1.477959156036377
114	7670	mouth	0.2538352608680725
115	18	.	0.0784400999546051
116	2	i	0.07949504256248474
117	4	'	0.1998765468597412
118	1230	ll	0.13181042671203613
119	79	say	-0.3701758235692978
120	222	for	0.00862988829612732
121	717	thing	0.6514539122581482
122	222	for	-0.005574136972427368
123	1	<unk>	-0.36557917669415474
124	370	he	-0.14965108036994934
125	41	is	-0.2010321021080017
126	712	totally	-0.592417161911726
127	8002	fearless	-0.4771423935890198
