feature_idx,token_id,shap_value
0,18642,-0.201004
1,416,-0.479139
2,164,-0.384589
3,4010,0.32517
4,7,0.191645
5,1,-0.895409
6,473,-0.50988
7,258,0.923743
8,9,0.127688
9,2153,-0.236576
10,42,-0.469125
11,127,0.0941078
12,233,0.0719287
13,795,0.647765
14,7,0.220268
15,3608,1.98517
16,80,0.431037
17,18,0.129177
18,31,0.174438
19,202,-0.623477
20,191,1.29347
21,41,-0.257821
22,2295,1.18705
23,14,-0.175439
24,2294,-0.142046
25,41,-0.258628
26,5279,-0.499251
27,14,-0.17785
28,2847,0.781376
29,33,-0.514615
30,579,0.00237359
31,226,-0.276132
32,1088,0.665689
33,2553,0.684209
34,1327,0.279444
35,18,0.143311
36,2,0.265013
37,2082,0.0688024
38,31,0.153964
39,9830,-0.506055
40,41,-0.27781
41,7,0.158267
42,31,0.151866
43,14343,-0.368558
44,11,-0.0429075
45,1,-0.70197
46,1,-0.845953
47,82,-0.086439
48,9574,-0.35344
49,376,-0.0745902
50,509,-0.773275
51,708,-0.13279
52,208,-0.171391
53,538,0.0116163
54,88,0.255937
55,3002,0.346801
56,82,-0.0783707
57,3195,0.250997
58,18,0.1408
59,70,-0.277792
60,11964,-0.0724372
61,82,-0.0980871
62,9,0.107121
63,712,-0.477921
64,586,-0.451584
65,181,-0.335143
66,14,-0.187005
67,2,0.252427
68,122,0.692599
69,1608,0.970428
70,39,0.347727
71,9,0.105597
72,1680,-0.401086
73,71,0.115111
74,47,-0.121762
75,138,0.368651
76,19,0.783142
77,248,0.29596
78,637,0.101942
79,47,-0.063926
80,407,0.0559459
81,31,0.137178
82,208,-0.136344
83,1,-0.673503
84,1,-0.795771
85,14,-0.13373
86,1,-0.747042
87,1,-0.647247
88,33,-0.501493
89,25731,-0.0395767
90,20510,1.64577
91,18,0.140917
92,31,0.160439
93,1227,0.767639
94,183,1.15482
95,1614,0.224515
96,3928,0.510927
97,236,-0.156241
98,347,0.163945
99,4,0.287609
100,152,-0.731558
101,122,0.634254
102,204,0.0680202
103,222,-0.0326759
104,1,-0.704282
105,82,-0.0655058
106,22949,0.455561
107,1,-0.645679
108,1,-0.751333
109,254,0.442858
110,33,-0.519857
111,889,-0.332882
112,23585,0.250159
113,226,-0.206119
114,4894,-0.15514
115,14,-0.166758
116,1298,-0.551838
117,1931,-0.679964
118,8310,-0.185151
119,82,-0.0740123
120,579,0.0540281
121,18,0.150786
122,1,-0.773821
123,1,-0.708439
124,14,-0.16153
125,1,-0.687264
126,1,-0.788282
127,33,-0.488079
