sample=253
orig_idx	token_id	token_str	shap_value
40	2219	save	3.0019
102	196	case	2.04859
7	183	actors	1.51961
20	4860	dramatic	1.50301
112	197	bad	1.39103
114	5537	screenwriter	1.36597
61	12813	opportunities	1.16535
21	1998	roles	0.994946
94	1292	talent	0.933047
76	1227	current	0.922076
36	1353	while	0.887356
70	529	better	0.86185
71	1998	roles	0.850868
11	9183	graced	0.832428
111	175	too	0.794014
63	1388	win	0.7763
89	258	out	0.718517
57	258	out	0.708635
66	3245	due	0.625284
85	12357	pretentious	0.611088
27	628	making	0.60379
30	23	his	0.584242
121	4232	match	0.578545
16	631	could	0.555759
37	23	his	0.545481
59	23	his	0.504284
117	375	output	0.497229
42	12585	tiger	0.4751
125	4	'	0.397663
115	4	'	0.395787
109	4	'	0.390215
119	4	'	0.386999
12	31	the	0.367052
2	88	was	0.319892
24	126	with	0.302676
91	4525	basically	0.302272
33	126	with	0.300256
64	31	the	0.295121
5	31	the	0.291723
17	16024	effortlessly	0.285907
96	31	the	0.246446
49	88	was	0.241656
41	31	the	0.229023
99	131	or	0.226038
0	3879	jack	0.221815
93	31	the	0.218959
113	31	the	0.210215
56	2997	missed	0.181868
105	1909	particular	0.176527
18	1517	switch	0.17109
46	2	i	0.170861
44	14245	oscar-worthy	0.166209
35	18	.	0.12414
107	18	.	0.0994391
78	18	.	0.0952385
127	18	.	0.0888356
50	227	given	0.0840167
14	18	.	0.077599
90	7	to	0.0671854
62	7	to	0.0521755
22	7	to	0.0410513
67	7	to	0.0214008
51	7	to	0.019838
82	233	one	0.0038172
47	101	feel	0.00150956
123	11	of	-0.00653068
95	11	of	-0.00883262
3	233	one	-0.0132367
29	11	of	-0.0134653
77	233	one	-0.0136129
83	11	of	-0.0197942
104	233	one	-0.024939
10	1394	ever	-0.0269991
39	82	in	-0.0792096
4	11	of	-0.0793575
9	407	had	-0.117907
73	407	had	-0.118897
55	407	had	-0.120155
100	82	in	-0.12413
28	44	most	-0.141488
118	770	didn	-0.197334
6	5531	finest	-0.21211
19	376	from	-0.214822
86	149	movies	-0.219701
48	47	it	-0.221122
106	3913	member	-0.226411
108	47	it	-0.238573
15	370	he	-0.305929
54	370	he	-0.321104
103	14	,	-0.330291
31	11951	peers	-0.368794
69	14	,	-0.381053
43	41	is	-0.38267
45	14	,	-0.3929
98	14	,	-0.395932
80	41	is	-0.399165
97	181	cast	-0.405589
65	7471	award	-0.416653
26	14	,	-0.452781
79	70	this	-0.45704
87	42	that	-0.471509
120	5	t	-0.487218
58	135	on	-0.489288
101	70	this	-0.491839
75	70	this	-0.508925
124	4029	lemmon	-0.515971
53	145	as	-0.525032
122	42	that	-0.572995
72	42	that	-0.580609
34	13336	envy	-0.608484
8	42	that	-0.654416
84	977	those	-0.6788
25	1847	ease	-0.691299
1	4029	lemmon	-0.728131
13	3252	screen	-0.753054
68	476	other	-0.767196
32	438	green	-0.798119
81	582	also	-0.813583
52	363	him	-0.861605
60	476	other	-0.863936
110	152	s	-0.894079
116	152	s	-0.910126
126	152	s	-0.932115
88	386	comes	-1.34881
92	263	showcase	-1.4076
23	3948	comedic	-1.4305
38	187	performance	-1.59163
74	13282	preceded	-2.19787
