feature_idx,token_id,shap_value
0,6192,2.64981
1,553,-0.84947
2,690,-0.212994
3,14,-0.278222
4,2843,0.115099
5,1,-0.755452
6,408,0.369232
7,23,0.555178
8,274,-0.0868521
9,3588,-0.530912
10,3817,-0.138674
11,33,-0.489465
12,3587,0.576248
13,31,0.136882
14,751,0.656148
15,11,-0.0677986
16,2990,-0.663621
17,941,-0.93332
18,167,-0.31605
19,6849,0.105922
20,33,-0.57302
21,5420,1.30315
22,31,0.192764
23,1154,-0.953827
24,1876,-0.270201
25,11,-0.0600355
26,14205,0.665561
27,14,-0.220242
28,1,-0.691196
29,4,0.325634
30,152,-0.593962
31,2518,0.347628
32,18,0.0630865
33,31,0.157378
34,2518,0.394239
35,1100,0.0173593
36,473,-0.256003
37,7185,0.309293
38,6632,-0.644142
39,7,0.148007
40,31,0.138412
41,4121,-0.437273
42,11,-0.0966724
43,1525,0.017575
44,33,-0.518151
45,10217,-1.21542
46,9,0.12689
47,67,-0.271148
48,5781,0.0850348
49,6278,-0.568676
50,222,-0.109052
51,282,-0.473652
52,6970,-0.407291
53,33,-0.402395
54,122,0.616392
55,1328,-0.758676
56,2638,-0.598097
57,18,0.091602
58,677,-0.542627
59,5888,0.779199
60,91,-0.387118
61,7,0.125901
62,4404,-0.831145
63,2182,0.499627
64,18,0.0760225
65,1,-0.573017
66,18,0.0759261
67,1124,-0.530666
68,199,1.05684
69,1,-0.615518
70,2,0.172272
71,3387,-0.14506
72,574,0.173576
73,373,-0.999218
74,14,-0.263493
75,6192,1.57135
76,553,-0.544685
77,565,-0.204114
78,14,-0.199342
79,47,-0.0833617
80,210,-0.193248
81,7,0.153185
82,331,-0.928348
83,42,-0.229257
84,31,0.148914
85,686,1.05717
86,16471,0.0588528
87,416,-0.221114
88,248,0.377782
89,1671,1.25356
90,7,0.155756
91,31,0.112729
92,615,-0.544479
93,71,0.103713
94,2149,-0.107407
95,11,-0.0545494
96,31,0.172686
97,2518,0.342094
98,18,0.0999951
99,1928,1.0019
100,1375,0.689502
101,404,0.101314
102,16098,-0.175595
103,1,-0.537862
104,1124,-0.581333
105,226,-0.176081
106,310,-0.297777
107,628,0.49474
108,70,-0.241383
109,199,1.02394
110,33,-0.455184
111,370,-0.230989
112,25080,0.685007
113,1,-0.522216
114,2,0.180751
115,3387,-0.199437
116,574,0.160921
117,1107,1.50801
118,14,-0.271172
119,42,-0.216292
120,3996,0.126426
121,442,0.291635
122,4,0.290378
123,5,-0.281006
124,4564,0.116421
125,47,-0.14029
126,15,-0.0941228
127,487,-0.0954773
