feature_idx,token_id,shap_value
0,36,-1.33352
1,574,0.331986
2,476,-0.918329
3,78,0.935796
4,347,0.173011
5,19,0.785294
6,1887,-0.869593
7,1065,0.561299
8,70,-0.356886
9,253,-0.72693
10,574,0.228251
11,47,-0.257991
12,41,-0.377744
13,31,0.26532
14,9176,-1.71842
15,9324,-1.48081
16,2,0.3093
17,19,0.772101
18,1394,0.0202524
19,1065,0.506032
20,14,-0.295294
21,57,0.858747
22,44,-0.00858015
23,78,0.656705
24,19,0.780348
25,970,0.61591
26,2137,-0.288962
27,80,0.374809
28,47,-0.317424
29,18,0.00763663
30,47,-0.249983
31,41,-0.305395
32,122,0.840685
33,3815,-2.0806
34,18,0.00136651
35,4,0.381319
36,33,-0.635703
37,26,-0.00721366
38,1,-0.772001
39,599,-0.545698
40,562,0.404989
41,7,0.112485
42,1747,0.640449
43,23,0.590286
44,13628,0.00194699
45,12305,1.1849
46,33,-0.724561
47,1459,0.356471
48,233,0.0889
49,3138,-0.36388
50,14,-0.260181
51,370,-0.349933
52,599,-0.519864
53,2219,2.7324
54,31,0.205275
55,289,-0.698711
56,18,0.0208231
57,18,0.0020295
58,18,-0.0105722
59,18,0.0233737
60,131,0.432672
61,1459,0.359928
62,17,0.572708
63,4,0.331447
64,18,0.0483567
65,1,-0.71089
66,122,0.780888
67,120,-0.103455
68,68,-0.6093
69,2742,-0.824797
70,82,-0.127303
71,47,-0.219869
72,4,0.410379
73,33,-0.638891
74,26,0.0635083
75,370,-0.370851
76,599,-0.593231
77,1747,0.470607
78,2328,1.44084
79,31,0.174013
80,3486,0.52659
81,941,-1.19999
82,18,-0.0231403
83,18,0.0289186
84,18,0.0223296
85,15,-0.165587
86,370,-0.381066
87,416,-0.31042
88,127,0.108675
89,166,0.261025
90,503,-0.403564
91,23,0.543439
92,16130,-0.413399
93,226,-0.266633
94,12052,-0.383824
95,236,-0.193496
96,1975,0.589012
97,1975,0.458004
98,1975,0.506729
99,254,0.578396
100,4,0.44516
101,33,-0.610785
102,120,-0.0833709
103,11,-0.0980102
104,31,0.191422
105,8310,-0.221881
106,42,-0.335436
107,370,-0.3026
108,14201,-0.738135
109,422,0.953113
110,82,-0.117831
111,23,0.530583
112,115,-0.793185
113,1,-0.665514
114,14,-0.266555
115,4,0.342901
116,298,-0.34651
117,2,0.238022
118,407,0.0113612
119,9,0.196106
120,67,-0.36214
121,6614,-0.410359
122,172,0.576332
123,18,0.0268459
124,2,0.255905
125,4010,0.28187
126,7,0.170365
127,123,-0.0797706
