sample=36
orig_idx	token_id	token_str	shap_value
64	560	actor	2.59532
28	1343	plot	1.96491
82	197	bad	1.78594
112	1817	dozen	1.66693
122	10744	wynn	1.6539
107	1343	plot	1.50811
69	4860	dramatic	1.47386
38	4680	hired	1.33253
103	1832	anything	1.21766
45	4067	falls	1.14052
70	1998	roles	1.04106
94	342	part	1.01351
90	330	problem	0.997746
17	258	out	0.973087
20	1115	sense	0.963692
68	1050	heavily	0.942769
87	342	part	0.928387
62	268	an	0.884197
114	93	characters	0.703052
73	751	hero	0.654944
4	1724	bought	0.621705
2	4	'	0.603145
76	8405	rat	0.582034
9	21	watched	0.517542
96	4	'	0.500455
115	1302	come	0.449546
58	1924	usually	0.433942
85	2274	thoroughly	0.413402
113	13361	quirky	0.412902
125	4	'	0.389532
117	796	go	0.388118
81	17	not	0.373116
79	4	'	0.345402
1	2	i	0.312521
5	31	the	0.287219
15	2	i	0.276666
8	2	i	0.275093
106	31	the	0.225646
89	31	the	0.219226
27	31	the	0.20206
93	31	the	0.201554
104	1647	else	0.176046
37	347	who	0.170993
66	227	given	0.154138
110	18	.	0.153212
121	10743	keenan	0.149992
105	18	.	0.142566
19	9	a	0.142181
88	18	.	0.13931
77	18	.	0.128763
33	9	a	0.124836
42	9	a	0.118188
16	154	did	0.117895
111	9	a	0.115232
52	18	.	0.1138
26	18	.	0.112888
55	18	.	0.112118
23	7	to	0.0724861
67	7	to	0.0605377
36	19157	novelist	0.0452395
119	44	most	-0.0367643
101	2600	neither	-0.0887896
21	11	of	-0.0888616
60	11	of	-0.0917164
18	11	of	-0.125451
127	871	friend	-0.141372
12	11	of	-0.141593
83	82	in	-0.156397
31	10328	douglas	-0.165766
54	10286	ensue	-0.173449
124	10328	douglas	-0.189327
95	463	isn	-0.192619
56	10328	douglas	-0.194977
51	708	her	-0.19965
118	1889	--	-0.209137
46	82	in	-0.215479
98	652	particularly	-0.234323
35	73	first	-0.269038
108	18192	rambles	-0.272041
44	14	,	-0.281918
71	14	,	-0.282161
11	228	much	-0.285405
3	781	d	-0.299861
91	41	is	-0.30945
65	14	,	-0.31196
57	41	is	-0.322798
48	14	,	-0.326256
40	3138	day	-0.331164
7	14	,	-0.336161
109	135	on	-0.338144
78	370	he	-0.35135
74	14	,	-0.352813
84	70	this	-0.389124
59	947	thought	-0.408926
102	41	is	-0.409503
29	416	has	-0.438306
13	70	this	-0.46778
97	5	t	-0.499516
92	42	that	-0.512283
123	145	as	-0.539091
0	503	since	-0.587792
61	145	as	-0.596691
116	33	and	-0.624509
24	83	my	-0.62668
49	33	and	-0.641741
41	145	as	-0.654819
32	145	as	-0.679897
6	493	dvd	-0.686018
10	145	as	-0.694836
14	145	as	-0.703802
100	33	and	-0.713118
75	1082	sometimes	-0.761458
72	1082	sometimes	-0.812866
39	1	<unk>	-0.84362
63	3267	intense	-0.863237
120	20205	prominently	-0.869152
34	2555	successful	-0.92122
80	152	s	-0.922095
53	28294	complications	-0.936475
126	152	s	-0.959332
50	3484	marries	-0.982464
25	22483	wallet	-1.00582
22	1	<unk>	-1.02553
99	3033	comic	-1.03833
43	7154	secretary	-1.09382
86	3033	comic	-1.09965
47	820	love	-1.45086
30	2178	kirk	-1.64064
