sample=98 explainer=permutation target=0 sample_size=128
detokenized_full_text: norman wisdom ' s final starring vehicle was a departure from his previous outings  bringing his <unk> <unk> <unk> , this being a product of the swinging sixties ! the end result is an uneasy and occasionally embarrassing comedy which mixes the star ' s typical slapstick ( and sentimentality ) with mild sexuality and even <unk> satire the plot has to do with an executive on a trip for a banking <unk> falling for teenager sally <unk> ( who doesn ' t mind getting involved with him but doesn ' t take their relationship all that seriously either ) sarah atkinson appears as <unk> ' s friend who warns norman of her fickle character . the film is nowhere near as bad as leonard maltin '
idx	token_id	token_str	shap_value
0	7965	norman	-1.9061414003372192
1	10920	wisdom	0.06484544277191162
2	4	'	0.14528417587280273
3	152	s	-0.34081727266311646
4	250	final	0.06829321384429932
5	4450	starring	0.052121877670288086
6	1473	vehicle	-0.04494643211364746
7	88	was	0.10418462753295898
8	9	a	0.09863400459289551
9	2055	departure	-0.024529218673706055
10	376	from	-0.12215983867645264
11	23	his	1.875444233417511
12	4180	previous	0.3117845058441162
13	18474	outings	-0.2939721345901489
14	5808		1.0610889196395874
15	6381	bringing	0.7008354663848877
16	23	his	0.9413436651229858
17	1	<unk>	-0.2167285680770874
18	1	<unk>	-0.3202422857284546
19	1	<unk>	-0.2778894901275635
20	14	,	-0.08248305320739746
21	70	this	-0.10767444968223572
22	943	being	-0.028628110885620117
23	9	a	0.11067754030227661
24	648	product	-0.546600341796875
25	11	of	-0.14806663990020752
26	31	the	0.011927127838134766
27	5699	swinging	-0.33254651725292206
28	5233	sixties	0.22516369819641113
29	574	!	0.07544839382171631
30	31	the	0.6685958057641983
31	119	end	-0.06589436531066895
32	1091	result	0.03813052177429199
33	41	is	-0.09749090671539307
34	268	an	0.5991682708263397
35	17276	uneasy	-0.02067112922668457
36	33	and	-5.0893219113349915
37	5642	occasionally	-0.02964186668395996
38	327	embarrassing	2.4151687622070312
39	1525	comedy	0.28484049439430237
40	209	which	0.29527580738067627
41	7732	mixes	-0.06707119941711426
42	31	the	0.3036015033721924
43	1429	star	-0.038110390305519104
44	4	'	0.14806747436523438
45	152	s	-0.16779565811157227
46	3256	typical	0.026999592781066895
47	9089	slapstick	-0.6109330207109451
48	236	(	-0.07390829920768738
49	33	and	-0.39921820163726807
50	6330	sentimentality	-0.3411461114883423
51	254	)	0.24672341346740723
52	126	with	0.10568737983703613
53	1854	mild	0.013749361038208008
54	8204	sexuality	0.4883873462677002
55	33	and	-0.18815326690673828
56	970	even	0.6337323933839798
57	1	<unk>	-1.1667210757732391
58	9756	satire	-0.4478853940963745
59	31	the	0.1009986400604248
60	1343	plot	0.5781763792037964
61	416	has	-0.09602129459381104
62	7	to	-0.03579592704772949
63	76	do	0.280295729637146
64	126	with	0.6525023579597473
65	268	an	0.16951434314250946
66	4681	executive	0.20036661624908447
67	135	on	-0.2502286434173584
68	9	a	0.07636058330535889
69	1448	trip	0.020205974578857422
70	222	for	-0.5922628790140152
71	9	a	0.09523272514343262
72	27240	banking	0.9876701831817627
73	1	<unk>	-0.293798565864563
74	1833	falling	-0.09540712833404541
75	222	for	-0.060942649841308594
76	2568	teenager	-0.11684286594390869
77	18736	sally	-4.8932889103889465
78	1	<unk>	-0.3648492097854614
79	236	(	-0.085316002368927
80	347	who	0.012694492936134338
81	442	doesn	0.6984230168163776
82	4	'	0.07381081581115723
83	5	t	-0.14934775233268738
84	985	mind	0.10921543836593628
85	338	getting	-0.13299107551574707
86	6147	involved	0.18682408332824707
87	126	with	0.09049510955810547
88	363	him	-1.521599918603897
89	57	but	0.7445176988840103
90	442	doesn	0.14052975177764893
91	4	'	0.19521188735961914
92	5	t	-0.27302467823028564
93	733	take	-0.18433630466461182
94	837	their	-0.07514607906341553
95	1118	relationship	0.1837020367383957
96	544	all	0.11134755611419678
97	42	that	-2.660115957260132
98	3315	seriously	0.228155255317688
99	2459	either	0.26356041431427
100	254	)	0.16396045684814453
101	5579	sarah	-0.09766089916229248
102	13130	atkinson	-0.5324733443558216
103	452	appears	0.23651063442230225
104	145	as	-0.22954046726226807
105	1	<unk>	-0.6469227075576782
106	4	'	3.527917265892029
107	152	s	-0.33746254444122314
108	871	friend	-0.019433259963989258
109	347	who	0.8828404545783997
110	16093	warns	-0.14251089096069336
111	7965	norman	-0.5569235682487488
112	11	of	-0.08127915859222412
113	708	her	-0.38544702529907227
114	14506	fickle	0.0032083988189697266
115	98	character	0.3000597916543484
116	18	.	0.07541506364941597
117	31	the	0.10294133424758911
118	63	film	0.19637060165405273
119	41	is	-0.26163314282894135
120	1532	nowhere	0.9145299196243286
121	118	near	-0.1408935785293579
122	145	as	-0.09636366367340088
123	197	bad	2.0102227330207825
124	145	as	-0.6311483979225159
125	6513	leonard	-0.11015093326568604
126	26020	maltin	-0.08751857280731201
127	4	'	0.030109286308288574
