sample=95
orig_idx	token_id	token_str	shap_value
88	10020	reflects	1.85859
17	183	actors	1.11004
50	6174	props	0.87031
108	2450	leads	0.828851
127	258	out	0.663995
64	93	characters	0.62925
118	122	just	0.620538
90	26791	constraints	0.561631
3	5135	factor	0.511262
29	2459	either	0.490025
77	23	his	0.479761
40	634	entire	0.41336
72	4	'	0.398353
13	17	not	0.387686
112	2113	use	0.367554
21	4	'	0.347181
126	4581	flesh	0.345014
2	9122	attractive	0.344931
76	611	us	0.288505
0	31	the	0.267891
14	31	the	0.264165
54	544	all	0.260212
101	126	with	0.228383
62	31	the	0.22132
104	1118	relationship	0.209845
82	31	the	0.19517
10	9	a	0.195113
46	31	the	0.185741
102	31	the	0.175798
123	101	feel	0.171902
16	1098	lead	0.166644
47	7776	lighting	0.163559
36	31	the	0.162407
94	31	the	0.155152
56	7	to	0.151305
106	31	the	0.150303
43	31	the	0.149978
110	31	the	0.146701
121	3017	amount	0.146381
66	9	a	0.144344
89	31	the	0.144143
116	31	the	0.142613
41	71	movie	0.137166
39	31	the	0.136061
57	31	the	0.130612
49	31	the	0.12976
109	18	.	0.126092
53	18	.	0.118032
125	7	to	0.11547
42	18	.	0.115317
65	18	.	0.11435
119	31	the	0.109849
18	18	.	0.109711
51	18	.	0.100655
52	18	.	0.100063
31	7	to	0.0977008
30	18	.	0.093491
55	252	add	0.0604318
124	2541	needed	0.0523205
1	44	most	0.0431141
25	579	acting	0.0352072
74	10387	cigarette	0.0276445
99	4183	ties	0.0090906
58	2520	mood	-0.00465649
59	222	for	-0.00801695
105	11	of	-0.0118546
79	11	of	-0.0194007
113	11	of	-0.0311127
91	11	of	-0.0324284
86	11	of	-0.0345369
68	11	of	-0.0375305
9	11	of	-0.0389077
19	47	it	-0.0390921
100	82	in	-0.0412373
96	11	of	-0.0432281
70	376	from	-0.0457654
122	11	of	-0.0535461
63	1119	main	-0.0664729
38	11	of	-0.0671154
34	47	it	-0.0876906
20	463	isn	-0.0878485
6	82	in	-0.116835
44	2589	settings	-0.122263
80	985	mind	-0.139529
93	14	,	-0.144717
117	63	film	-0.170318
45	14	,	-0.183662
81	14	,	-0.19233
48	14	,	-0.197225
22	5	t	-0.197451
35	41	is	-0.206795
33	14	,	-0.216398
11	63	film	-0.22474
7	70	this	-0.253201
23	837	their	-0.272308
4	42	that	-0.273447
107	595	two	-0.299014
12	41	is	-0.306865
24	5279	outstanding	-0.355623
73	152	s	-0.370952
115	1955	gives	-0.384352
61	790	between	-0.387204
103	1	<unk>	-0.417449
71	1	<unk>	-0.417451
67	1	<unk>	-0.425718
87	1	<unk>	-0.426894
85	1	<unk>	-0.430545
97	1	<unk>	-0.454096
78	5060	state	-0.457658
83	1	<unk>	-0.45972
95	8991	ruins	-0.460014
75	894	tells	-0.496847
84	1	<unk>	-0.510978
92	1	<unk>	-0.515348
37	1	<unk>	-0.537299
26	33	and	-0.545328
114	1	<unk>	-0.558454
27	1	<unk>	-0.56006
111	1296	excellent	-0.569337
98	1	<unk>	-0.598738
69	3874	smoke	-0.664345
28	4729	chemistry	-0.66963
5	6473	lies	-0.825733
32	331	me	-0.85988
60	820	love	-0.880828
15	58	beautiful	-1.00932
120	716	right	-1.01045
8	2895	masterpiece	-1.38675
