feature_idx,token_id,shap_value
0,637,0.178798
1,310,-0.53318
2,103,-0.593199
3,17184,1.76649
4,131,0.346531
5,17,0.526719
6,14,-0.292054
7,70,-0.39704
8,71,0.0710079
9,41,-0.342251
10,3815,-2.18754
11,574,0.148287
12,574,0.201759
13,2,0.344139
14,16,0.33626
15,9,0.148158
16,17184,1.57398
17,10,0.0423075
18,33,-0.67118
19,154,0.101775
20,321,-0.926784
21,70,-0.346248
22,82,-0.144557
23,31,0.157901
24,3186,-0.677472
25,90,-0.431702
26,31,0.208338
27,552,-0.714479
28,11,-0.126332
29,282,-0.727725
30,1228,0.0995727
31,18,0.102774
32,156,-0.115037
33,14,-0.234187
34,176,-0.2667
35,552,-0.65945
36,47,-0.133964
37,416,-0.371975
38,17,0.450917
39,1052,0.266522
40,282,-0.825853
41,15046,0.736476
42,33,-0.639068
43,1328,-1.08677
44,2638,-0.727637
45,18,0.078704
46,936,0.274063
47,158,0.715877
48,226,-0.358404
49,120,-0.126087
50,197,1.52579
51,54,0.11113
52,851,-0.211997
53,3744,1.03468
54,579,0.0508446
55,57,0.744072
56,31,0.149401
57,259,0.315049
58,63,-0.412026
59,41,-0.267753
60,122,0.720382
61,9,0.110517
62,14450,0.167109
63,1525,-0.00585547
64,126,0.372585
65,17184,1.20481
66,1887,-0.751622
67,3802,-0.550062
68,31,0.116376
69,259,0.338153
70,63,-0.408271
71,126,0.315719
72,165,-0.920702
73,12085,0.627428
74,18,0.0871396
75,450,0.0683983
76,41,-0.289583
77,1838,-0.382809
78,14,-0.186546
79,343,0.550563
80,14,-0.193779
81,33,-0.590302
82,41,-0.331815
83,31,0.121577
84,20,0.775064
85,3948,-1.10875
86,1257,0.678697
87,11,-0.0762335
88,708,-0.151428
89,71,0.0647996
90,3348,-0.656488
91,18,0.0804421
92,17184,1.33527
93,1924,0.37031
94,122,0.661182
95,1454,-0.977727
96,4,0.424819
97,419,0.598327
98,4,0.390587
99,82,-0.124438
100,1998,1.06516
101,57,0.724164
102,333,1.1919
103,708,-0.129944
104,145,-0.528729
105,1,-0.732223
106,1,-0.799839
107,82,-0.140596
108,70,-0.332814
109,63,-0.366282
110,14,-0.198402
111,450,0.0866042
112,124,0.640038
113,210,-0.248317
114,103,-0.461238
115,2017,0.341844
116,1647,0.0616044
117,222,-0.0686995
118,2891,-0.571284
119,18,0.07737
120,11,-0.100199
121,440,-0.289823
122,31,0.111092
123,63,-0.413762
124,41,-0.305527
125,1842,0.311579
126,167,-0.318659
127,4058,-0.209475
