feature_idx,token_id,shap_value
0,2771,0.893195
1,1,-1.1775
2,14,-0.402897
3,347,0.106442
4,1454,-1.54875
5,1,-0.980137
6,82,-0.275229
7,70,-0.385041
8,387,-0.417619
9,63,-0.556144
10,14,-0.408153
11,416,-0.381579
12,7,0.127363
13,8,0.692225
14,31,0.247878
15,14663,-0.211937
16,717,1.51704
17,135,-0.330878
18,595,-0.828633
19,436,0.63523
20,1394,0.0550098
21,18,0.155395
22,4563,-1.30796
23,18,0.146787
24,57,0.873286
25,70,-0.30491
26,63,-0.562001
27,41,-0.35614
28,9,0.204728
29,8200,-0.0813182
30,15169,0.326318
31,11,-0.102873
32,31,0.207656
33,1,-0.873108
34,202,-0.898931
35,18,0.138762
36,122,0.784919
37,103,-0.523513
38,6597,1.14815
39,14,-0.341079
40,70,-0.390359
41,63,-0.516562
42,416,-0.42038
43,207,1.57398
44,7,0.063517
45,76,0.879544
46,126,0.425623
47,31,0.181936
48,208,-0.313172
49,202,-0.788413
50,18,0.135161
51,11620,0.652535
52,18,0.127736
53,39,0.318859
54,445,0.0765709
55,47,-0.207623
56,117,0.804376
57,7909,0.671141
58,41,-0.348645
59,42,-0.382769
60,622,1.61612
61,1887,-0.682128
62,11572,1.16358
63,9,0.150547
64,1477,0.421328
65,98,0.552968
66,122,0.799455
67,26,-0.0124079
68,78,0.660103
69,631,0.530047
70,3688,0.0274502
71,363,-0.737107
72,14,-0.367211
73,628,0.675591
74,363,-0.887175
75,145,-0.520345
76,7168,2.75617
77,33,-0.558431
78,206,0.755533
79,145,-0.505961
80,179,0.840722
81,98,0.507891
82,82,-0.230229
83,31,0.16496
84,3809,-1.49543
85,11,-0.101124
86,387,-0.320257
87,131,0.402383
88,318,-0.670207
89,18,0.144261
90,70,-0.36122
91,41,-0.329978
92,1,-0.769202
93,7909,0.629478
94,503,-0.431794
95,1,-0.749547
96,601,-0.424361
97,19,0.662636
98,407,0.00109795
99,9,0.169184
100,1362,0.201793
101,14,-0.29324
102,503,-0.445668
103,42,-0.355746
104,88,0.242446
105,31,0.154842
106,4583,0.704666
107,11,-0.0916698
108,977,-0.677363
109,1,-0.779818
110,825,0.922387
111,14,-0.301927
112,57,0.869546
113,370,-0.36922
114,582,-0.933472
115,407,0.0266654
116,90,-0.401431
117,464,-0.2577
118,9,0.162075
119,1817,1.34029
120,3163,1.16076
121,5005,0.410338
122,18,0.103402
123,26,0.0313083
124,47,-0.247179
125,41,-0.345092
126,3241,-0.591648
127,42,-0.46337
