sample=129 explainer=permutation target=0 sample_size=128
detokenized_full_text: is the cannes <unk> remarkably esoteric , or is that we americans are so callous and cynical that we never bother to read between the lines anymore ? be that as it may , with plenty of careful analyzing , <unk> <unk> at no point seems to live up to the hyped controversy it supposedly brought to cannes in 2005 , a <unk> drab and aimless movie that rather lives up to it ' s glum american <unk> ( low profile ) . building on familiar themes of <unk> angst and subsequent sexual liberation ( kind of ) , admittedly it ' s a film not without it ' s <unk> interests . it starts out with a grabber , as a haunting shot of a desolate <unk>
idx	token_id	token_str	shap_value
0	41	is	-0.36271610856056213
1	31	the	0.029189467430114746
2	22001	cannes	-0.11339271068572998
3	1	<unk>	-0.1646871566772461
4	4423	remarkably	-0.1779719889163971
5	9749	esoteric	2.0471444129943848
6	14	,	-0.08136796951293945
7	131	or	1.0302862524986267
8	41	is	-0.06820487976074219
9	42	that	-0.07664239406585693
10	780	we	-0.8686448335647583
11	1628	americans	-0.20699787139892578
12	226	are	-0.2243163175880909
13	26	so	0.0321657657623291
14	23225	callous	-0.22633647918701172
15	33	and	-0.42603062093257904
16	4896	cynical	-0.07486569881439209
17	42	that	-0.6675648838281631
18	780	we	-1.0176275968551636
19	396	never	-0.07177960872650146
20	5406	bother	0.322238564491272
21	7	to	0.035225749015808105
22	2028	read	-0.1564234495162964
23	790	between	-4.903933763504028
24	31	the	0.016733288764953613
25	54	lines	0.3787863403558731
26	8045	anymore	-0.051139235496520996
27	199	?	0.43690693378448486
28	8	be	0.17195284366607666
29	42	that	0.0012006759643554688
30	145	as	-0.12992513179779053
31	47	it	-0.2980169206857681
32	601	may	-0.05002021789550781
33	14	,	-0.27989327907562256
34	126	with	0.41271084547042847
35	720	plenty	-0.0732189416885376
36	11	of	-0.0329899787902832
37	1633	careful	0.7094340473413467
38	24651	analyzing	0.23124182224273682
39	14	,	-0.13684988021850586
40	1	<unk>	-0.6314601898193359
41	1	<unk>	-0.18154442310333252
42	90	at	-0.07984054088592529
43	127	no	0.08447182178497314
44	1992	point	0.2283892035484314
45	210	seems	-0.2734311819076538
46	7	to	0.03286137804389
47	148	live	0.7592114210128784
48	195	up	0.4477158188819885
49	7	to	-0.07017865404486656
50	31	the	0.9663147926330566
51	7531	hyped	0.1905108392238617
52	19250	controversy	-0.003041863441467285
53	47	it	-0.3580383360385895
54	4560	supposedly	-0.22111213207244873
55	4455	brought	-0.1500988006591797
56	7	to	0.04327654838562012
57	22001	cannes	-0.5335310250520706
58	82	in	-1.0522084385156631
59	13432	2005	-0.521986722946167
60	14	,	-0.0681382417678833
61	9	a	0.01599109172821045
62	1	<unk>	-0.1376044750213623
63	5039	drab	-0.6167626678943634
64	33	and	-0.5825185775756836
65	12340	aimless	-0.11927306652069092
66	71	movie	0.06662774085998535
67	42	that	-0.04844486713409424
68	608	rather	1.8113719299435616
69	3789	lives	-0.11530280113220215
70	195	up	0.3335369825363159
71	7	to	-0.01950472593307495
72	47	it	-0.016498923301696777
73	4	'	1.7268422842025757
74	152	s	-0.13968276977539062
75	23397	glum	0.41148412227630615
76	409	american	0.02869725227355957
77	1	<unk>	-0.16285955905914307
78	236	(	-0.01627171039581299
79	973	low	0.25178229808807373
80	15266	profile	0.24789822101593018
81	254	)	0.15896999835968018
82	18	.	0.20586547255516052
83	675	building	1.2355947345495224
84	135	on	-2.2790165543556213
85	4354	familiar	1.561119630932808
86	4499	themes	-0.07453298568725586
87	11	of	0.02711343765258789
88	1	<unk>	-0.7244996577501297
89	721	angst	-0.03852367401123047
90	33	and	-0.5949584245681763
91	4198	subsequent	-1.8675330951809883
92	328	sexual	1.6854451596736908
93	24106	liberation	0.09011232852935791
94	236	(	-0.02917778491973877
95	453	kind	0.058217763900756836
96	11	of	-0.014239013195037842
97	254	)	0.707223191857338
98	14	,	-0.0632619857788086
99	5506	admittedly	0.13577091693878174
100	47	it	-0.014545559883117676
101	4	'	0.864346981048584
102	152	s	-0.6339229643344879
103	9	a	0.010210514068603516
104	63	film	-0.14553558826446533
105	17	not	0.1622600555419922
106	468	without	-0.2294551134109497
107	47	it	-0.06441187858581543
108	4	'	0.060651540756225586
109	152	s	-1.0597261041402817
110	1	<unk>	-0.1375638246536255
111	4094	interests	-0.024670004844665527
112	18	.	0.01565718650817871
113	47	it	-0.0164945125579834
114	2570	starts	0.7177226543426514
115	258	out	0.421148419380188
116	126	with	2.1994463205337524
117	9	a	0.05322861671447754
118	26128	grabber	-0.02527642250061035
119	14	,	-0.055417776107788086
120	145	as	-0.6168110370635986
121	9	a	0.2530611790716648
122	5335	haunting	-0.2514687180519104
123	394	shot	0.38348984718322754
124	11	of	-0.02865457534790039
125	9	a	-0.0295717716217041
126	23113	desolate	-1.1165793538093567
127	1	<unk>	-0.6385733336210251
