sample=184
orig_idx	token_id	token_str	shap_value
25	5353	damn	2.30178
76	2111	western	2.23156
4	1928	someone	1.89261
11	622	they	1.65205
6	9153	bury	1.60625
28	199	?	1.58936
84	622	they	1.55651
49	609	less	1.41022
42	195	up	1.36748
97	19658	observant	1.16932
36	2904	lack	1.12822
69	1430	three	0.995273
106	7398	bears	0.975341
105	1430	three	0.948697
52	57	but	0.851116
37	158	there	0.806871
122	158	there	0.762662
90	78	people	0.736649
70	2498	obviously	0.683812
71	206	evil	0.658498
111	93	characters	0.57424
16	39	what	0.531682
39	254	)	0.530071
73	1747	ride	0.525013
17	4	'	0.465891
13	4	'	0.429431
100	155	notice	0.417664
108	9824	striking	0.410262
59	4	'	0.380152
1	2	i	0.374681
104	821	these	0.371935
114	4	'	0.367265
80	126	with	0.348582
109	8052	resemblance	0.327892
35	131	or	0.297595
98	25110	watcher	0.286231
46	544	all	0.281717
118	497	few	0.242829
86	544	all	0.236857
67	588	scene	0.211626
12	1165	don	0.199192
30	31	the	0.197924
96	31	the	0.191269
22	347	who	0.181157
19	31	the	0.179471
21	18	.	0.151446
2	5384	die	0.149746
91	17395	hiding	0.149707
121	18	.	0.148942
119	666	dollars	0.145906
95	18	.	0.137425
63	18	.	0.136778
65	31	the	0.132281
110	7	to	0.129929
87	31	the	0.128823
8	18	.	0.121143
61	666	dollars	0.104554
24	9	a	0.101688
107	9	a	0.0990754
10	637	if	0.095858
125	1326	guy	0.0955803
75	9	a	0.082583
50	107	than	0.0810134
117	9	a	0.0576546
120	102	more	0.0563542
124	233	one	0.0489507
31	16471	philosophy	0.0138569
103	11	of	-0.0337084
89	1862	normal	-0.0498188
38	11	of	-0.0759845
32	11	of	-0.0829002
56	11	of	-0.107837
45	222	for	-0.127017
116	222	for	-0.157648
47	82	in	-0.158525
79	14	,	-0.191166
64	82	in	-0.200418
92	82	in	-0.200471
112	376	from	-0.205033
83	14	,	-0.213266
126	82	in	-0.224262
88	4894	pathetic	-0.245258
15	14	,	-0.249379
81	3024	menacing	-0.258474
68	14	,	-0.261729
94	9809	homes	-0.278247
34	236	(	-0.290854
33	749	life	-0.322204
66	2424	opening	-0.342952
26	14	,	-0.351916
72	10739	gunmen	-0.355234
3	14	,	-0.36091
0	700	when	-0.377874
101	42	that	-0.402893
123	41	is	-0.431211
40	41	is	-0.452595
57	21504	sergio	-0.45526
48	70	this	-0.554219
62	9075	trilogy	-0.593103
74	368	into	-0.60946
99	599	will	-0.614849
14	5	t	-0.636237
43	2891	once	-0.644761
93	837	their	-0.667839
51	68	classic	-0.673785
53	14841	nevertheless	-0.674567
44	33	and	-0.707646
5	599	will	-0.732436
78	33	and	-0.733637
9	33	and	-0.811461
20	4913	difference	-0.818968
85	1	<unk>	-0.85608
113	1	<unk>	-0.865428
115	152	s	-0.870377
55	1	<unk>	-0.895254
54	2638	fun	-0.917512
127	9304	eastwood	-0.937308
23	1955	gives	-0.938366
102	774	each	-0.973137
58	1	<unk>	-1.02289
60	152	s	-1.02972
82	1	<unk>	-1.05993
18	152	s	-1.17461
77	3355	town	-1.20323
41	2731	summed	-1.3642
7	331	me	-1.37329
29	1879	thus	-1.38721
27	6791	huh	-1.4065
