sample=76
orig_idx	token_id	token_str	shap_value
76	622	they	1.45277
26	4004	stealing	1.38335
71	13647	fleischer	1.33723
94	622	they	1.30683
73	2099	paramount	1.13968
24	10734	strikes	1.08608
36	4470	aboard	0.874918
83	16203	fast-moving	0.873718
68	290	created	0.853901
67	14792	initially	0.818624
16	13406	elite	0.79123
32	420	girl	0.587101
118	1967	lane	0.583697
33	3677	reporter	0.576284
15	268	an	0.575256
88	8	be	0.551522
108	182	voice	0.546802
41	2459	either	0.534504
35	1967	lane	0.486785
54	6147	involved	0.47648
30	126	with	0.425507
19	4108	japanese	0.406475
47	4	'	0.400331
43	131	or	0.356645
96	6431	miles	0.289524
97	1602	ahead	0.287457
42	21052	tokyo	0.25943
59	88	was	0.216168
12	31	the	0.189876
112	10887	alexander	0.187522
60	1134	another	0.17335
92	3354	theaters	0.132554
62	31	the	0.127273
0	9	a	0.123458
114	31	the	0.122391
52	7	to	0.117453
25	18	.	0.112132
27	31	the	0.110688
56	18	.	0.107664
87	7	to	0.0987069
115	25680	honors	0.0985884
39	31	the	0.0956461
3	18	.	0.087958
100	3748	saturday	0.0851564
34	8090	lois	0.0835614
103	18	.	0.0822462
5	908	america	0.080306
57	18	.	0.080134
85	18	.	0.0797302
55	18	.	0.0729134
75	18	.	0.0677965
107	31	the	0.0671096
44	1222	destruction	0.0655582
117	8090	lois	0.0627428
124	0	<pad>	0.0605514
91	71	movie	0.0603479
119	18	.	0.0581089
53	114	get	0.0563965
121	0	<pad>	0.0476899
127	0	<pad>	0.0428555
120	0	<pad>	0.0389346
123	0	<pad>	0.0342138
125	0	<pad>	0.0290902
126	0	<pad>	0.0232242
122	0	<pad>	0.0201324
101	8060	morning	0.00923016
77	2788	feature	-0.0254318
84	9775	plots	-0.0556089
109	11	of	-0.063656
50	222	for	-0.0743228
64	11	of	-0.074703
98	11	of	-0.0828296
116	222	for	-0.0849653
18	11	of	-0.0849738
79	61	animation	-0.0962458
72	222	for	-0.107152
21	851	&	-0.11174
17	3151	force	-0.117201
2	108	cartoon	-0.117947
61	82	in	-0.124628
10	22051	bomber	-0.142702
46	47	it	-0.143189
90	82	in	-0.159813
113	1073	does	-0.180204
37	14	,	-0.193274
93	14	,	-0.196924
45	14	,	-0.20026
4	700	when	-0.206647
29	14	,	-0.211224
95	226	are	-0.211648
23	14	,	-0.216994
106	41	is	-0.223183
69	167	by	-0.225467
82	14	,	-0.228177
11	14	,	-0.245337
58	70	this	-0.264728
66	8063	cartoons	-0.292281
20	7357	spies	-0.293616
14	14	,	-0.29844
86	397	meant	-0.333187
51	8070	superman	-0.371787
110	8070	superman	-0.386689
99	837	their	-0.414328
104	25631	bud	-0.43728
38	33	and	-0.511946
80	33	and	-0.527461
49	552	time	-0.5543
89	1187	shown	-0.610809
31	1	<unk>	-0.615391
1	8070	superman	-0.63197
78	165	great	-0.655475
105	1	<unk>	-0.659871
48	152	s	-0.667566
9	615	new	-0.670611
7	282	its	-0.677569
111	7639	joan	-0.744485
22	1	<unk>	-0.746644
28	1	<unk>	-0.756634
13	1	<unk>	-0.762282
102	11669	counterparts	-0.776912
8	1	<unk>	-0.858269
70	2248	max	-0.866716
81	16473	taut	-0.868028
65	1296	excellent	-0.889722
63	2197	series	-0.916044
74	1475	studio	-0.934436
40	12550	destination	-0.948309
6	1	<unk>	-0.955539
